frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,612,336,687,430,392,429,526,600,85.0,29.0,0.7996523976325989,91.0,22.0,0.8121421933174133,81.0,22.0,0.8480152487754822,108.0,25.0,0.8267675042152405,75.0,27.0,0.7250330448150635,134.0,54.0,0.7501577138900757,65.0,53.0,0.7319956421852112,155.0,85.0,0.7070228457450867,64.0,83.0,0.5011690855026245,178.0,109.0,0.6189829707145691,79.0,89.0,0.4167463183403015,120.0,126.0,0.5903169512748718,79.0,125.0,0.5918409824371338,117.0,173.0,0.6691599488258362,54.0,170.0,0.6586857438087463,137.0,225.0,0.6494062542915344,45.0,209.0,0.6714485287666321,120.0,28.0,0.2297600954771042,107.0,24.0,0.29615578055381775,119.0,24.0,0.3447534739971161,91.0,27.0,0.7239794731140137,119.0,29.0,0.8049927353858948,70.0,56.0,0.7775469422340393,139.0,57.0,0.7683739066123962,55.0,89.0,0.8526549339294434,171.0,81.0,0.611825168132782,22.0,107.0,0.7536235451698303,179.0,77.0,0.7205631136894226,82.0,128.0,0.568209707736969,115.0,129.0,0.5644931793212891,93.0,153.0,0.5778728127479553,113.0,185.0,0.684347927570343,80.0,192.0,0.7110735774040222,80.0,232.0,0.700067400932312
11,609,336,687,431,393,427,525,600,86.0,30.0,0.8125782608985901,93.0,24.0,0.8173006176948547,82.0,24.0,0.8641661405563354,107.0,27.0,0.8276893496513367,76.0,27.0,0.7431859970092773,131.0,55.0,0.7639318108558655,65.0,55.0,0.7454239726066589,153.0,85.0,0.7187780141830444,64.0,85.0,0.6076247096061707,175.0,108.0,0.6456385254859924,83.0,89.0,0.280241459608078,119.0,125.0,0.5978584289550781,79.0,125.0,0.6068637371063232,117.0,171.0,0.6805984377861023,55.0,169.0,0.6654722094535828,140.0,223.0,0.6622553467750549,41.0,210.0,0.6762802004814148,89.0,26.0,0.29368850588798523,84.0,24.0,0.41989806294441223,119.0,24.0,0.3025738000869751,88.0,27.0,0.7083386778831482,117.0,29.0,0.8193336725234985,70.0,54.0,0.7704213857650757,141.0,57.0,0.7418973445892334,56.0,88.0,0.8442779779434204,169.0,79.0,0.5739448666572571,20.0,108.0,0.7130939960479736,179.0,77.0,0.6978580355644226,85.0,128.0,0.5631496906280518,119.0,129.0,0.540195107460022,89.0,151.0,0.6610562801361084,107.0,183.0,0.6638112664222717,77.0,193.0,0.7069436311721802,80.0,232.0,0.7175143957138062
12,606,337,686,431,392,425,522,601,89.0,30.0,0.8266468048095703,95.0,24.0,0.7979521751403809,85.0,23.0,0.8478363156318665,108.0,27.0,0.8167700171470642,79.0,27.0,0.7431952357292175,130.0,54.0,0.7737450003623962,67.0,54.0,0.7684634923934937,151.0,85.0,0.7018111348152161,59.0,82.0,0.6234634518623352,175.0,105.0,0.6313204765319824,75.0,95.0,0.5183601975440979,120.0,126.0,0.5984115600585938,80.0,125.0,0.6152734160423279,118.0,171.0,0.6869688630104065,55.0,169.0,0.6894179582595825,143.0,223.0,0.6649942398071289,39.0,211.0,0.6978117823600769,88.0,28.0,0.4479665458202362,88.0,23.0,0.4971810579299927,90.0,23.0,0.32795220613479614,90.0,24.0,0.6863608360290527,119.0,27.0,0.7848674654960632,74.0,54.0,0.76200270652771,145.0,54.0,0.7550166249275208,60.0,86.0,0.8257678747177124,175.0,76.0,0.6289228200912476,20.0,107.0,0.7152572870254517,183.0,75.0,0.660857081413269,89.0,125.0,0.5821648240089417,121.0,129.0,0.5465176701545715,91.0,151.0,0.6764499545097351,111.0,179.0,0.6870315074920654,77.0,193.0,0.7120283842086792,87.0,224.0,0.7129119038581848
13,606,337,684,431,390,424,521,599,85.0,32.0,0.8101482391357422,91.0,26.0,0.8134828209877014,81.0,25.0,0.8482682704925537,106.0,28.0,0.8281949758529663,76.0,29.0,0.7795906662940979,127.0,57.0,0.7683280110359192,64.0,56.0,0.7631843686103821,147.0,85.0,0.6970728635787964,52.0,87.0,0.7414706349372864,174.0,105.0,0.6427475214004517,71.0,99.0,0.6241591572761536,118.0,126.0,0.5841096043586731,77.0,125.0,0.5910190343856812,121.0,171.0,0.6581687927246094,53.0,169.0,0.6667700409889221,146.0,223.0,0.652959942817688,39.0,212.0,0.6817877888679504,88.0,24.0,0.5096835494041443,89.0,21.0,0.5590535998344421,87.0,22.0,0.395801305770874,91.0,24.0,0.5958629250526428,119.0,25.0,0.7546162009239197,78.0,54.0,0.7427467107772827,149.0,51.0,0.7476075291633606,64.0,86.0,0.8285936117172241,181.0,75.0,0.7473793625831604,23.0,105.0,0.7365508675575256,179.0,73.0,0.17528903484344482,93.0,125.0,0.5890486240386963,127.0,129.0,0.560723602771759,93.0,155.0,0.7246394753456116,119.0,177.0,0.7025558948516846,77.0,197.0,0.7112242579460144,95.0,216.0,0.7207150459289551
14,607,338,682,431,390,424,523,591,81.0,30.0,0.7885841131210327,87.0,24.0,0.8175210952758789,78.0,24.0,0.8514923453330994,102.0,28.0,0.8286733627319336,71.0,29.0,0.8065145611763,124.0,54.0,0.7526509761810303,59.0,55.0,0.7490236759185791,145.0,86.0,0.6797946095466614,47.0,85.0,0.718806266784668,175.0,103.0,0.6167108416557312,63.0,101.0,0.6732606291770935,115.0,125.0,0.5811576843261719,73.0,125.0,0.5733762979507446,124.0,169.0,0.6226412057876587,47.0,168.0,0.66001296043396,147.0,223.0,0.6424160599708557,37.0,212.0,0.6826319694519043,85.0,24.0,0.3962760269641876,90.0,20.0,0.45484045147895813,91.0,18.0,0.365858793258667,90.0,20.0,0.6081498861312866,118.0,24.0,0.7793673872947693,78.0,54.0,0.7397451996803284,147.0,49.0,0.7759218215942383,65.0,89.0,0.8412920832633972,181.0,72.0,0.7624644637107849,26.0,105.0,0.7276666760444641,175.0,73.0,0.18055319786071777,91.0,128.0,0.5923323035240173,127.0,131.0,0.5738417506217957,92.0,164.0,0.7791658639907837,127.0,181.0,0.6967775225639343,72.0,208.0,0.7403444647789001,99.0,216.0,0.7595937848091125
15,606,338,680,431,391,424,524,581,80.0,32.0,0.7765436172485352,86.0,26.0,0.8016527891159058,75.0,26.0,0.8514434695243835,101.0,29.0,0.8119751811027527,69.0,31.0,0.7723488211631775,122.0,56.0,0.7509448528289795,56.0,55.0,0.7336158156394958,143.0,87.0,0.679710328578949,41.0,86.0,0.7069133520126343,175.0,103.0,0.6068827509880066,59.0,105.0,0.6649061441421509,115.0,124.0,0.5801531076431274,72.0,125.0,0.5540043711662292,126.0,169.0,0.6397262811660767,47.0,168.0,0.6538071036338806,149.0,221.0,0.6339014768600464,39.0,212.0,0.6716381907463074,89.0,24.0,0.29431527853012085,90.0,20.0,0.37848591804504395,91.0,18.0,0.30725380778312683,90.0,21.0,0.6093864440917969,119.0,24.0,0.7854049801826477,76.0,56.0,0.7434023022651672,146.0,52.0,0.7722392082214355,64.0,94.0,0.8498396873474121,181.0,75.0,0.7352041602134705,27.0,109.0,0.7373625636100769,140.0,76.0,0.1505948007106781,92.0,135.0,0.5832916498184204,127.0,135.0,0.5583688616752625,89.0,174.0,0.7135000228881836,137.0,189.0,0.7141572833061218,71.0,223.0,0.7182019352912903,104.0,220.0,0.7761775851249695
16,606,339,679,429,392,424,526,577,77.0,32.0,0.7742936015129089,83.0,26.0,0.7973105907440186,72.0,26.0,0.8392636775970459,98.0,28.0,0.8090522289276123,65.0,29.0,0.8045715689659119,118.0,54.0,0.742012083530426,52.0,54.0,0.7103908658027649,139.0,87.0,0.6606691479682922,36.0,84.0,0.6933582425117493,171.0,101.0,0.5583931803703308,50.0,109.0,0.6328339576721191,113.0,124.0,0.5684877038002014,69.0,125.0,0.521155595779419,125.0,169.0,0.6328135132789612,43.0,168.0,0.6770422458648682,146.0,223.0,0.6529926061630249,40.0,216.0,0.6572970151901245,93.0,26.0,0.22518107295036316,93.0,21.0,0.29935726523399353,95.0,19.0,0.2299734503030777,91.0,23.0,0.6193857789039612,119.0,24.0,0.7682700157165527,76.0,58.0,0.7548995614051819,146.0,52.0,0.7713485360145569,62.0,96.0,0.8636939525604248,181.0,72.0,0.7461047768592834,24.0,111.0,0.7436358332633972,158.0,73.0,0.14664512872695923,93.0,136.0,0.5847297310829163,130.0,137.0,0.5555902719497681,85.0,179.0,0.749840497970581,145.0,185.0,0.7173587679862976,68.0,228.0,0.7213739156723022,111.0,216.0,0.7433812022209167
17,606,339,676,430,393,424,528,576,77.0,32.0,0.77436363697052,83.0,26.0,0.7971395254135132,72.0,24.0,0.8436387777328491,98.0,30.0,0.8009148240089417,65.0,29.0,0.8054764270782471,118.0,54.0,0.7296433448791504,50.0,54.0,0.6721592545509338,140.0,84.0,0.6277440786361694,31.0,83.0,0.68880695104599,170.0,97.0,0.5489277243614197,45.0,109.0,0.6341226100921631,114.0,120.0,0.5356497168540955,69.0,121.0,0.4714444875717163,125.0,165.0,0.667763352394104,42.0,166.0,0.6671445369720459,148.0,219.0,0.6607492566108704,43.0,212.0,0.662333071231842,89.0,26.0,0.2188205122947693,88.0,20.0,0.27414992451667786,99.0,20.0,0.16027528047561646,92.0,24.0,0.6539682149887085,120.0,25.0,0.7850768566131592,77.0,59.0,0.7482293248176575,145.0,52.0,0.7734888195991516,59.0,97.0,0.886980414390564,183.0,71.0,0.8105793595314026,24.0,111.0,0.7608298659324646,147.0,77.0,0.24295029044151306,93.0,136.0,0.6043129563331604,131.0,135.0,0.5589892864227295,83.0,179.0,0.7746478915214539,154.0,178.0,0.6989810466766357,67.0,231.0,0.7279002070426941,119.0,212.0,0.7612311840057373
18,606,339,675,429,394,424,531,576,76.0,34.0,0.7926093935966492,81.0,27.0,0.805282711982727,70.0,26.0,0.8473232984542847,96.0,30.0,0.7921810746192932,63.0,31.0,0.8185768127441406,117.0,56.0,0.7241518497467041,47.0,55.0,0.6684541702270508,137.0,85.0,0.6087318062782288,27.0,85.0,0.6492658257484436,167.0,96.0,0.575558602809906,37.0,115.0,0.6620504260063171,114.0,120.0,0.5380951762199402,67.0,121.0,0.5354699492454529,118.0,164.0,0.6524236798286438,43.0,168.0,0.6556513905525208,144.0,219.0,0.6182233095169067,43.0,215.0,0.6534034609794617,93.0,26.0,0.28523576259613037,93.0,21.0,0.3581850826740265,99.0,19.0,0.27833303809165955,94.0,24.0,0.6569147109985352,120.0,24.0,0.7740103006362915,79.0,58.0,0.7516331076622009,146.0,52.0,0.7725608944892883,59.0,95.0,0.8521371483802795,183.0,69.0,0.806851327419281,25.0,109.0,0.7449651956558228,146.0,77.0,0.22388282418251038,93.0,136.0,0.5969681143760681,133.0,133.0,0.5607479214668274,82.0,180.0,0.7616282105445862,162.0,166.0,0.6932682394981384,64.0,231.0,0.7137816548347473,128.0,207.0,0.7510230541229248
19,606,339,671,429,397,424,534,577,77.0,35.0,0.7634227275848389,83.0,28.0,0.7833000421524048,70.0,28.0,0.8252837657928467,98.0,32.0,0.7743536829948425,63.0,33.0,0.7599985003471375,120.0,58.0,0.6719169616699219,47.0,57.0,0.6360852718353271,145.0,85.0,0.4666871726512909,27.0,81.0,0.6134522557258606,180.0,93.0,0.4083629846572876,30.0,115.0,0.6760333776473999,118.0,120.0,0.4974864423274994,68.0,121.0,0.5257638692855835,122.0,164.0,0.6144746541976929,44.0,167.0,0.6520167589187622,148.0,215.0,0.5973241329193115,44.0,215.0,0.6229841709136963,92.0,24.0,0.26572954654693604,92.0,20.0,0.3354441523551941,99.0,19.0,0.2380075305700302,94.0,23.0,0.6685542464256287,121.0,25.0,0.7856358289718628,79.0,57.0,0.7485165596008301,146.0,52.0,0.7478290796279907,59.0,92.0,0.8271869421005249,183.0,67.0,0.7913401126861572,24.0,107.0,0.7484050393104553,160.0,76.0,0.26918214559555054,95.0,133.0,0.5727449655532837,135.0,131.0,0.5522071123123169,79.0,179.0,0.7553665041923523,167.0,155.0,0.6958572864532471,61.0,229.0,0.7346481084823608,143.0,201.0,0.7305720448493958
20,606,339,662,430,401,423,538,577,85.0,35.0,0.7431923151016235,93.0,28.0,0.7572056651115417,78.0,28.0,0.808228611946106,110.0,32.0,0.7431724071502686,69.0,33.0,0.7622166275978088,137.0,57.0,0.6177756190299988,55.0,57.0,0.5486109256744385,154.0,81.0,0.29602399468421936,29.0,81.0,0.5486127138137817,154.0,112.0,0.17251601815223694,28.0,115.0,0.5506199598312378,133.0,120.0,0.44257795810699463,75.0,121.0,0.49578723311424255,140.0,163.0,0.552268922328949,49.0,165.0,0.6292161345481873,165.0,213.0,0.6066497564315796,51.0,212.0,0.6228736639022827,92.0,24.0,0.4106937646865845,91.0,22.0,0.46542221307754517,95.0,19.0,0.35184445977211,93.0,23.0,0.6512887477874756,120.0,26.0,0.7875624299049377,80.0,56.0,0.7223562002182007,147.0,49.0,0.7621273994445801,59.0,91.0,0.8159929513931274,183.0,64.0,0.8073002099990845,23.0,107.0,0.726921796798706,159.0,81.0,0.43198978900909424,95.0,133.0,0.5657029747962952,137.0,129.0,0.5614840388298035,78.0,180.0,0.7541229724884033,166.0,145.0,0.6829805374145508,56.0,231.0,0.7340946197509766,155.0,196.0,0.7217447757720947
21,606,339,662,429,405,422,543,577,83.0,35.0,0.7212367057800293,89.0,28.0,0.7603219747543335,76.0,28.0,0.8107913136482239,109.0,31.0,0.7233676314353943,67.0,33.0,0.7651417851448059,135.0,57.0,0.6272903084754944,53.0,57.0,0.5560221076011658,158.0,81.0,0.36303791403770447,27.0,81.0,0.5316713452339172,156.0,112.0,0.12176839262247086,22.0,116.0,0.5378125905990601,134.0,122.0,0.44738298654556274,77.0,121.0,0.5046557784080505,138.0,167.0,0.5835155248641968,49.0,167.0,0.6294382810592651,162.0,215.0,0.6089978814125061,51.0,213.0,0.6138299107551575,92.0,24.0,0.46005499362945557,92.0,20.0,0.5100882053375244,94.0,20.0,0.3793446123600006,94.0,23.0,0.658151388168335,120.0,24.0,0.7827234864234924,83.0,56.0,0.730637788772583,146.0,46.0,0.7534016370773315,63.0,89.0,0.8068020343780518,181.0,61.0,0.8244099617004395,26.0,105.0,0.7437864542007446,165.0,77.0,0.5674570798873901,99.0,128.0,0.5664147734642029,139.0,124.0,0.5618133544921875,77.0,177.0,0.718094527721405,163.0,143.0,0.6685738563537598,51.0,231.0,0.7340762615203857,167.0,192.0,0.7015783190727234
22,605,338,661,429,409,421,552,576,85.0,37.0,0.7434198260307312,93.0,28.0,0.7634614109992981,79.0,28.0,0.8059120774269104,110.0,32.0,0.7486392855644226,71.0,35.0,0.7737694978713989,135.0,57.0,0.6274807453155518,55.0,57.0,0.5949882864952087,165.0,81.0,0.40726974606513977,31.0,83.0,0.5800790786743164,152.0,108.0,0.10531468689441681,22.0,116.0,0.5761396884918213,138.0,122.0,0.45399171113967896,81.0,123.0,0.5175143480300903,142.0,165.0,0.5925050377845764,52.0,167.0,0.6397596001625061,164.0,215.0,0.6249086260795593,55.0,215.0,0.626681387424469,93.0,25.0,0.5144352316856384,92.0,20.0,0.5240528583526611,95.0,19.0,0.5059849619865417,93.0,23.0,0.6259109377861023,116.0,24.0,0.7721785306930542,84.0,56.0,0.7530578374862671,145.0,45.0,0.7483154535293579,63.0,89.0,0.823187530040741,175.0,56.0,0.8296529054641724,24.0,107.0,0.7416501641273499,162.0,77.0,0.700650691986084,100.0,125.0,0.5844064950942993,139.0,123.0,0.6171171069145203,76.0,178.0,0.677854597568512,158.0,150.0,0.6905187368392944,44.0,232.0,0.7126682996749878,168.0,186.0,0.723908007144928
23,605,338,663,428,414,421,558,576,83.0,35.0,0.750524640083313,89.0,27.0,0.7741439342498779,76.0,28.0,0.8087674379348755,108.0,30.0,0.7536930441856384,68.0,33.0,0.7654846906661987,133.0,55.0,0.6330867409706116,53.0,56.0,0.6204513907432556,160.0,78.0,0.3923236131668091,30.0,83.0,0.5902169942855835,152.0,108.0,0.14299188554286957,21.0,117.0,0.568072497844696,136.0,122.0,0.4695814847946167,79.0,123.0,0.5182045698165894,147.0,168.0,0.5830807685852051,51.0,168.0,0.6535936594009399,162.0,219.0,0.6053171157836914,53.0,217.0,0.6067026853561401,89.0,25.0,0.5360846519470215,92.0,20.0,0.5808270573616028,92.0,20.0,0.5224636197090149,92.0,23.0,0.6274210214614868,116.0,22.0,0.7909793257713318,88.0,54.0,0.7449253797531128,144.0,42.0,0.740584671497345,64.0,86.0,0.8028214573860168,175.0,51.0,0.7802707552909851,24.0,104.0,0.7735209465026855,164.0,72.0,0.6937694549560547,101.0,123.0,0.5976579189300537,139.0,121.0,0.6180457472801208,76.0,176.0,0.682274341583252,155.0,151.0,0.6823546290397644,43.0,229.0,0.6956586241722107,167.0,183.0,0.7510920763015747
24,605,337,663,427,418,422,559,574,85.0,33.0,0.7696179747581482,91.0,26.0,0.7658873796463013,78.0,26.0,0.8050957322120667,110.0,28.0,0.7690262794494629,69.0,31.0,0.7809741497039795,135.0,54.0,0.602471113204956,56.0,56.0,0.603295087814331,163.0,77.0,0.35106587409973145,33.0,85.0,0.5624138712882996,156.0,108.0,0.13803459703922272,24.0,115.0,0.5876865386962891,142.0,124.0,0.4602830111980438,83.0,125.0,0.5222335457801819,155.0,168.0,0.6139131188392639,56.0,168.0,0.6243270635604858,168.0,220.0,0.6116588115692139,53.0,220.0,0.6035095453262329,93.0,24.0,0.5205724835395813,94.0,20.0,0.5486778616905212,95.0,18.0,0.45626500248908997,96.0,23.0,0.5992185473442078,121.0,21.0,0.7473178505897522,92.0,54.0,0.7491443753242493,151.0,40.0,0.7441558241844177,67.0,83.0,0.7414401769638062,175.0,45.0,0.762493908405304,24.0,100.0,0.7551212906837463,163.0,67.0,0.40436193346977234,108.0,121.0,0.6158183813095093,144.0,119.0,0.6097615361213684,79.0,175.0,0.6498827338218689,157.0,153.0,0.651372492313385,44.0,231.0,0.6879287362098694,171.0,187.0,0.7324483394622803
25,606,336,664,427,423,423,559,574,82.0,32.0,0.7393161654472351,91.0,24.0,0.7699816823005676,76.0,24.0,0.8182657361030579,108.0,27.0,0.7427431344985962,68.0,29.0,0.7447806000709534,133.0,51.0,0.6098703145980835,57.0,53.0,0.5916938781738281,167.0,76.0,0.42351120710372925,35.0,81.0,0.46450385451316833,156.0,100.0,0.1699252873659134,27.0,113.0,0.5446661710739136,142.0,120.0,0.4558659791946411,85.0,123.0,0.5161714553833008,156.0,167.0,0.5643353462219238,60.0,168.0,0.6099492311477661,176.0,219.0,0.5700958371162415,51.0,219.0,0.5775284171104431,95.0,27.0,0.6264345049858093,99.0,22.0,0.615223228931427,99.0,22.0,0.43217548727989197,102.0,24.0,0.5924830436706543,126.0,22.0,0.6854574680328369,100.0,54.0,0.6658176183700562,155.0,40.0,0.7473694682121277,66.0,78.0,0.6643618941307068,181.0,37.0,0.6691528558731079,24.0,92.0,0.7464610934257507,182.0,36.0,0.49600544571876526,115.0,117.0,0.5909084677696228,152.0,117.0,0.6004764437675476,84.0,174.0,0.594631016254425,163.0,152.0,0.6442413926124573,48.0,228.0,0.6626936793327332,171.0,183.0,0.677291214466095
