frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,727,284,781,387,601,343,686,514,77.0,33.0,0.694258451461792,85.0,26.0,0.71828693151474,71.0,26.0,0.757087767124176,104.0,29.0,0.7012327313423157,59.0,31.0,0.7199063897132874,126.0,58.0,0.5545017123222351,43.0,62.0,0.4967527687549591,181.0,84.0,0.5292838215827942,21.0,91.0,0.3609766662120819,143.0,106.0,0.5728846192359924,18.0,120.0,0.4363436996936798,112.0,130.0,0.40315675735473633,67.0,131.0,0.3916736841201782,109.0,163.0,0.5390850305557251,25.0,159.0,0.4573647379875183,145.0,221.0,0.5948297381401062,65.0,196.0,0.6202607154846191,57.0,22.0,0.3472693860530853,57.0,22.0,0.5291602611541748,59.0,23.0,0.38084301352500916,63.0,24.0,0.569832444190979,103.0,21.0,0.5786390900611877,53.0,46.0,0.505221426486969,135.0,49.0,0.6082250475883484,13.0,57.0,0.4098954498767853,169.0,71.0,0.5612509250640869,38.0,38.0,0.2928943634033203,168.0,75.0,0.23877860605716705,85.0,119.0,0.4066782593727112,137.0,121.0,0.4770810306072235,58.0,168.0,0.616851270198822,117.0,162.0,0.624498724937439,72.0,224.0,0.6842474341392517,108.0,212.0,0.6727229356765747
11,725,284,781,386,600,343,681,518,85.0,33.0,0.6778603792190552,93.0,26.0,0.6899656057357788,79.0,26.0,0.73321533203125,110.0,29.0,0.683539628982544,68.0,31.0,0.6957089900970459,134.0,58.0,0.5481111407279968,53.0,65.0,0.5089302062988281,183.0,89.0,0.5903228521347046,31.0,96.0,0.43788084387779236,150.0,111.0,0.5477750897407532,19.0,119.0,0.4935922920703888,117.0,129.0,0.4451692998409271,67.0,133.0,0.42213645577430725,118.0,165.0,0.5252110362052917,35.0,165.0,0.42886632680892944,145.0,225.0,0.5841867327690125,63.0,196.0,0.5092809796333313,61.0,30.0,0.338643878698349,61.0,26.0,0.5374826192855835,63.0,27.0,0.31700870394706726,66.0,28.0,0.5615607500076294,109.0,25.0,0.5400816798210144,57.0,48.0,0.48630794882774353,139.0,49.0,0.5825732350349426,18.0,58.0,0.25792500376701355,179.0,77.0,0.4238542318344116,40.0,40.0,0.2337511032819748,177.0,81.0,0.20765137672424316,93.0,117.0,0.3795044422149658,149.0,117.0,0.453694611787796,62.0,164.0,0.5940601825714111,123.0,159.0,0.6162046194076538,80.0,220.0,0.7067014575004578,115.0,207.0,0.6740240454673767
12,723,284,783,387,599,344,679,519,89.0,33.0,0.7226966619491577,95.0,26.0,0.7276229858398438,82.0,26.0,0.7699246406555176,112.0,29.0,0.7513539791107178,73.0,31.0,0.7362584471702576,134.0,58.0,0.5759395956993103,57.0,63.0,0.53887939453125,183.0,89.0,0.5997737646102905,32.0,96.0,0.5044200420379639,150.0,113.0,0.49176621437072754,18.0,120.0,0.5343943238258362,117.0,128.0,0.47889256477355957,67.0,131.0,0.4640032947063446,118.0,165.0,0.573703944683075,36.0,174.0,0.4437086880207062,145.0,225.0,0.6053082346916199,54.0,194.0,0.44642654061317444,64.0,28.0,0.23990748822689056,63.0,28.0,0.39086130261421204,64.0,27.0,0.19506068527698517,70.0,30.0,0.5614615678787231,111.0,25.0,0.5681824088096619,61.0,50.0,0.45168912410736084,143.0,51.0,0.5945473313331604,12.0,65.0,0.36506614089012146,183.0,80.0,0.5355435609817505,0.0,64.0,0.22651444375514984,180.0,89.0,0.19342760741710663,97.0,117.0,0.37555161118507385,155.0,119.0,0.45496201515197754,66.0,166.0,0.594589352607727,125.0,158.0,0.6407194137573242,87.0,221.0,0.7010164260864258,120.0,204.0,0.675285816192627
13,721,283,784,387,596,344,679,519,90.0,35.0,0.71099853515625,97.0,26.0,0.7280758619308472,84.0,28.0,0.7917362451553345,114.0,30.0,0.751046895980835,75.0,31.0,0.7282927632331848,137.0,59.0,0.5993388295173645,59.0,65.0,0.5661271810531616,185.0,88.0,0.5665028095245361,35.0,97.0,0.5469761490821838,159.0,113.0,0.5388721823692322,22.0,120.0,0.5710554122924805,118.0,130.0,0.49057596921920776,67.0,131.0,0.4761037826538086,122.0,168.0,0.5897791981697083,37.0,178.0,0.39200448989868164,145.0,225.0,0.6093791723251343,50.0,198.0,0.44137221574783325,69.0,30.0,0.27956292033195496,69.0,30.0,0.4227980375289917,67.0,30.0,0.1993800401687622,74.0,30.0,0.5894918441772461,111.0,25.0,0.586553156375885,66.0,50.0,0.5688633322715759,147.0,53.0,0.5783768892288208,36.0,56.0,0.31768617033958435,179.0,84.0,0.5669167637825012,16.0,68.0,0.504534900188446,176.0,91.0,0.1279962807893753,97.0,121.0,0.3939851224422455,155.0,121.0,0.47375690937042236,76.0,169.0,0.6279560327529907,127.0,160.0,0.6643990874290466,92.0,224.0,0.7129420638084412,123.0,204.0,0.6922950148582458
14,721,283,784,387,596,345,678,520,93.0,33.0,0.7288140058517456,99.0,26.0,0.7472938299179077,86.0,26.0,0.7863086462020874,115.0,29.0,0.7574234008789062,77.0,31.0,0.7343912124633789,137.0,58.0,0.603226900100708,59.0,63.0,0.5952786803245544,187.0,85.0,0.5574349164962769,35.0,95.0,0.5574153661727905,170.0,105.0,0.6119468808174133,18.0,120.0,0.5655838251113892,118.0,130.0,0.49503234028816223,65.0,131.0,0.49161866307258606,122.0,167.0,0.5686613321304321,36.0,174.0,0.3961932063102722,145.0,225.0,0.626770555973053,39.0,203.0,0.4565606117248535,65.0,28.0,0.2620912790298462,69.0,30.0,0.3570542633533478,67.0,26.0,0.16952897608280182,73.0,29.0,0.5840941667556763,113.0,25.0,0.5902621746063232,64.0,50.0,0.5192496180534363,147.0,53.0,0.5954076051712036,15.0,75.0,0.5293194055557251,179.0,84.0,0.5808935165405273,17.0,70.0,0.3073112964630127,147.0,85.0,0.13688689470291138,101.0,121.0,0.3815617561340332,157.0,121.0,0.4604856073856354,82.0,170.0,0.6051537990570068,129.0,158.0,0.6630481481552124,99.0,227.0,0.6875832080841064,123.0,204.0,0.6511303782463074
15,720,282,784,387,595,345,678,520,93.0,33.0,0.7637147903442383,98.0,26.0,0.7761614918708801,86.0,26.0,0.7936167120933533,114.0,28.0,0.7730367183685303,77.0,31.0,0.7313471436500549,137.0,56.0,0.6222357749938965,63.0,61.0,0.5939486026763916,185.0,84.0,0.5039374828338623,35.0,91.0,0.5079613327980042,174.0,105.0,0.6214085221290588,21.0,120.0,0.5922497510910034,118.0,128.0,0.5093544721603394,65.0,131.0,0.5103644132614136,124.0,168.0,0.5686559677124023,36.0,170.0,0.4755275845527649,145.0,225.0,0.634702742099762,36.0,208.0,0.5928072929382324,69.0,30.0,0.27560314536094666,69.0,30.0,0.39134499430656433,67.0,26.0,0.18522028625011444,73.0,29.0,0.5924224853515625,113.0,25.0,0.591290295124054,63.0,52.0,0.478188157081604,147.0,53.0,0.6152244210243225,17.0,79.0,0.6228578686714172,176.0,88.0,0.48909991979599,21.0,74.0,0.2451401948928833,178.0,101.0,0.17901653051376343,97.0,123.0,0.3970572054386139,155.0,121.0,0.45960479974746704,87.0,173.0,0.5934436321258545,131.0,159.0,0.6548222303390503,106.0,229.0,0.6741611361503601,127.0,204.0,0.6076014637947083
16,717,281,784,387,595,346,677,520,93.0,33.0,0.7632151246070862,101.0,26.0,0.7858586311340332,88.0,28.0,0.8088680505752563,115.0,29.0,0.7714456915855408,79.0,31.0,0.7564395070075989,137.0,56.0,0.6309247016906738,63.0,61.0,0.6224575638771057,181.0,84.0,0.5611663460731506,40.0,92.0,0.5626399517059326,175.0,109.0,0.6742199659347534,27.0,121.0,0.6389163732528687,119.0,128.0,0.5200048089027405,67.0,129.0,0.5222136974334717,126.0,169.0,0.591589093208313,37.0,172.0,0.533970057964325,146.0,225.0,0.6401258111000061,41.0,212.0,0.6296687126159668,65.0,26.0,0.23731033504009247,69.0,26.0,0.31563106179237366,70.0,27.0,0.12865236401557922,73.0,26.0,0.5727620720863342,113.0,25.0,0.5811166167259216,60.0,52.0,0.413546621799469,147.0,53.0,0.645980954170227,15.0,87.0,0.5889453291893005,176.0,88.0,0.49727684259414673,23.0,74.0,0.1783369779586792,178.0,107.0,0.23070451617240906,97.0,125.0,0.39238789677619934,157.0,123.0,0.449554443359375,89.0,174.0,0.5859516859054565,131.0,160.0,0.642693817615509,112.0,231.0,0.6652069091796875,128.0,204.0,0.5789040923118591
17,715,279,782,388,595,345,677,520,97.0,37.0,0.7587339282035828,103.0,30.0,0.7636066675186157,91.0,30.0,0.7969896197319031,118.0,32.0,0.7467604279518127,83.0,35.0,0.7509677410125732,140.0,58.0,0.6238759756088257,67.0,63.0,0.6000291109085083,182.0,84.0,0.5556032657623291,41.0,92.0,0.5626886487007141,179.0,109.0,0.6716855764389038,31.0,123.0,0.6334751844406128,122.0,128.0,0.48669758439064026,71.0,129.0,0.4902350604534149,132.0,168.0,0.5788880586624146,43.0,168.0,0.45694881677627563,152.0,224.0,0.638532817363739,45.0,210.0,0.6118625998497009,65.0,26.0,0.25429704785346985,69.0,29.0,0.3061056435108185,66.0,27.0,0.1216554045677185,73.0,29.0,0.5821062922477722,113.0,25.0,0.5763261914253235,42.0,58.0,0.4234267771244049,147.0,53.0,0.6398402452468872,19.0,87.0,0.526897132396698,175.0,88.0,0.5429294109344482,12.0,99.0,0.4044875502586365,178.0,115.0,0.3653145730495453,97.0,125.0,0.3958248794078827,155.0,124.0,0.4643738865852356,91.0,177.0,0.5891140699386597,131.0,161.0,0.63335120677948,112.0,232.0,0.6634711623191833,128.0,204.0,0.6006878018379211
18,714,278,782,388,594,345,678,520,93.0,37.0,0.742149293422699,101.0,28.0,0.7651405930519104,88.0,30.0,0.7890319228172302,116.0,31.0,0.7667572498321533,80.0,33.0,0.7443812489509583,138.0,58.0,0.6392698287963867,63.0,63.0,0.6241546273231506,179.0,85.0,0.566727340221405,41.0,94.0,0.6029099225997925,178.0,109.0,0.6757726073265076,31.0,125.0,0.6423847675323486,121.0,128.0,0.4992113411426544,71.0,129.0,0.5054610967636108,133.0,169.0,0.5631335973739624,39.0,169.0,0.46721726655960083,153.0,225.0,0.6438238620758057,43.0,212.0,0.6419656276702881,65.0,26.0,0.2165115773677826,69.0,29.0,0.2992670238018036,71.0,29.0,0.10717390477657318,73.0,29.0,0.5995833277702332,111.0,25.0,0.5811603665351868,42.0,58.0,0.49396607279777527,146.0,54.0,0.6480899453163147,26.0,88.0,0.6021806597709656,171.0,88.0,0.6063406467437744,12.0,115.0,0.5777655243873596,179.0,119.0,0.530954897403717,97.0,127.0,0.4183460772037506,151.0,124.0,0.4647093117237091,93.0,178.0,0.6250669360160828,131.0,162.0,0.6236290335655212,113.0,233.0,0.6702238321304321,127.0,204.0,0.603501558303833
19,711,279,780,387,593,345,678,520,97.0,33.0,0.7727506756782532,103.0,24.0,0.780935525894165,91.0,26.0,0.8132849335670471,117.0,27.0,0.7825517654418945,83.0,29.0,0.757499098777771,140.0,54.0,0.6376739740371704,67.0,59.0,0.6094110012054443,179.0,84.0,0.565116822719574,45.0,93.0,0.6070864796638489,180.0,110.0,0.6876974105834961,36.0,128.0,0.666044294834137,122.0,128.0,0.5036206245422363,72.0,128.0,0.5134254693984985,137.0,172.0,0.5585886240005493,43.0,169.0,0.5002375841140747,158.0,227.0,0.6524825096130371,44.0,220.0,0.65000981092453,69.0,30.0,0.21754102408885956,69.0,29.0,0.3186348080635071,70.0,27.0,0.11042194813489914,73.0,29.0,0.6195939183235168,112.0,26.0,0.5712626576423645,44.0,58.0,0.5602792501449585,147.0,54.0,0.6465821862220764,27.0,95.0,0.6428322196006775,172.0,92.0,0.6494318246841431,13.0,128.0,0.6946415901184082,179.0,125.0,0.6829245686531067,93.0,127.0,0.4295971095561981,151.0,124.0,0.47334009408950806,94.0,178.0,0.6340900659561157,131.0,163.0,0.6360116004943848,114.0,235.0,0.6779195070266724,128.0,204.0,0.6060131788253784
20,708,278,778,387,595,345,679,521,97.0,33.0,0.7610138654708862,105.0,26.0,0.7802985906600952,91.0,26.0,0.8166767954826355,119.0,27.0,0.7755264639854431,83.0,31.0,0.7444798946380615,142.0,55.0,0.6223376393318176,67.0,60.0,0.626308262348175,177.0,84.0,0.5823222398757935,48.0,96.0,0.6264992952346802,181.0,113.0,0.6749716401100159,40.0,130.0,0.6897395849227905,125.0,129.0,0.5205153226852417,75.0,129.0,0.5391721129417419,142.0,175.0,0.5687426328659058,47.0,171.0,0.501481294631958,162.0,227.0,0.6468324065208435,43.0,224.0,0.6685150265693665,65.0,30.0,0.17889103293418884,65.0,25.0,0.27308738231658936,66.0,27.0,0.08873578161001205,69.0,27.0,0.5981385111808777,107.0,25.0,0.5886343717575073,40.0,58.0,0.5600591897964478,143.0,53.0,0.6341104507446289,26.0,96.0,0.6067458391189575,170.0,92.0,0.6234434247016907,15.0,132.0,0.7164139747619629,179.0,125.0,0.7130509614944458,89.0,125.0,0.44152629375457764,147.0,125.0,0.47450074553489685,91.0,177.0,0.6335175633430481,128.0,162.0,0.6012283563613892,111.0,233.0,0.6742350459098816,127.0,203.0,0.5605990290641785
21,707,277,777,387,599,344,680,520,97.0,33.0,0.7441490292549133,102.0,26.0,0.7739964127540588,90.0,28.0,0.7758198976516724,114.0,28.0,0.7614848613739014,80.0,31.0,0.7430881261825562,139.0,57.0,0.6194109916687012,63.0,63.0,0.6359184384346008,174.0,84.0,0.5872977375984192,45.0,99.0,0.595061182975769,179.0,115.0,0.6706180572509766,37.0,132.0,0.6404991745948792,122.0,130.0,0.49077898263931274,71.0,129.0,0.5061452388763428,142.0,175.0,0.5902834534645081,47.0,173.0,0.5122113227844238,162.0,227.0,0.639788806438446,40.0,228.0,0.662998378276825,57.0,30.0,0.1918931007385254,61.0,29.0,0.3126848340034485,58.0,27.0,0.10541953146457672,63.0,29.0,0.579454243183136,102.0,28.0,0.5371023416519165,32.0,60.0,0.5506734251976013,140.0,56.0,0.5560124516487122,21.0,96.0,0.570613443851471,167.0,92.0,0.6047049164772034,12.0,132.0,0.7008570432662964,177.0,125.0,0.6904664635658264,83.0,129.0,0.42626887559890747,141.0,129.0,0.4426100254058838,85.0,181.0,0.6176851391792297,123.0,164.0,0.5665061473846436,105.0,233.0,0.6446301341056824,123.0,204.0,0.5442394614219666
22,706,276,776,388,599,344,680,520,93.0,35.0,0.7327039241790771,98.0,28.0,0.7519037127494812,86.0,28.0,0.7765024304389954,112.0,29.0,0.7703021764755249,77.0,33.0,0.7397031188011169,137.0,57.0,0.6269849538803101,59.0,65.0,0.6259841918945312,171.0,86.0,0.5863820910453796,43.0,99.0,0.6002094149589539,177.0,117.0,0.6518057584762573,35.0,133.0,0.6357157826423645,120.0,130.0,0.497295081615448,69.0,131.0,0.506455659866333,140.0,175.0,0.581588089466095,47.0,175.0,0.5082185864448547,164.0,227.0,0.6533225774765015,39.0,228.0,0.6732115149497986,57.0,26.0,0.15822777152061462,61.0,29.0,0.2524844706058502,58.0,27.0,0.08201131224632263,65.0,29.0,0.5572139024734497,104.0,26.0,0.5333279371261597,32.0,60.0,0.5264682173728943,143.0,57.0,0.5608326196670532,25.0,96.0,0.6439713835716248,169.0,92.0,0.6155418157577515,20.0,128.0,0.7123644351959229,179.0,125.0,0.6688840985298157,83.0,129.0,0.43190914392471313,141.0,125.0,0.4452763497829437,84.0,180.0,0.6026103496551514,122.0,164.0,0.5648123621940613,105.0,233.0,0.6371516585350037,121.0,205.0,0.5569167137145996
23,705,277,775,389,599,344,682,520,89.0,33.0,0.7704911231994629,94.0,26.0,0.7945528030395508,82.0,26.0,0.8055181503295898,108.0,28.0,0.7912645936012268,73.0,31.0,0.7604871392250061,134.0,55.0,0.6102716326713562,55.0,63.0,0.6288380026817322,167.0,84.0,0.6296794414520264,38.0,98.0,0.616783082485199,175.0,117.0,0.6859188079833984,31.0,133.0,0.6859315633773804,117.0,131.0,0.5146828889846802,67.0,131.0,0.5204336047172546,139.0,173.0,0.5998175144195557,45.0,174.0,0.5257760286331177,164.0,223.0,0.6618037819862366,41.0,225.0,0.6744027733802795,57.0,26.0,0.13526907563209534,61.0,25.0,0.19248831272125244,28.0,91.0,0.15712782740592957,65.0,29.0,0.5455741286277771,104.0,26.0,0.5214075446128845,34.0,58.0,0.5093252062797546,140.0,56.0,0.5598801970481873,31.0,91.0,0.6730800271034241,165.0,91.0,0.6466626524925232,27.0,124.0,0.7325251698493958,177.0,124.0,0.6951006054878235,81.0,131.0,0.4297097325325012,138.0,127.0,0.45268356800079346,83.0,181.0,0.6158220171928406,120.0,164.0,0.5793421268463135,104.0,234.0,0.6544320583343506,120.0,207.0,0.601459801197052
24,703,277,775,389,598,344,682,520,85.0,33.0,0.7532219290733337,90.0,26.0,0.7805446982383728,79.0,26.0,0.7883804440498352,104.0,28.0,0.767402172088623,71.0,31.0,0.7409130930900574,129.0,55.0,0.6236429810523987,52.0,62.0,0.6320217847824097,163.0,87.0,0.6311492919921875,35.0,98.0,0.6278895139694214,167.0,119.0,0.6865149140357971,29.0,133.0,0.7039089202880859,113.0,132.0,0.5295229554176331,65.0,133.0,0.5241553783416748,137.0,175.0,0.6017564535140991,47.0,177.0,0.5256593227386475,161.0,224.0,0.6563898324966431,45.0,226.0,0.6820717453956604,61.0,26.0,0.15244010090827942,61.0,25.0,0.21630264818668365,32.0,87.0,0.19477802515029907,66.0,26.0,0.5406591296195984,107.0,25.0,0.5077186226844788,37.0,58.0,0.4628353416919708,140.0,55.0,0.547819197177887,37.0,84.0,0.5939217805862427,164.0,88.0,0.6022783517837524,39.0,116.0,0.6304964423179626,179.0,121.0,0.6573275327682495,85.0,129.0,0.4155306816101074,137.0,129.0,0.4426257014274597,81.0,179.0,0.5894826650619507,123.0,164.0,0.5872757434844971,104.0,234.0,0.6393389701843262,123.0,209.0,0.6169854998588562
25,701,277,773,389,599,344,683,520,85.0,33.0,0.7581241726875305,90.0,26.0,0.7839580178260803,78.0,26.0,0.7852530479431152,104.0,27.0,0.7743663191795349,71.0,31.0,0.7449771761894226,127.0,57.0,0.6196050047874451,51.0,62.0,0.6353253722190857,159.0,87.0,0.6534802913665771,33.0,98.0,0.6105120778083801,167.0,120.0,0.6939286589622498,29.0,135.0,0.6931324005126953,113.0,133.0,0.5240204930305481,65.0,135.0,0.5158650279045105,138.0,176.0,0.6038931608200073,48.0,179.0,0.5065945982933044,162.0,223.0,0.6496039628982544,49.0,226.0,0.683190643787384,61.0,22.0,0.1352740228176117,61.0,21.0,0.1711944043636322,32.0,79.0,0.17631524801254272,66.0,26.0,0.5162515640258789,107.0,25.0,0.5127260684967041,43.0,54.0,0.3650782108306885,139.0,55.0,0.5432463884353638,39.0,78.0,0.5851356983184814,162.0,86.0,0.5824383497238159,43.0,108.0,0.6270758509635925,179.0,117.0,0.5962355732917786,85.0,129.0,0.40184953808784485,134.0,127.0,0.4291161894798279,78.0,179.0,0.5706078410148621,121.0,165.0,0.5647293329238892,101.0,233.0,0.583087146282196,119.0,212.0,0.5569123029708862
