frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,516,368,587,446,484,382,545,526,64.0,36.0,0.711485743522644,69.0,27.0,0.7696835398674011,58.0,28.0,0.8114291429519653,86.0,30.0,0.6386263370513916,49.0,33.0,0.6801758408546448,111.0,53.0,0.5978875756263733,39.0,73.0,0.5280686020851135,133.0,81.0,0.4253980219364166,20.0,108.0,0.23473836481571198,151.0,106.0,0.4909493327140808,27.0,131.0,0.23551809787750244,117.0,139.0,0.39259466528892517,63.0,143.0,0.3982945382595062,150.0,193.0,0.22046105563640594,38.0,196.0,0.15857243537902832,161.0,225.0,0.4194452166557312,12.0,220.0,0.06774752587080002,45.0,34.0,0.29998791217803955,45.0,30.0,0.41162335872650146,47.0,30.0,0.26115739345550537,54.0,30.0,0.5071120262145996,85.0,25.0,0.3918730318546295,48.0,62.0,0.37535712122917175,111.0,46.0,0.37894976139068604,49.0,98.0,0.5994161367416382,165.0,71.0,0.22407810389995575,35.0,133.0,0.6620234847068787,170.0,69.0,0.11141929775476456,110.0,120.0,0.24332241714000702,165.0,117.0,0.26993799209594727,77.0,165.0,0.5277038216590881,99.0,160.0,0.21355393528938293,124.0,220.0,0.5522357821464539,102.0,201.0,0.38988566398620605
11,520,368,588,447,487,378,545,523,56.0,38.0,0.7501503229141235,63.0,30.0,0.7987525463104248,51.0,30.0,0.8237733840942383,78.0,32.0,0.6512990593910217,43.0,35.0,0.6767303347587585,105.0,53.0,0.5545655488967896,35.0,73.0,0.5348727107048035,129.0,81.0,0.4364953935146332,12.0,100.0,0.22082825005054474,147.0,106.0,0.5268151164054871,18.0,123.0,0.15581732988357544,113.0,136.0,0.35356205701828003,59.0,143.0,0.3793143033981323,146.0,181.0,0.25811702013015747,33.0,190.0,0.15508729219436646,161.0,221.0,0.465926855802536,13.0,220.0,0.0871649906039238,37.0,35.0,0.2361842393875122,37.0,30.0,0.33544960618019104,39.0,31.0,0.19880616664886475,45.0,31.0,0.45478156208992004,80.0,26.0,0.38296079635620117,42.0,62.0,0.41236451268196106,105.0,49.0,0.3558960258960724,44.0,102.0,0.4256061613559723,169.0,75.0,0.2195025235414505,38.0,135.0,0.5644298195838928,170.0,77.0,0.12413550168275833,110.0,116.0,0.24679076671600342,165.0,113.0,0.2724265456199646,63.0,168.0,0.5035181045532227,85.0,165.0,0.2280571162700653,126.0,222.0,0.4977993667125702,100.0,205.0,0.4194152057170868
12,521,369,588,447,489,375,546,521,60.0,38.0,0.6026341915130615,65.0,30.0,0.6486811637878418,54.0,32.0,0.7014005184173584,77.0,29.0,0.4809248447418213,47.0,37.0,0.480003297328949,109.0,53.0,0.5806763172149658,35.0,73.0,0.49084219336509705,131.0,80.0,0.37826648354530334,14.0,100.0,0.24201452732086182,147.0,106.0,0.4753842055797577,14.0,145.0,0.12335830926895142,115.0,137.0,0.33759555220603943,59.0,143.0,0.3512830436229706,146.0,181.0,0.2932102084159851,37.0,186.0,0.16713844239711761,161.0,221.0,0.4972679615020752,16.0,229.0,0.0844680666923523,33.0,35.0,0.15500549972057343,35.0,29.0,0.2595518231391907,35.0,29.0,0.13819588720798492,39.0,30.0,0.39946383237838745,76.0,26.0,0.3908703625202179,38.0,66.0,0.4614807367324829,102.0,50.0,0.3779628574848175,41.0,105.0,0.25716206431388855,165.0,79.0,0.17107287049293518,38.0,139.0,0.4655300974845886,166.0,81.0,0.08881790935993195,110.0,124.0,0.22057031095027924,165.0,117.0,0.300174742937088,47.0,169.0,0.5392943620681763,85.0,155.0,0.12398248165845871,128.0,222.0,0.44783496856689453,98.0,203.0,0.3549083173274994
13,521,370,588,447,490,374,547,518,64.0,40.0,0.6783978939056396,69.0,31.0,0.7218481302261353,58.0,32.0,0.7719565033912659,81.0,33.0,0.5063052773475647,49.0,37.0,0.5716636180877686,110.0,52.0,0.5732154250144958,36.0,74.0,0.4628041982650757,132.0,80.0,0.3669072985649109,22.0,108.0,0.21132832765579224,149.0,104.0,0.4532912075519562,17.0,143.0,0.1321312040090561,115.0,137.0,0.38053005933761597,60.0,140.0,0.36877092719078064,146.0,182.0,0.3798145055770874,38.0,192.0,0.20959345996379852,162.0,224.0,0.5290600657463074,16.0,243.0,0.10757901519536972,29.0,36.0,0.23483462631702423,31.0,33.0,0.3330797851085663,31.0,31.0,0.20140910148620605,37.0,33.0,0.4115598201751709,74.0,26.0,0.35671335458755493,40.0,66.0,0.3979167938232422,98.0,50.0,0.336509108543396,41.0,105.0,0.2287057340145111,161.0,83.0,0.10070820152759552,37.0,139.0,0.44191041588783264,162.0,85.0,0.07329514622688293,114.0,124.0,0.1956735998392105,165.0,117.0,0.2678663432598114,42.0,170.0,0.5166423916816711,80.0,155.0,0.15730030834674835,130.0,224.0,0.36578086018562317,106.0,203.0,0.32087084650993347
14,522,372,588,447,491,374,549,517,64.0,36.0,0.6173985600471497,69.0,29.0,0.6865571737289429,58.0,28.0,0.7107344269752502,82.0,26.0,0.4838908910751343,49.0,33.0,0.5382564663887024,113.0,49.0,0.5682528018951416,37.0,71.0,0.3983062505722046,133.0,75.0,0.37275299429893494,22.0,100.0,0.18929213285446167,149.0,100.0,0.5162310600280762,17.0,139.0,0.07894953340291977,117.0,135.0,0.3647744655609131,59.0,139.0,0.3445686399936676,146.0,182.0,0.36323100328445435,37.0,188.0,0.20994612574577332,161.0,225.0,0.5043819546699524,38.0,255.0,0.10829140990972519,25.0,38.0,0.26670077443122864,29.0,34.0,0.36182475090026855,27.0,31.0,0.22371603548526764,35.0,32.0,0.4237036406993866,70.0,26.0,0.3822202980518341,38.0,64.0,0.4250347316265106,95.0,50.0,0.3626817464828491,45.0,101.0,0.36624547839164734,157.0,79.0,0.12659093737602234,36.0,136.0,0.5276570916175842,159.0,86.0,0.0854208916425705,110.0,124.0,0.2180037647485733,161.0,117.0,0.27518191933631897,37.0,173.0,0.5425701141357422,90.0,168.0,0.17568650841712952,128.0,223.0,0.37074312567710876,102.0,207.0,0.3344246745109558
15,523,373,588,447,491,374,549,517,64.0,36.0,0.6186256408691406,67.0,26.0,0.717910885810852,56.0,28.0,0.7437406182289124,81.0,25.0,0.4988245666027069,47.0,33.0,0.5524606108665466,114.0,46.0,0.5948571562767029,37.0,67.0,0.46050432324409485,133.0,73.0,0.3906420171260834,20.0,96.0,0.25394368171691895,148.0,99.0,0.5509681105613708,48.0,112.0,0.10807216912508011,115.0,133.0,0.35922202467918396,58.0,137.0,0.36053475737571716,146.0,181.0,0.3949905335903168,34.0,188.0,0.22471031546592712,157.0,225.0,0.5249927639961243,16.0,247.0,0.10983186215162277,27.0,104.0,0.293459415435791,29.0,32.0,0.29072147607803345,27.0,94.0,0.25405460596084595,35.0,32.0,0.4066070318222046,72.0,26.0,0.3605603277683258,40.0,64.0,0.3905882239341736,95.0,51.0,0.3318136930465698,50.0,100.0,0.3231581151485443,157.0,83.0,0.12370925396680832,40.0,140.0,0.40836891531944275,156.0,84.0,0.07870355993509293,110.0,124.0,0.20801544189453125,161.0,117.0,0.2650945782661438,38.0,174.0,0.536278247833252,94.0,168.0,0.1757146120071411,125.0,219.0,0.37787744402885437,132.0,216.0,0.18836906552314758
16,523,373,588,448,491,375,549,517,64.0,38.0,0.6041072607040405,67.0,30.0,0.7023316621780396,54.0,28.0,0.7069174647331238,81.0,29.0,0.5158514380455017,47.0,33.0,0.5359108448028564,114.0,46.0,0.5912312269210815,35.0,69.0,0.4640271067619324,133.0,71.0,0.3470945954322815,20.0,96.0,0.3135458528995514,149.0,96.0,0.5533517599105835,59.0,109.0,0.3041974902153015,115.0,129.0,0.34673529863357544,56.0,136.0,0.3468991219997406,146.0,177.0,0.36829960346221924,34.0,184.0,0.20054040849208832,157.0,221.0,0.5272670984268188,16.0,235.0,0.10153210163116455,27.0,106.0,0.5180124640464783,33.0,94.0,0.5329993367195129,27.0,94.0,0.368342787027359,39.0,30.0,0.3556016683578491,72.0,26.0,0.3425973355770111,46.0,62.0,0.34726157784461975,94.0,50.0,0.2972312271595001,55.0,99.0,0.40566277503967285,157.0,83.0,0.10925260931253433,40.0,139.0,0.4933738708496094,156.0,84.0,0.08569712936878204,114.0,120.0,0.20097260177135468,161.0,117.0,0.258134663105011,40.0,174.0,0.5155156850814819,98.0,164.0,0.1499319225549698,123.0,213.0,0.3004823625087738,123.0,196.0,0.2568483054637909
17,524,372,588,448,492,376,549,517,60.0,40.0,0.5907723903656006,63.0,34.0,0.6216703057289124,52.0,32.0,0.6617422699928284,77.0,29.0,0.5148385763168335,45.0,35.0,0.4771428406238556,110.0,50.0,0.5554330945014954,33.0,71.0,0.458634614944458,133.0,73.0,0.32228559255599976,20.0,104.0,0.26754939556121826,148.0,99.0,0.49876952171325684,56.0,112.0,0.24398642778396606,113.0,132.0,0.34339213371276855,57.0,137.0,0.3292086720466614,146.0,178.0,0.3579770028591156,33.0,184.0,0.20636150240898132,157.0,225.0,0.49751439690589905,30.0,255.0,0.09250033646821976,29.0,106.0,0.25841766595840454,31.0,92.0,0.2947193384170532,31.0,92.0,0.21382573246955872,37.0,28.0,0.36322924494743347,74.0,26.0,0.33247968554496765,51.0,60.0,0.3632970452308655,95.0,49.0,0.3128943145275116,54.0,100.0,0.34548768401145935,100.0,100.0,0.09784553200006485,40.0,136.0,0.4453541338443756,156.0,84.0,0.08866210281848907,118.0,118.0,0.20174114406108856,161.0,117.0,0.26556310057640076,40.0,174.0,0.5190615653991699,98.0,164.0,0.16823871433734894,122.0,213.0,0.3007359802722931,123.0,200.0,0.27705636620521545
18,523,372,588,448,493,377,548,517,58.0,40.0,0.5548665523529053,63.0,34.0,0.6099503040313721,50.0,34.0,0.6359212398529053,77.0,29.0,0.5227298736572266,41.0,35.0,0.46497154235839844,110.0,50.0,0.5319336652755737,32.0,70.0,0.4643659293651581,133.0,73.0,0.298427551984787,16.0,100.0,0.28778693079948425,148.0,99.0,0.49314406514167786,58.0,112.0,0.31633615493774414,113.0,130.0,0.35548877716064453,56.0,137.0,0.33331558108329773,142.0,177.0,0.3813202977180481,37.0,182.0,0.19703291356563568,157.0,225.0,0.5015133619308472,46.0,255.0,0.09950456768274307,30.0,34.0,0.19154390692710876,31.0,90.0,0.2592135965824127,31.0,90.0,0.20786982774734497,39.0,29.0,0.35168877243995667,72.0,22.0,0.3228157162666321,51.0,60.0,0.3095249831676483,93.0,49.0,0.2537848949432373,54.0,97.0,0.4503622353076935,100.0,96.0,0.08966261148452759,42.0,136.0,0.5390560626983643,42.0,136.0,0.07032863795757294,120.0,118.0,0.1793682724237442,165.0,117.0,0.24386563897132874,45.0,173.0,0.5134334564208984,102.0,172.0,0.14959046244621277,130.0,216.0,0.3486979603767395,124.0,200.0,0.29570284485816956
19,523,372,588,448,494,378,548,516,52.0,40.0,0.5954400300979614,59.0,30.0,0.6192029118537903,45.0,34.0,0.6628904938697815,73.0,29.0,0.530312180519104,39.0,37.0,0.46397656202316284,105.0,49.0,0.5509212613105774,31.0,69.0,0.4935413599014282,130.0,70.0,0.3853749632835388,11.0,96.0,0.28573858737945557,147.0,96.0,0.4961075186729431,15.0,135.0,0.27534303069114685,110.0,130.0,0.36867856979370117,56.0,135.0,0.34597620368003845,142.0,177.0,0.4205722212791443,30.0,184.0,0.19250071048736572,157.0,225.0,0.5198095440864563,46.0,255.0,0.09762749075889587,25.0,31.0,0.2718603312969208,27.0,28.0,0.3288341760635376,27.0,26.0,0.2140965759754181,33.0,26.0,0.39795950055122375,70.0,22.0,0.35198619961738586,48.0,58.0,0.35814613103866577,93.0,46.0,0.3147174119949341,55.0,95.0,0.42777976393699646,109.0,88.0,0.10653922706842422,43.0,136.0,0.4860103726387024,59.0,122.0,0.07419493794441223,122.0,116.0,0.19994249939918518,165.0,113.0,0.26163068413734436,49.0,173.0,0.5233855843544006,97.0,151.0,0.16082940995693207,132.0,220.0,0.40582478046417236,120.0,198.0,0.29110419750213623
20,522,372,589,448,493,376,549,514,48.0,42.0,0.6141131520271301,51.0,34.0,0.6735231280326843,39.0,34.0,0.7229206562042236,66.0,30.0,0.5674571394920349,31.0,39.0,0.4699717164039612,97.0,49.0,0.556898832321167,23.0,73.0,0.5000743865966797,125.0,69.0,0.40527456998825073,12.0,104.0,0.24556149542331696,140.0,95.0,0.5033825039863586,16.0,131.0,0.27695947885513306,107.0,129.0,0.4036036431789398,55.0,135.0,0.36762142181396484,138.0,178.0,0.4332202076911926,34.0,178.0,0.20675526559352875,157.0,225.0,0.5447084307670593,46.0,255.0,0.09143611788749695,25.0,35.0,0.2688460946083069,29.0,30.0,0.31271037459373474,35.0,90.0,0.2315191775560379,35.0,29.0,0.4170406758785248,69.0,25.0,0.3330821990966797,46.0,58.0,0.3513484299182892,90.0,48.0,0.32658201456069946,57.0,97.0,0.5415603518486023,109.0,84.0,0.12424667179584503,49.0,136.0,0.5647053122520447,70.0,122.0,0.06834287941455841,122.0,120.0,0.22284744679927826,161.0,113.0,0.2751941382884979,61.0,177.0,0.5379942655563354,109.0,158.0,0.19093412160873413,134.0,223.0,0.4600599408149719,118.0,203.0,0.26781177520751953
21,521,371,588,448,492,375,549,513,41.0,46.0,0.6366653442382812,45.0,38.0,0.7015278339385986,34.0,40.0,0.7455875277519226,62.0,34.0,0.5620543360710144,27.0,41.0,0.454728364944458,92.0,50.0,0.5847370028495789,22.0,74.0,0.5194655060768127,123.0,72.0,0.44859132170677185,11.0,100.0,0.24481487274169922,139.0,97.0,0.5047962069511414,19.0,127.0,0.3127955198287964,109.0,131.0,0.40575841069221497,60.0,137.0,0.32461017370224,138.0,181.0,0.45762303471565247,38.0,176.0,0.1561194211244583,159.0,225.0,0.5387725234031677,50.0,255.0,0.10243145376443863,25.0,35.0,0.34229832887649536,25.0,30.0,0.3827192485332489,27.0,30.0,0.28580060601234436,35.0,28.0,0.41083163022994995,66.0,22.0,0.3480333685874939,40.0,58.0,0.39038974046707153,91.0,47.0,0.3415259122848511,65.0,95.0,0.5856833457946777,108.0,79.0,0.1655615270137787,55.0,133.0,0.6197798848152161,56.0,111.0,0.15689048171043396,126.0,120.0,0.23188959062099457,157.0,117.0,0.2618066370487213,72.0,174.0,0.501481831073761,102.0,156.0,0.1909203827381134,141.0,227.0,0.4848257601261139,114.0,207.0,0.40826427936553955
22,520,371,588,448,492,373,550,513,36.0,48.0,0.6183627247810364,41.0,41.0,0.6794993877410889,31.0,42.0,0.7194088697433472,54.0,34.0,0.5459546446800232,25.0,43.0,0.40976494550704956,87.0,53.0,0.6131870150566101,21.0,75.0,0.5152572393417358,120.0,74.0,0.44114965200424194,18.0,111.0,0.1806904673576355,137.0,99.0,0.46138375997543335,23.0,123.0,0.1741398274898529,107.0,132.0,0.40400612354278564,59.0,139.0,0.31106865406036377,135.0,182.0,0.469595342874527,36.0,191.0,0.138973206281662,159.0,225.0,0.5153747200965881,46.0,255.0,0.0885934829711914,21.0,39.0,0.36465075612068176,25.0,30.0,0.3990914225578308,27.0,30.0,0.31068289279937744,33.0,28.0,0.3928516209125519,61.0,24.0,0.3665574789047241,40.0,58.0,0.40345391631126404,84.0,48.0,0.3179210424423218,68.0,92.0,0.5983989834785461,92.0,84.0,0.19677868485450745,58.0,131.0,0.5451540946960449,42.0,110.0,0.3022744357585907,122.0,116.0,0.23032934963703156,153.0,113.0,0.2471778839826584,78.0,174.0,0.49639225006103516,102.0,156.0,0.19309397041797638,144.0,227.0,0.476155161857605,114.0,207.0,0.37836578488349915
