frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,541,330,610,418,509,426,671,582,97.0,37.0,0.6684175729751587,105.0,28.0,0.6653854846954346,92.0,28.0,0.7239652276039124,114.0,34.0,0.668891966342926,81.0,33.0,0.6809579730033875,117.0,69.0,0.6732267141342163,60.0,68.0,0.6477791666984558,120.0,108.0,0.31387418508529663,47.0,109.0,0.5944960117340088,120.0,132.0,0.12867289781570435,33.0,153.0,0.5673046112060547,102.0,137.0,0.48714783787727356,61.0,141.0,0.49313852190971375,140.0,174.0,0.5772631168365479,59.0,189.0,0.5831658840179443,164.0,223.0,0.6431964635848999,24.0,204.0,0.5894203186035156,15.0,35.0,0.4457172453403473,15.0,26.0,0.5328784584999084,17.0,27.0,0.26677629351615906,18.0,30.0,0.7913490533828735,42.0,26.0,0.7554545998573303,26.0,58.0,0.7817228436470032,59.0,49.0,0.6417796015739441,40.0,95.0,0.8063110113143921,78.0,82.0,0.29792624711990356,25.0,137.0,0.758873701095581,72.0,108.0,0.15864986181259155,77.0,121.0,0.5389931797981262,109.0,109.0,0.5830039381980896,37.0,165.0,0.7258100509643555,132.0,158.0,0.6596079468727112,27.0,232.0,0.7377261519432068,175.0,208.0,0.7131492495536804
11,542,331,611,418,510,423,666,581,102.0,36.0,0.6488547325134277,110.0,28.0,0.6680629253387451,98.0,28.0,0.7258084416389465,122.0,34.0,0.6371175646781921,85.0,31.0,0.6734892725944519,121.0,72.0,0.6251749396324158,67.0,69.0,0.637753427028656,125.0,106.0,0.3578137159347534,53.0,111.0,0.5790024995803833,149.0,125.0,0.42079219222068787,37.0,155.0,0.5759291052818298,108.0,138.0,0.46686995029449463,66.0,145.0,0.4608212411403656,140.0,176.0,0.5499551296234131,77.0,193.0,0.23514974117279053,165.0,225.0,0.5811548829078674,42.0,205.0,0.2898128926753998,21.0,31.0,0.4296068251132965,21.0,26.0,0.5244671106338501,23.0,27.0,0.25921428203582764,25.0,28.0,0.7756114602088928,49.0,25.0,0.7669982314109802,28.0,58.0,0.7857823371887207,67.0,49.0,0.6395622491836548,40.0,96.0,0.8141539096832275,87.0,83.0,0.3243907392024994,25.0,139.0,0.7322611212730408,76.0,108.0,0.17026670277118683,77.0,121.0,0.5299599170684814,111.0,110.0,0.572392463684082,37.0,169.0,0.7161571383476257,135.0,160.0,0.6903565526008606,27.0,233.0,0.7287182211875916,175.0,212.0,0.7485227584838867
12,554,333,612,417,509,419,658,581,93.0,34.0,0.5643790364265442,101.0,27.0,0.5825181603431702,84.0,24.0,0.6424737572669983,112.0,34.0,0.5829492807388306,73.0,29.0,0.6182659864425659,113.0,72.0,0.6103212833404541,52.0,68.0,0.5748074650764465,127.0,111.0,0.48453289270401,35.0,111.0,0.5927108526229858,161.0,131.0,0.49720141291618347,15.0,153.0,0.5899142026901245,99.0,140.0,0.46746426820755005,49.0,149.0,0.4385610520839691,135.0,176.0,0.614835262298584,72.0,194.0,0.47829481959342957,158.0,231.0,0.5964741706848145,35.0,203.0,0.38355326652526855,31.0,31.0,0.36451441049575806,33.0,26.0,0.4495115876197815,34.0,23.0,0.19168323278427124,34.0,28.0,0.754111647605896,62.0,24.0,0.8290261030197144,34.0,58.0,0.7753923535346985,81.0,48.0,0.6339411735534668,43.0,98.0,0.8307276964187622,98.0,83.0,0.39645275473594666,31.0,136.0,0.7570763826370239,84.0,108.0,0.19536054134368896,81.0,123.0,0.5386800169944763,117.0,113.0,0.5866876840591431,42.0,170.0,0.7258491516113281,143.0,160.0,0.710171639919281,30.0,232.0,0.7339107990264893,179.0,211.0,0.7556308507919312
13,555,333,614,418,509,418,656,581,89.0,33.0,0.680569052696228,98.0,26.0,0.6784944534301758,82.0,24.0,0.7489109039306641,110.0,32.0,0.6544418931007385,71.0,29.0,0.7067100405693054,114.0,74.0,0.6111606359481812,52.0,68.0,0.5927755236625671,129.0,113.0,0.546324610710144,37.0,110.0,0.6089277267456055,168.0,132.0,0.4950996935367584,17.0,151.0,0.6194168925285339,96.0,138.0,0.49017927050590515,49.0,145.0,0.4671249985694885,135.0,177.0,0.614321231842041,72.0,194.0,0.5635436177253723,150.0,229.0,0.6164520382881165,43.0,207.0,0.4920516014099121,36.0,28.0,0.3341890573501587,37.0,25.0,0.41915279626846313,38.0,23.0,0.17316485941410065,41.0,27.0,0.7575005292892456,66.0,24.0,0.7977960109710693,36.0,58.0,0.7795585989952087,89.0,48.0,0.6461171507835388,44.0,98.0,0.8125808238983154,102.0,83.0,0.42261961102485657,33.0,136.0,0.7545412182807922,88.0,108.0,0.19686809182167053,81.0,122.0,0.5466102361679077,121.0,113.0,0.5975094437599182,44.0,170.0,0.7416492700576782,144.0,160.0,0.7093561887741089,31.0,232.0,0.746946394443512,179.0,208.0,0.7617903351783752
14,557,334,615,419,509,414,651,581,90.0,34.0,0.6034300923347473,99.0,26.0,0.6113396883010864,84.0,24.0,0.6869940161705017,112.0,32.0,0.5965668559074402,71.0,29.0,0.6652058959007263,113.0,72.0,0.6092049479484558,52.0,66.0,0.5863842964172363,137.0,107.0,0.519417941570282,37.0,107.0,0.619681179523468,183.0,125.0,0.46924322843551636,16.0,147.0,0.6397584080696106,97.0,140.0,0.4659331738948822,49.0,145.0,0.4317638874053955,136.0,176.0,0.5767359733581543,78.0,190.0,0.5059505105018616,148.0,227.0,0.588832676410675,68.0,213.0,0.5018711686134338,46.0,28.0,0.319182813167572,49.0,25.0,0.4256504476070404,51.0,27.0,0.17848263680934906,50.0,28.0,0.7955718040466309,78.0,26.0,0.8127831816673279,44.0,58.0,0.7715644836425781,105.0,50.0,0.6962978839874268,48.0,96.0,0.8044672608375549,119.0,83.0,0.5644538402557373,39.0,133.0,0.7377459406852722,103.0,109.0,0.21254374086856842,85.0,124.0,0.5574524402618408,127.0,115.0,0.5799593925476074,49.0,173.0,0.7260470390319824,150.0,163.0,0.689561665058136,32.0,232.0,0.7426068186759949,179.0,208.0,0.7603968381881714
15,557,334,613,420,509,409,647,581,97.0,35.0,0.6266384720802307,106.0,28.0,0.6665710210800171,90.0,24.0,0.6858763098716736,118.0,34.0,0.5985574126243591,77.0,29.0,0.6401842832565308,122.0,72.0,0.5747549533843994,58.0,68.0,0.5798975229263306,155.0,105.0,0.4764293432235718,43.0,107.0,0.6006431579589844,191.0,114.0,0.38627007603645325,21.0,141.0,0.6305306553840637,104.0,138.0,0.49367469549179077,57.0,144.0,0.44182997941970825,150.0,179.0,0.5996896028518677,84.0,186.0,0.5552574992179871,157.0,225.0,0.5917995572090149,93.0,222.0,0.4821847379207611,57.0,31.0,0.40221500396728516,57.0,26.0,0.4759012460708618,60.0,27.0,0.20160022377967834,62.0,28.0,0.7933021783828735,90.0,26.0,0.8069731593132019,54.0,60.0,0.7559305429458618,119.0,53.0,0.7109342217445374,55.0,98.0,0.8207486271858215,138.0,86.0,0.5803794860839844,47.0,129.0,0.7542111277580261,116.0,106.0,0.15286943316459656,91.0,125.0,0.5794916749000549,135.0,117.0,0.610875129699707,56.0,176.0,0.7445186972618103,151.0,163.0,0.6924178004264832,32.0,232.0,0.753815770149231,179.0,208.0,0.7892299294471741
16,558,334,614,423,510,406,647,580,94.0,34.0,0.6229745745658875,103.0,26.0,0.6679707169532776,87.0,24.0,0.7095123529434204,118.0,32.0,0.602867066860199,75.0,29.0,0.6642470955848694,123.0,69.0,0.5420923233032227,56.0,66.0,0.5823674201965332,149.0,92.0,0.26560041308403015,41.0,103.0,0.5707971453666687,128.0,132.0,0.07756010442972183,19.0,135.0,0.6411691308021545,105.0,136.0,0.49494093656539917,57.0,139.0,0.4304901957511902,155.0,176.0,0.613300621509552,82.0,178.0,0.5514091849327087,154.0,219.0,0.5907641649246216,109.0,220.0,0.5464497208595276,66.0,28.0,0.356436550617218,65.0,25.0,0.41745615005493164,105.0,20.0,0.23894014954566956,70.0,28.0,0.8117707371711731,100.0,26.0,0.8668785095214844,60.0,58.0,0.7629356384277344,127.0,54.0,0.7289758920669556,60.0,96.0,0.8138283491134644,151.0,91.0,0.6042758226394653,55.0,128.0,0.7668436765670776,151.0,110.0,0.3221501111984253,97.0,125.0,0.5835341215133667,141.0,117.0,0.6177200675010681,62.0,176.0,0.7400727868080139,154.0,164.0,0.698329508304596,35.0,233.0,0.7488970756530762,179.0,211.0,0.7807000875473022
17,558,334,614,423,512,403,647,579,93.0,33.0,0.638789176940918,103.0,26.0,0.677558958530426,86.0,24.0,0.7184566259384155,116.0,32.0,0.6112169623374939,75.0,29.0,0.6512318253517151,125.0,68.0,0.5410611629486084,59.0,65.0,0.5889862179756165,158.0,91.0,0.3461024761199951,42.0,98.0,0.5267481803894043,114.0,94.0,0.08017173409461975,20.0,127.0,0.5920291543006897,107.0,136.0,0.5119098424911499,61.0,138.0,0.4359303116798401,155.0,176.0,0.6223117113113403,83.0,174.0,0.4842470586299896,153.0,218.0,0.6041386723518372,107.0,224.0,0.579047679901123,75.0,31.0,0.3070257306098938,73.0,25.0,0.3649304211139679,111.0,20.0,0.20831480622291565,77.0,28.0,0.7973595857620239,105.0,26.0,0.8218751549720764,67.0,58.0,0.7695772647857666,135.0,55.0,0.7436431646347046,66.0,96.0,0.7849901914596558,156.0,92.0,0.6560126543045044,59.0,126.0,0.760941207408905,163.0,127.0,0.5765037536621094,100.0,126.0,0.5743910074234009,144.0,120.0,0.5799961686134338,68.0,180.0,0.7237265110015869,155.0,165.0,0.6899219155311584,36.0,234.0,0.755870521068573,179.0,212.0,0.8029814958572388
18,558,333,631,422,516,401,647,579,69.0,33.0,0.7338403463363647,76.0,27.0,0.7309648990631104,64.0,26.0,0.7940007448196411,86.0,32.0,0.7150645852088928,55.0,31.0,0.719348669052124,98.0,68.0,0.6592685580253601,43.0,65.0,0.6849085092544556,133.0,87.0,0.570304274559021,33.0,97.0,0.564155638217926,171.0,71.0,0.5907970666885376,15.0,120.0,0.5402895212173462,84.0,138.0,0.6175419688224792,45.0,138.0,0.5540299415588379,119.0,177.0,0.6654888987541199,61.0,171.0,0.451524019241333,117.0,221.0,0.6946147680282593,83.0,231.0,0.3230888247489929,78.0,28.0,0.2267381250858307,77.0,25.0,0.33273202180862427,117.0,20.0,0.25708553194999695,81.0,27.0,0.8097663521766663,112.0,25.0,0.8771926164627075,71.0,58.0,0.7699669003486633,143.0,55.0,0.7307009696960449,71.0,95.0,0.7780854105949402,164.0,92.0,0.6669440269470215,63.0,121.0,0.7733168005943298,173.0,125.0,0.7164485454559326,101.0,124.0,0.5655338764190674,147.0,119.0,0.560538649559021,73.0,176.0,0.6986311078071594,155.0,165.0,0.6962061524391174,44.0,232.0,0.7477430701255798,179.0,212.0,0.7841414213180542
19,555,332,632,420,524,399,652,579,69.0,34.0,0.7765625715255737,74.0,28.0,0.7792391777038574,62.0,26.0,0.8271287083625793,88.0,32.0,0.769137442111969,55.0,33.0,0.7486200928688049,99.0,69.0,0.6855536699295044,47.0,69.0,0.6935038566589355,135.0,81.0,0.5968974232673645,36.0,96.0,0.564067542552948,172.0,60.0,0.6467000842094421,20.0,118.0,0.5805912613868713,89.0,140.0,0.6288352012634277,49.0,142.0,0.5927440524101257,118.0,182.0,0.6221306920051575,63.0,175.0,0.4653528034687042,118.0,225.0,0.6285058259963989,64.0,220.0,0.24053795635700226,77.0,30.0,0.28316622972488403,77.0,25.0,0.3761374056339264,115.0,22.0,0.24693994224071503,78.0,27.0,0.7957867383956909,111.0,26.0,0.8691944479942322,67.0,56.0,0.776240348815918,139.0,55.0,0.7304214835166931,67.0,93.0,0.8419033885002136,163.0,91.0,0.6609571576118469,59.0,120.0,0.7720866203308105,175.0,125.0,0.7568329572677612,97.0,121.0,0.5826690196990967,143.0,119.0,0.5793989896774292,68.0,176.0,0.727557361125946,147.0,165.0,0.69252610206604,48.0,232.0,0.7595996856689453,169.0,212.0,0.7749463319778442
20,554,332,632,421,538,395,656,578,65.0,33.0,0.769502580165863,73.0,26.0,0.7862588167190552,61.0,26.0,0.8365341424942017,86.0,30.0,0.7768048048019409,53.0,31.0,0.7404647469520569,98.0,66.0,0.6919199824333191,46.0,68.0,0.6874610185623169,139.0,73.0,0.6108701825141907,35.0,95.0,0.5190154314041138,172.0,52.0,0.6474664807319641,18.0,112.0,0.5422428250312805,90.0,140.0,0.5991896986961365,51.0,139.0,0.5591368079185486,116.0,179.0,0.5623422265052795,63.0,175.0,0.4258832037448883,122.0,223.0,0.5216826796531677,72.0,224.0,0.18209409713745117,65.0,30.0,0.3688264489173889,65.0,25.0,0.4314184784889221,107.0,22.0,0.28336799144744873,69.0,29.0,0.7842271327972412,103.0,28.0,0.8538197875022888,55.0,58.0,0.7470296621322632,135.0,57.0,0.6928901076316833,56.0,95.0,0.822375476360321,163.0,95.0,0.6477358937263489,47.0,118.0,0.7477267980575562,177.0,128.0,0.7444785237312317,87.0,124.0,0.5669108033180237,136.0,120.0,0.5586151480674744,58.0,174.0,0.707652747631073,139.0,168.0,0.6946457624435425,48.0,232.0,0.745647668838501,163.0,214.0,0.7511433959007263
21,554,332,631,422,551,395,661,577,63.0,32.0,0.7814115285873413,69.0,25.0,0.8004847168922424,57.0,25.0,0.8539644479751587,82.0,30.0,0.7865688800811768,51.0,31.0,0.7593011260032654,95.0,65.0,0.6901927590370178,44.0,66.0,0.7083508968353271,139.0,67.0,0.6786724925041199,32.0,94.0,0.528889536857605,175.0,45.0,0.7008346319198608,14.0,108.0,0.471886545419693,90.0,138.0,0.5966689586639404,52.0,139.0,0.5864774584770203,115.0,178.0,0.5176708698272705,62.0,174.0,0.525141179561615,128.0,225.0,0.5370203256607056,59.0,216.0,0.5218348503112793,42.0,21.0,0.29162266850471497,51.0,14.0,0.36673372983932495,47.0,6.0,0.23510009050369263,59.0,28.0,0.6976255178451538,91.0,27.0,0.7791451811790466,42.0,57.0,0.7081232666969299,125.0,56.0,0.6496456861495972,44.0,92.0,0.8013302087783813,157.0,92.0,0.6136810183525085,35.0,115.0,0.7162306904792786,175.0,127.0,0.7234538793563843,77.0,121.0,0.518576979637146,128.0,120.0,0.5207374095916748,43.0,173.0,0.6842864751815796,128.0,166.0,0.6330734491348267,51.0,231.0,0.6977139115333557,151.0,215.0,0.7321752309799194
22,553,332,631,424,563,393,667,577,61.0,32.0,0.810520350933075,66.0,25.0,0.8126633167266846,55.0,25.0,0.8601774573326111,80.0,29.0,0.7884269952774048,47.0,31.0,0.7627187371253967,95.0,63.0,0.6923640966415405,44.0,66.0,0.7021137475967407,137.0,67.0,0.7129035592079163,30.0,92.0,0.428631991147995,175.0,42.0,0.6977152228355408,22.0,99.0,0.3053385615348816,90.0,138.0,0.6060758829116821,53.0,139.0,0.5943467617034912,116.0,178.0,0.5240582823753357,63.0,177.0,0.578149676322937,126.0,228.0,0.33010217547416687,64.0,232.0,0.5475459694862366,37.0,30.0,0.3057374060153961,39.0,26.0,0.4319435656070709,39.0,26.0,0.18505947291851044,45.0,31.0,0.7044962644577026,81.0,30.0,0.8251756429672241,27.0,57.0,0.6941494345664978,115.0,57.0,0.6249311566352844,28.0,92.0,0.7670451402664185,150.0,92.0,0.615712583065033,20.0,114.0,0.6915120482444763,171.0,127.0,0.7269275188446045,65.0,122.0,0.48260197043418884,117.0,121.0,0.49809977412223816,28.0,172.0,0.6455166339874268,115.0,167.0,0.6297199726104736,49.0,228.0,0.698036789894104,139.0,215.0,0.7382169961929321
23,552,332,629,431,569,395,669,577,58.0,32.0,0.7461885809898376,65.0,26.0,0.7762914299964905,52.0,26.0,0.8415650129318237,78.0,28.0,0.78508460521698,45.0,33.0,0.7296118140220642,95.0,61.0,0.6911088824272156,45.0,65.0,0.6622544527053833,137.0,63.0,0.7101268172264099,27.0,89.0,0.39986535906791687,176.0,40.0,0.7070688009262085,27.0,89.0,0.2639974057674408,95.0,132.0,0.6053992509841919,57.0,135.0,0.5830553770065308,121.0,174.0,0.4037690758705139,60.0,180.0,0.4131905436515808,133.0,214.0,0.18264912068843842,66.0,228.0,0.3820539712905884,33.0,26.0,0.24694563448429108,33.0,21.0,0.34077903628349304,79.0,27.0,0.13022340834140778,41.0,26.0,0.657314658164978,77.0,26.0,0.8027421236038208,20.0,54.0,0.6847739815711975,111.0,55.0,0.6105272769927979,22.0,90.0,0.731797993183136,148.0,88.0,0.6342025399208069,13.0,111.0,0.6695428490638733,171.0,123.0,0.7139391303062439,60.0,122.0,0.4518164396286011,113.0,117.0,0.47528839111328125,22.0,170.0,0.6383304595947266,111.0,165.0,0.6318153738975525,54.0,224.0,0.676141083240509,133.0,212.0,0.7386356592178345
24,549,335,627,436,571,396,669,576,61.0,28.0,0.7777853012084961,67.0,20.0,0.7820756435394287,55.0,22.0,0.8353215456008911,82.0,24.0,0.7620580792427063,48.0,29.0,0.6872636675834656,98.0,56.0,0.6644266247749329,49.0,61.0,0.6472408175468445,140.0,56.0,0.673341691493988,23.0,81.0,0.3161671459674835,177.0,34.0,0.7180836796760559,15.0,81.0,0.2143344134092331,102.0,128.0,0.5861786603927612,65.0,133.0,0.5776277780532837,125.0,170.0,0.3319830596446991,64.0,182.0,0.37838849425315857,133.0,228.0,0.16910196840763092,71.0,240.0,0.394469290971756,33.0,26.0,0.36359256505966187,33.0,21.0,0.42990586161613464,36.0,19.0,0.1583607792854309,39.0,25.0,0.6966171264648438,79.0,25.0,0.818899393081665,23.0,53.0,0.6654943227767944,115.0,53.0,0.6122496724128723,20.0,88.0,0.7240413427352905,152.0,87.0,0.6093735098838806,13.0,109.0,0.6787803173065186,175.0,123.0,0.7084395885467529,61.0,121.0,0.4436291754245758,117.0,117.0,0.459689736366272,26.0,170.0,0.6228728294372559,111.0,165.0,0.6236269474029541,61.0,227.0,0.6556004881858826,132.0,216.0,0.7171109914779663
25,548,337,622,435,571,395,670,576,63.0,29.0,0.7794536352157593,69.0,22.0,0.7855975031852722,56.0,24.0,0.8270471096038818,84.0,26.0,0.7702323198318481,49.0,31.0,0.6665070056915283,102.0,58.0,0.6412233710289001,48.0,64.0,0.6113434433937073,143.0,59.0,0.674032986164093,11.0,83.0,0.4920205771923065,184.0,34.0,0.7208074331283569,0.0,82.0,0.2651927173137665,108.0,130.0,0.5565825700759888,69.0,139.0,0.5355351567268372,131.0,169.0,0.24621868133544922,73.0,176.0,0.5125309824943542,139.0,230.0,0.09869912266731262,68.0,220.0,0.5424284338951111,35.0,27.0,0.3554621934890747,37.0,22.0,0.459139347076416,35.0,22.0,0.1965414583683014,42.0,26.0,0.680497944355011,80.0,26.0,0.8081179261207581,25.0,53.0,0.6705782413482666,115.0,53.0,0.6142726540565491,23.0,88.0,0.7219980359077454,152.0,88.0,0.6363946795463562,15.0,109.0,0.6878247857093811,175.0,123.0,0.70560622215271,65.0,121.0,0.44834470748901367,121.0,117.0,0.4667587876319885,33.0,169.0,0.6249390244483948,111.0,165.0,0.6264147758483887,68.0,228.0,0.6652528643608093,131.0,215.0,0.7365302443504333
26,536,340,622,438,571,395,670,576,77.0,29.0,0.816303551197052,82.0,22.0,0.7923227548599243,71.0,22.0,0.8300806879997253,95.0,25.0,0.778110682964325,65.0,29.0,0.7086235880851746,113.0,57.0,0.6836776733398438,65.0,63.0,0.6995225548744202,147.0,55.0,0.6453691124916077,37.0,76.0,0.4897747039794922,177.0,36.0,0.7496432662010193,43.0,73.0,0.36707431077957153,118.0,132.0,0.5787957310676575,85.0,137.0,0.5661975741386414,138.0,178.0,0.2622480094432831,88.0,182.0,0.584175169467926,153.0,216.0,0.1614665389060974,85.0,227.0,0.627243161201477,37.0,26.0,0.4401979446411133,39.0,22.0,0.5931656956672668,39.0,22.0,0.31351402401924133,45.0,27.0,0.686930239200592,83.0,26.0,0.8611185550689697,27.0,51.0,0.6562243103981018,115.0,51.0,0.630041778087616,24.0,88.0,0.7439475059509277,152.0,84.0,0.5929203033447266,15.0,109.0,0.7064275145530701,175.0,121.0,0.7167152762413025,69.0,120.0,0.46369457244873047,121.0,117.0,0.4853484332561493,39.0,169.0,0.640953779220581,111.0,165.0,0.6478140354156494,73.0,228.0,0.6670668125152588,131.0,215.0,0.7558946013450623
