frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,584,323,675,403,450,405,564,575,43.0,34.0,0.7809150218963623,47.0,28.0,0.7967546582221985,40.0,28.0,0.8554806113243103,60.0,30.0,0.8078089356422424,35.0,33.0,0.6596249341964722,76.0,66.0,0.702995777130127,39.0,68.0,0.6292783617973328,101.0,106.0,0.7796112298965454,55.0,102.0,0.288009911775589,63.0,128.0,0.7000506520271301,50.0,124.0,0.36795833706855774,93.0,142.0,0.48903486132621765,63.0,145.0,0.4933018386363983,130.0,192.0,0.5558371543884277,18.0,185.0,0.728833019733429,169.0,227.0,0.5676783919334412,43.0,225.0,0.653049886226654,25.0,32.0,0.3669772744178772,29.0,28.0,0.4506002366542816,27.0,27.0,0.2675914466381073,30.0,32.0,0.593723475933075,68.0,26.0,0.6584004163742065,24.0,58.0,0.6680430173873901,103.0,49.0,0.633090615272522,24.0,98.0,0.727893054485321,128.0,79.0,0.47505027055740356,16.0,126.0,0.7131927609443665,108.0,102.0,0.21331171691417694,77.0,127.0,0.47164228558540344,133.0,121.0,0.48505261540412903,77.0,179.0,0.75177401304245,145.0,161.0,0.7078497409820557,100.0,228.0,0.6815519332885742,168.0,208.0,0.7007697820663452
11,585,324,675,402,448,405,564,574,33.0,34.0,0.7857128381729126,37.0,26.0,0.8181524872779846,28.0,28.0,0.8340415954589844,49.0,29.0,0.7555631995201111,24.0,33.0,0.6406627893447876,65.0,64.0,0.6881255507469177,31.0,67.0,0.6360124349594116,92.0,106.0,0.772312581539154,52.0,103.0,0.296406090259552,54.0,129.0,0.6953408122062683,42.0,124.0,0.3659362196922302,87.0,141.0,0.44558653235435486,56.0,141.0,0.46203145384788513,119.0,202.0,0.5231885313987732,15.0,189.0,0.7205422520637512,166.0,227.0,0.5441226363182068,47.0,229.0,0.6614314317703247,33.0,32.0,0.31035178899765015,35.0,28.0,0.3889351785182953,39.0,30.0,0.25752562284469604,37.0,31.0,0.5951302647590637,74.0,26.0,0.6716415882110596,30.0,58.0,0.6979762315750122,111.0,51.0,0.6531081199645996,31.0,98.0,0.801300585269928,132.0,80.0,0.4874555766582489,16.0,130.0,0.6862122416496277,114.0,105.0,0.21178114414215088,81.0,127.0,0.4724797308444977,135.0,121.0,0.4969710409641266,79.0,181.0,0.7628991007804871,145.0,162.0,0.7163130640983582,102.0,231.0,0.6903614401817322,171.0,207.0,0.7190762758255005
12,584,324,673,402,447,405,564,575,28.0,36.0,0.7456095218658447,31.0,29.0,0.7984011173248291,23.0,30.0,0.8288958072662354,44.0,30.0,0.7934743762016296,20.0,35.0,0.5619672536849976,59.0,66.0,0.6936808824539185,27.0,67.0,0.6308780908584595,88.0,110.0,0.7587500810623169,48.0,107.0,0.3077072203159332,54.0,131.0,0.668749213218689,40.0,128.0,0.35919126868247986,83.0,141.0,0.3931877613067627,56.0,143.0,0.40022632479667664,107.0,208.0,0.562874436378479,16.0,190.0,0.6669619679450989,162.0,220.0,0.44082263112068176,49.0,229.0,0.6055824756622314,37.0,30.0,0.31799060106277466,41.0,26.0,0.3895057141780853,43.0,26.0,0.20362398028373718,42.0,29.0,0.6104201674461365,80.0,28.0,0.666991114616394,34.0,57.0,0.6953163743019104,113.0,51.0,0.6448264122009277,36.0,94.0,0.8195317983627319,139.0,85.0,0.45745229721069336,17.0,129.0,0.6891509890556335,118.0,106.0,0.1674557626247406,83.0,124.0,0.4850025177001953,137.0,121.0,0.4987795054912567,80.0,178.0,0.7515059113502502,146.0,160.0,0.7111174464225769,104.0,230.0,0.6874568462371826,171.0,206.0,0.7045063376426697
13,583,326,667,403,447,405,564,574,25.0,33.0,0.6788169741630554,29.0,26.0,0.7320558428764343,20.0,26.0,0.7578637003898621,42.0,28.0,0.7289799451828003,16.0,31.0,0.5160691738128662,57.0,62.0,0.6102201342582703,27.0,65.0,0.5425089001655579,91.0,106.0,0.7464872598648071,48.0,108.0,0.26761895418167114,54.0,129.0,0.6421303749084473,42.0,126.0,0.28657326102256775,85.0,133.0,0.34711772203445435,57.0,135.0,0.3160123825073242,99.0,208.0,0.5197247266769409,18.0,184.0,0.6091826558113098,153.0,211.0,0.43053045868873596,53.0,224.0,0.489587664604187,41.0,28.0,0.40711459517478943,41.0,26.0,0.46152663230895996,43.0,26.0,0.24899764358997345,46.0,29.0,0.6080223321914673,83.0,28.0,0.6459842920303345,36.0,56.0,0.6937310099601746,115.0,51.0,0.6356644034385681,43.0,93.0,0.8271889090538025,143.0,89.0,0.49831733107566833,19.0,129.0,0.7141320109367371,122.0,106.0,0.15653420984745026,85.0,127.0,0.5046069622039795,139.0,121.0,0.5023097991943359,80.0,180.0,0.7543389201164246,145.0,161.0,0.7092146873474121,104.0,232.0,0.7008581757545471,171.0,207.0,0.723535418510437
14,582,327,656,414,447,405,564,574,23.0,29.0,0.6070759296417236,27.0,22.0,0.6593356132507324,16.0,24.0,0.6897046566009521,42.0,24.0,0.6918280720710754,13.0,31.0,0.5869635939598083,59.0,55.0,0.594602108001709,27.0,61.0,0.5547954440116882,97.0,95.0,0.7661190032958984,48.0,100.0,0.27078309655189514,54.0,116.0,0.6130419969558716,38.0,114.0,0.2931405007839203,98.0,126.0,0.43921729922294617,64.0,128.0,0.3616608679294586,89.0,177.0,0.6376553177833557,20.0,160.0,0.7123854756355286,162.0,184.0,0.5697128772735596,59.0,193.0,0.5393906235694885,45.0,28.0,0.30505621433258057,49.0,26.0,0.3843313157558441,51.0,26.0,0.19953614473342896,50.0,29.0,0.6068497896194458,87.0,28.0,0.6615847945213318,40.0,56.0,0.6857672929763794,119.0,53.0,0.6464471220970154,47.0,91.0,0.8116711378097534,151.0,93.0,0.6873139142990112,19.0,129.0,0.7536746859550476,124.0,106.0,0.14694876968860626,86.0,128.0,0.4972166419029236,141.0,121.0,0.5055240392684937,80.0,180.0,0.7580437660217285,144.0,160.0,0.699481725692749,104.0,230.0,0.7026190757751465,171.0,206.0,0.7176895141601562
15,578,328,643,401,447,405,564,574,30.0,36.0,0.5406997203826904,35.0,28.0,0.5955484509468079,24.0,30.0,0.5877397656440735,50.0,30.0,0.5961600542068481,15.0,37.0,0.51580411195755,74.0,62.0,0.40312063694000244,35.0,73.0,0.4305225908756256,113.0,112.0,0.6364814639091492,64.0,124.0,0.1927068531513214,65.0,138.0,0.5472996830940247,39.0,130.0,0.21245265007019043,116.0,146.0,0.39992058277130127,80.0,145.0,0.347243994474411,94.0,200.0,0.591824471950531,36.0,186.0,0.6271608471870422,168.0,218.0,0.5708334445953369,77.0,229.0,0.5015247464179993,53.0,30.0,0.3149469792842865,53.0,26.0,0.39584460854530334,53.0,26.0,0.1923658549785614,55.0,29.0,0.6130996346473694,91.0,28.0,0.6889169812202454,44.0,56.0,0.6869465112686157,123.0,53.0,0.6563578248023987,51.0,90.0,0.8168221712112427,155.0,94.0,0.7818698883056641,20.0,128.0,0.7585412263870239,122.0,92.0,0.17507798969745636,89.0,128.0,0.5078386068344116,141.0,125.0,0.5268808603286743,83.0,181.0,0.7656901478767395,144.0,160.0,0.6973875761032104,104.0,230.0,0.7101240158081055,171.0,206.0,0.7268996834754944
16,574,328,638,404,447,405,564,574,34.0,46.0,0.34706971049308777,39.0,34.0,0.3797437846660614,26.0,42.0,0.4301193356513977,56.0,35.0,0.48507604002952576,17.0,45.0,0.39843159914016724,83.0,69.0,0.303392618894577,40.0,77.0,0.3037451505661011,121.0,110.0,0.5799584984779358,40.0,116.0,0.17659899592399597,73.0,134.0,0.4915047585964203,24.0,139.0,0.2738090455532074,124.0,137.0,0.35480567812919617,88.0,141.0,0.28646671772003174,88.0,182.0,0.6258091330528259,46.0,178.0,0.5621100068092346,156.0,218.0,0.49477696418762207,93.0,220.0,0.43047088384628296,57.0,28.0,0.40291887521743774,57.0,26.0,0.4799045920372009,59.0,26.0,0.24447478353977203,59.0,28.0,0.6288037300109863,95.0,28.0,0.7084663510322571,48.0,58.0,0.6608741283416748,128.0,53.0,0.6666485667228699,53.0,89.0,0.814591646194458,160.0,93.0,0.8190721273422241,23.0,127.0,0.7407688498497009,131.0,101.0,0.193985715508461,90.0,128.0,0.5026165843009949,143.0,124.0,0.5214847922325134,84.0,181.0,0.7611690759658813,146.0,160.0,0.6894369125366211,104.0,232.0,0.712751030921936,172.0,206.0,0.7152053117752075
17,566,328,629,407,448,405,565,574,53.0,57.0,0.34910836815834045,59.0,46.0,0.3825394809246063,46.0,46.0,0.45139047503471375,74.0,39.0,0.41025885939598083,36.0,51.0,0.3726321756839752,104.0,74.0,0.2764917314052582,62.0,84.0,0.24908843636512756,139.0,108.0,0.5539171695709229,57.0,109.0,0.23895502090454102,86.0,133.0,0.48302900791168213,30.0,132.0,0.45169597864151,145.0,130.0,0.3330773413181305,108.0,137.0,0.18282978236675262,99.0,168.0,0.5812221169471741,76.0,173.0,0.4588295519351959,159.0,219.0,0.42584916949272156,156.0,221.0,0.1913141906261444,57.0,28.0,0.4208720624446869,59.0,26.0,0.46262791752815247,61.0,26.0,0.24690429866313934,62.0,28.0,0.6180757284164429,98.0,26.0,0.6884636878967285,52.0,56.0,0.675557553768158,131.0,53.0,0.6926875710487366,53.0,89.0,0.7975009679794312,163.0,91.0,0.8391536474227905,20.0,127.0,0.7432375550270081,139.0,105.0,0.2635931670665741,91.0,128.0,0.49283894896507263,145.0,125.0,0.5056421160697937,84.0,180.0,0.7288297414779663,145.0,158.0,0.673441469669342,102.0,232.0,0.7116649746894836,171.0,208.0,0.7316733598709106
18,561,330,622,407,447,403,565,575,61.0,49.0,0.3436502516269684,65.0,38.0,0.34516388177871704,51.0,40.0,0.45047545433044434,82.0,34.0,0.37705856561660767,44.0,45.0,0.30657443404197693,112.0,66.0,0.31987306475639343,72.0,68.0,0.342379629611969,148.0,104.0,0.6338090896606445,62.0,101.0,0.5035939812660217,100.0,132.0,0.6372665762901306,28.0,128.0,0.5283110737800598,161.0,126.0,0.3373359739780426,128.0,129.0,0.18416528403759003,111.0,161.0,0.6103647947311401,104.0,163.0,0.2998278737068176,151.0,219.0,0.41806089878082275,148.0,217.0,0.29431694746017456,63.0,30.0,0.32913342118263245,65.0,26.0,0.42912557721138,65.0,26.0,0.22613082826137543,66.0,29.0,0.6202896237373352,102.0,28.0,0.7062934637069702,56.0,54.0,0.6735547780990601,135.0,53.0,0.6936347484588623,56.0,86.0,0.7783722877502441,169.0,89.0,0.8394870758056641,24.0,123.0,0.7698507905006409,150.0,105.0,0.31749066710472107,95.0,125.0,0.4993533790111542,147.0,122.0,0.5150446891784668,86.0,178.0,0.722000002861023,146.0,158.0,0.6872823238372803,104.0,230.0,0.7113383412361145,171.0,206.0,0.725169837474823
19,558,331,620,406,449,401,564,574,61.0,43.0,0.3880235254764557,65.0,34.0,0.4174875020980835,54.0,34.0,0.5024001002311707,82.0,30.0,0.423429012298584,49.0,37.0,0.31531915068626404,109.0,65.0,0.3302088677883148,72.0,64.0,0.38459575176239014,142.0,104.0,0.6455656886100769,65.0,97.0,0.4930075407028198,99.0,137.0,0.6275078058242798,16.0,126.0,0.47402194142341614,161.0,128.0,0.357305645942688,136.0,124.0,0.1975451409816742,113.0,162.0,0.6177413463592529,106.0,163.0,0.3668692708015442,129.0,229.0,0.5494192242622375,147.0,215.0,0.22145240008831024,65.0,28.0,0.3134591281414032,66.0,24.0,0.3921487033367157,69.0,26.0,0.22065410017967224,69.0,27.0,0.6074243187904358,104.0,26.0,0.6781924962997437,58.0,54.0,0.6633299589157104,139.0,51.0,0.6760392785072327,55.0,84.0,0.7658497095108032,175.0,85.0,0.84450763463974,23.0,121.0,0.7446379661560059,162.0,104.0,0.4416027367115021,99.0,124.0,0.5031651854515076,151.0,121.0,0.5092119574546814,88.0,177.0,0.7102245688438416,147.0,159.0,0.696351170539856,104.0,232.0,0.7194359302520752,172.0,208.0,0.7445319294929504
20,559,331,619,409,449,397,566,572,52.0,46.0,0.3671194911003113,57.0,36.0,0.38354983925819397,46.0,38.0,0.44279980659484863,78.0,35.0,0.38449132442474365,36.0,43.0,0.2760371267795563,109.0,70.0,0.22997981309890747,66.0,72.0,0.27990928292274475,132.0,105.0,0.49462640285491943,53.0,94.0,0.4294045567512512,89.0,138.0,0.52658611536026,6.0,114.0,0.4828316271305084,161.0,124.0,0.3015376925468445,136.0,117.0,0.11001759767532349,109.0,157.0,0.5504313707351685,98.0,159.0,0.33684080839157104,99.0,225.0,0.5548649430274963,133.0,201.0,0.25029945373535156,65.0,30.0,0.40978842973709106,65.0,26.0,0.44333136081695557,67.0,26.0,0.2470860481262207,70.0,29.0,0.5886557102203369,104.0,28.0,0.6542320847511292,60.0,52.0,0.6824841499328613,140.0,50.0,0.686475932598114,57.0,85.0,0.7604220509529114,177.0,83.0,0.8193808197975159,23.0,121.0,0.7437129020690918,171.0,103.0,0.5469365119934082,101.0,124.0,0.5030272603034973,153.0,121.0,0.5309836864471436,92.0,176.0,0.7213860154151917,147.0,160.0,0.7090787887573242,104.0,230.0,0.7187747955322266,171.0,211.0,0.729324221611023
21,543,333,616,412,450,394,567,571,79.0,43.0,0.43453070521354675,83.0,34.0,0.5280873775482178,74.0,34.0,0.5460196733474731,96.0,34.0,0.443215548992157,68.0,40.0,0.3785952627658844,119.0,61.0,0.44439244270324707,86.0,64.0,0.4468075633049011,140.0,100.0,0.6474180221557617,74.0,89.0,0.5499340891838074,109.0,134.0,0.6918212175369263,34.0,104.0,0.5504178404808044,166.0,124.0,0.3962221145629883,144.0,120.0,0.2701112627983093,123.0,155.0,0.6498513221740723,125.0,158.0,0.2982563376426697,105.0,223.0,0.6290780305862427,165.0,196.0,0.3944481611251831,65.0,28.0,0.45477378368377686,67.0,24.0,0.4440211057662964,67.0,22.0,0.2516627907752991,69.0,27.0,0.5568482279777527,106.0,26.0,0.6347929239273071,60.0,52.0,0.6836720705032349,143.0,47.0,0.6945582032203674,58.0,82.0,0.7783781290054321,180.0,80.0,0.8464401960372925,20.0,120.0,0.719532310962677,177.0,101.0,0.7114534378051758,104.0,122.0,0.515128493309021,154.0,117.0,0.5143324732780457,95.0,173.0,0.7316564321517944,149.0,160.0,0.738368570804596,107.0,227.0,0.731227695941925,171.0,210.0,0.7419633865356445
22,544,335,615,412,450,391,569,570,73.0,42.0,0.4162064790725708,75.0,32.0,0.4326725900173187,66.0,30.0,0.4420742094516754,84.0,31.0,0.40565741062164307,60.0,36.0,0.3884219229221344,116.0,62.0,0.3414916694164276,84.0,62.0,0.4112463593482971,131.0,100.0,0.5569555163383484,69.0,85.0,0.5157411694526672,105.0,138.0,0.5829719305038452,32.0,98.0,0.5471541285514832,165.0,124.0,0.4440535604953766,140.0,122.0,0.31832820177078247,115.0,157.0,0.5964681506156921,131.0,165.0,0.2733958959579468,96.0,229.0,0.6127999424934387,168.0,197.0,0.35792049765586853,65.0,28.0,0.36327505111694336,69.0,25.0,0.3835390508174896,69.0,22.0,0.2104564905166626,71.0,27.0,0.5678368806838989,106.0,26.0,0.6408701539039612,62.0,50.0,0.6534682512283325,143.0,47.0,0.7462221384048462,58.0,82.0,0.7806959748268127,180.0,80.0,0.8432003259658813,23.0,119.0,0.7621077299118042,179.0,101.0,0.752234697341919,105.0,120.0,0.5039194226264954,155.0,117.0,0.5336794257164001,96.0,172.0,0.7295393943786621,149.0,158.0,0.7391716241836548,112.0,224.0,0.7338796854019165,171.0,208.0,0.755966067314148
23,547,337,613,414,451,389,573,567,61.0,43.0,0.4120466709136963,65.0,30.0,0.4304535984992981,55.0,30.0,0.4690164029598236,76.0,30.0,0.4259841740131378,52.0,37.0,0.3275848925113678,89.0,58.0,0.17335115373134613,80.0,60.0,0.3166837990283966,119.0,96.0,0.4296906292438507,61.0,78.0,0.4376133680343628,96.0,136.0,0.37392890453338623,22.0,90.0,0.48440465331077576,165.0,124.0,0.3744905889034271,155.0,120.0,0.1878473311662674,101.0,148.0,0.5548650026321411,126.0,151.0,0.266732782125473,89.0,225.0,0.6068956851959229,165.0,189.0,0.4502553343772888,65.0,28.0,0.32011446356773376,67.0,22.0,0.37687626481056213,69.0,22.0,0.22909188270568848,70.0,26.0,0.5741007328033447,104.0,26.0,0.6660723090171814,60.0,50.0,0.7055400609970093,141.0,48.0,0.7237821221351624,58.0,82.0,0.7939507961273193,177.0,80.0,0.8441399931907654,20.0,120.0,0.7204433679580688,179.0,101.0,0.7529699802398682,105.0,120.0,0.5098601579666138,153.0,117.0,0.5292165279388428,96.0,172.0,0.707051157951355,147.0,159.0,0.7447839379310608,116.0,226.0,0.7311244010925293,169.0,208.0,0.7410251498222351
24,551,339,612,414,451,388,577,564,49.0,43.0,0.30776247382164,49.0,26.0,0.32206499576568604,40.0,28.0,0.368259996175766,67.0,30.0,0.34865400195121765,38.0,39.0,0.2845955789089203,105.0,72.0,0.2971589267253876,84.0,61.0,0.26412689685821533,102.0,100.0,0.3159567713737488,58.0,71.0,0.3470366299152374,78.0,139.0,0.34214359521865845,26.0,82.0,0.3825959861278534,157.0,124.0,0.3188161253929138,133.0,121.0,0.161562979221344,85.0,152.0,0.43139776587486267,120.0,149.0,0.18401601910591125,83.0,225.0,0.5637437701225281,161.0,189.0,0.34144291281700134,65.0,24.0,0.3613011837005615,69.0,22.0,0.4401381313800812,69.0,22.0,0.2637636959552765,70.0,25.0,0.5983031988143921,102.0,26.0,0.665063738822937,60.0,52.0,0.7055824995040894,139.0,47.0,0.7406420111656189,57.0,85.0,0.7899215221405029,173.0,80.0,0.8258565664291382,23.0,119.0,0.76887047290802,179.0,101.0,0.7653017640113831,105.0,120.0,0.5246381759643555,152.0,117.0,0.5350335836410522,98.0,174.0,0.6943255662918091,145.0,159.0,0.7485401630401611,116.0,230.0,0.7378393411636353,171.0,207.0,0.7675750255584717
25,555,344,612,413,453,388,581,563,17.0,71.0,0.14358948171138763,31.0,58.0,0.18471331894397736,35.0,34.0,0.1651468724012375,50.0,54.0,0.17935000360012054,68.0,34.0,0.18091291189193726,99.0,68.0,0.20178869366645813,82.0,67.0,0.14430660009384155,80.0,99.0,0.16582061350345612,68.0,120.0,0.12343514710664749,57.0,139.0,0.26465216279029846,57.0,143.0,0.1297125369310379,147.0,120.0,0.2573522627353668,134.0,116.0,0.1250602751970291,69.0,146.0,0.3505624532699585,108.0,149.0,0.12744908034801483,75.0,225.0,0.4870489835739136,159.0,189.0,0.25242185592651367,63.0,26.0,0.381379634141922,65.0,22.0,0.45068997144699097,66.0,19.0,0.2638460397720337,69.0,25.0,0.5883574485778809,100.0,26.0,0.6611834764480591,59.0,51.0,0.7087498903274536,136.0,48.0,0.7370702624320984,55.0,85.0,0.8124344944953918,170.0,80.0,0.8188117742538452,20.0,119.0,0.7723655700683594,179.0,101.0,0.7259344458580017,103.0,120.0,0.5330526828765869,149.0,117.0,0.5391190052032471,98.0,176.0,0.7110627889633179,143.0,157.0,0.7431197762489319,116.0,232.0,0.74626624584198,172.0,204.0,0.762256920337677
26,554,346,612,413,455,387,585,564,43.0,62.0,0.17005935311317444,63.0,46.0,0.1810527890920639,59.0,54.0,0.14995475113391876,68.0,43.0,0.24989992380142212,75.0,36.0,0.21678902208805084,109.0,64.0,0.25523900985717773,68.0,69.0,0.1697421669960022,163.0,117.0,0.19811512529850006,61.0,124.0,0.15818192064762115,92.0,128.0,0.20200073719024658,53.0,139.0,0.2641547918319702,151.0,116.0,0.23650680482387543,132.0,115.0,0.0893879234790802,81.0,135.0,0.2849894165992737,69.0,135.0,0.11624372005462646,77.0,221.0,0.3859685957431793,145.0,185.0,0.20187893509864807,65.0,28.0,0.37529081106185913,65.0,22.0,0.40552470088005066,67.0,22.0,0.22988800704479218,69.0,27.0,0.5647881031036377,100.0,28.0,0.649641752243042,58.0,54.0,0.7209970951080322,135.0,51.0,0.7400264143943787,55.0,87.0,0.8315197229385376,167.0,83.0,0.8131697177886963,19.0,119.0,0.7353819012641907,177.0,105.0,0.7291089296340942,102.0,122.0,0.5206146836280823,145.0,117.0,0.5532488822937012,95.0,177.0,0.7248172760009766,141.0,157.0,0.7403503656387329,115.0,231.0,0.7459236979484558,172.0,203.0,0.7496951222419739
