frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,605,306,664,378,576,397,744,542,94.0,30.0,0.6912936568260193,94.0,24.0,0.6949316263198853,85.0,26.0,0.7474994659423828,99.0,28.0,0.5194430947303772,68.0,32.0,0.6766878962516785,105.0,59.0,0.5947087407112122,52.0,62.0,0.5875413417816162,148.0,84.0,0.6056141257286072,18.0,85.0,0.5803243517875671,179.0,124.0,0.6271950006484985,28.0,74.0,0.27497267723083496,85.0,137.0,0.41609448194503784,51.0,141.0,0.3845001757144928,123.0,172.0,0.30382707715034485,97.0,182.0,0.6122361421585083,82.0,217.0,0.3088942766189575,39.0,231.0,0.4676457345485687,103.0,31.0,0.18468670547008514,64.0,24.0,0.2269241064786911,93.0,24.0,0.22294865548610687,66.0,27.0,0.7669466137886047,92.0,28.0,0.8418123126029968,43.0,56.0,0.8087889552116394,98.0,66.0,0.7608164548873901,14.0,94.0,0.8858357071876526,115.0,115.0,0.821222186088562,9.0,124.0,0.8432447910308838,137.0,135.0,0.7777619361877441,51.0,144.0,0.565342128276825,83.0,139.0,0.586570143699646,45.0,183.0,0.7088943719863892,128.0,174.0,0.7010115385055542,15.0,233.0,0.7768051028251648,169.0,225.0,0.7478469610214233
11,603,306,664,379,576,396,750,542,93.0,30.0,0.6410927176475525,93.0,22.0,0.7124618887901306,85.0,24.0,0.7010765075683594,99.0,28.0,0.5607522130012512,71.0,31.0,0.6573600172996521,105.0,57.0,0.6111733317375183,55.0,61.0,0.5763078927993774,148.0,80.0,0.5971077680587769,25.0,86.0,0.4778117835521698,180.0,121.0,0.5988335609436035,30.0,77.0,0.3290277123451233,87.0,133.0,0.4420815706253052,55.0,137.0,0.4170328676700592,124.0,170.0,0.4483131468296051,95.0,180.0,0.6587045192718506,78.0,215.0,0.3450489044189453,33.0,229.0,0.533126175403595,101.0,31.0,0.3332556486129761,101.0,24.0,0.24894724786281586,99.0,24.0,0.42674022912979126,74.0,28.0,0.7836644649505615,98.0,30.0,0.8575285077095032,51.0,58.0,0.8073406219482422,103.0,67.0,0.7991103529930115,20.0,95.0,0.8832647204399109,119.0,116.0,0.8291126489639282,17.0,124.0,0.8393068313598633,139.0,133.0,0.7827679514884949,57.0,144.0,0.5511178970336914,89.0,141.0,0.5732099413871765,50.0,184.0,0.7021123170852661,131.0,178.0,0.7036908864974976,16.0,232.0,0.7727409601211548,171.0,229.0,0.7472236752510071
12,602,306,667,379,576,396,755,542,84.0,30.0,0.7473174929618835,87.0,22.0,0.7835888266563416,77.0,23.0,0.7787243723869324,93.0,26.0,0.6152108311653137,61.0,29.0,0.7521949410438538,99.0,53.0,0.6381660103797913,47.0,60.0,0.6494664549827576,139.0,77.0,0.6026759743690491,29.0,91.0,0.6017838716506958,172.0,111.0,0.6347925066947937,37.0,83.0,0.33113381266593933,87.0,133.0,0.4925224184989929,55.0,137.0,0.455036461353302,105.0,174.0,0.36335596442222595,83.0,183.0,0.6733149886131287,90.0,213.0,0.3832329213619232,31.0,227.0,0.4925614297389984,82.0,28.0,0.18614676594734192,80.0,24.0,0.2864857614040375,105.0,24.0,0.2786092460155487,82.0,27.0,0.7829801440238953,106.0,30.0,0.8248765468597412,60.0,58.0,0.8170069456100464,111.0,67.0,0.8081774115562439,30.0,94.0,0.8988975882530212,124.0,115.0,0.8187931180000305,25.0,120.0,0.8189486861228943,143.0,127.0,0.7536133527755737,65.0,144.0,0.572178304195404,97.0,141.0,0.5837141871452332,53.0,185.0,0.7424364686012268,134.0,180.0,0.7562165260314941,16.0,232.0,0.764395534992218,172.0,230.0,0.7381539940834045
13,602,305,664,380,576,396,757,541,84.0,32.0,0.7052921652793884,85.0,25.0,0.7604610323905945,75.0,26.0,0.7675109505653381,91.0,28.0,0.6019033193588257,59.0,31.0,0.7348353266716003,101.0,55.0,0.5937511920928955,44.0,62.0,0.5822094678878784,145.0,77.0,0.5180999040603638,33.0,99.0,0.398948609828949,185.0,112.0,0.5887293219566345,42.0,95.0,0.3078312873840332,92.0,134.0,0.3938463628292084,57.0,138.0,0.3770986497402191,101.0,177.0,0.23753099143505096,77.0,182.0,0.5989839434623718,98.0,209.0,0.3903404474258423,29.0,229.0,0.3573033809661865,114.0,30.0,0.20830246806144714,88.0,24.0,0.28656861186027527,113.0,24.0,0.28980743885040283,91.0,27.0,0.7933684587478638,115.0,29.0,0.8432227373123169,68.0,58.0,0.816555380821228,119.0,67.0,0.8071163296699524,38.0,92.0,0.8951586484909058,131.0,115.0,0.8409992456436157,33.0,116.0,0.802651047706604,149.0,125.0,0.6862339377403259,73.0,144.0,0.5804608464241028,105.0,141.0,0.5942591428756714,59.0,185.0,0.7633583545684814,140.0,176.0,0.7272637486457825,19.0,235.0,0.7694817781448364,171.0,228.0,0.7440305948257446
14,600,305,668,380,577,394,758,541,80.0,32.0,0.7706771492958069,81.0,25.0,0.8129937052726746,71.0,26.0,0.8184524178504944,87.0,28.0,0.6779149174690247,55.0,31.0,0.7839810848236084,94.0,54.0,0.66100013256073,41.0,61.0,0.6742921471595764,138.0,76.0,0.5908266305923462,28.0,97.0,0.47479602694511414,179.0,109.0,0.5329403281211853,45.0,107.0,0.4488885998725891,86.0,134.0,0.4220578968524933,49.0,140.0,0.4224328398704529,97.0,166.0,0.2608690559864044,68.0,185.0,0.6851393580436707,90.0,209.0,0.471169114112854,27.0,230.0,0.4213744103908539,92.0,30.0,0.2132440060377121,97.0,20.0,0.23040726780891418,122.0,24.0,0.26335933804512024,99.0,28.0,0.7709346413612366,122.0,30.0,0.8352708220481873,78.0,58.0,0.7920325994491577,127.0,67.0,0.8106468319892883,46.0,92.0,0.8799442052841187,137.0,113.0,0.8227483630180359,39.0,115.0,0.8170206546783447,159.0,125.0,0.670195460319519,81.0,144.0,0.5891847610473633,113.0,141.0,0.5905275940895081,63.0,187.0,0.720291256904602,146.0,176.0,0.6823376417160034,21.0,235.0,0.7557139992713928,172.0,230.0,0.7594799399375916
15,601,305,670,379,581,393,757,541,74.0,34.0,0.7475495338439941,77.0,26.0,0.7980677485466003,67.0,27.0,0.7925164699554443,84.0,30.0,0.6384274363517761,51.0,31.0,0.766861081123352,88.0,54.0,0.6629121899604797,35.0,61.0,0.7041248083114624,134.0,77.0,0.5781452655792236,24.0,100.0,0.6156916618347168,175.0,105.0,0.5690494179725647,46.0,116.0,0.5382609367370605,81.0,137.0,0.415237694978714,43.0,140.0,0.4184315800666809,93.0,170.0,0.2750079333782196,61.0,186.0,0.5942528247833252,85.0,209.0,0.4164476692676544,19.0,233.0,0.42251813411712646,131.0,31.0,0.29468393325805664,104.0,20.0,0.2189125120639801,131.0,27.0,0.3452456295490265,107.0,26.0,0.7776376605033875,130.0,30.0,0.8357633948326111,83.0,56.0,0.8097251057624817,135.0,65.0,0.8049331307411194,52.0,90.0,0.8474658727645874,143.0,112.0,0.8374861478805542,43.0,112.0,0.8029422163963318,169.0,125.0,0.6371681094169617,86.0,140.0,0.599250853061676,119.0,139.0,0.5883486270904541,64.0,186.0,0.7444904446601868,148.0,176.0,0.7158975601196289,21.0,235.0,0.7592448592185974,172.0,230.0,0.7835569381713867
16,602,306,670,379,586,391,757,541,73.0,32.0,0.7276558876037598,75.0,26.0,0.7708534002304077,65.0,26.0,0.7841044068336487,81.0,28.0,0.6137455105781555,49.0,29.0,0.7276858687400818,87.0,53.0,0.6516786217689514,32.0,60.0,0.6751092672348022,135.0,73.0,0.5064781904220581,20.0,103.0,0.6647941470146179,179.0,103.0,0.5197504162788391,54.0,118.0,0.59574294090271,75.0,134.0,0.3790798783302307,37.0,139.0,0.382673054933548,89.0,174.0,0.20214620232582092,56.0,184.0,0.5435353517532349,82.0,209.0,0.26216861605644226,15.0,234.0,0.40963807702064514,136.0,32.0,0.22466304898262024,108.0,20.0,0.24614593386650085,135.0,27.0,0.2956698536872864,111.0,25.0,0.7655327916145325,134.0,30.0,0.8384519815444946,86.0,54.0,0.7858972549438477,139.0,65.0,0.7974511981010437,54.0,88.0,0.8509855270385742,147.0,111.0,0.8271487355232239,45.0,111.0,0.7950778603553772,177.0,129.0,0.6005983352661133,89.0,136.0,0.5790190696716309,122.0,136.0,0.5871584415435791,64.0,184.0,0.7377880811691284,151.0,175.0,0.7296836972236633,24.0,234.0,0.7664478421211243,172.0,230.0,0.7873131036758423
17,602,306,672,379,592,389,758,541,72.0,32.0,0.7360846996307373,74.0,25.0,0.7804394364356995,65.0,26.0,0.7884629964828491,82.0,27.0,0.6463201642036438,49.0,29.0,0.7406584620475769,85.0,53.0,0.6550604701042175,32.0,61.0,0.6756272315979004,134.0,73.0,0.51982182264328,24.0,105.0,0.7226699590682983,175.0,99.0,0.5933562517166138,66.0,120.0,0.6333076357841492,71.0,133.0,0.38829559087753296,35.0,136.0,0.4143349528312683,89.0,181.0,0.3681527078151703,50.0,186.0,0.5226219296455383,74.0,209.0,0.25212541222572327,17.0,234.0,0.4046633839607239,141.0,31.0,0.3046959638595581,110.0,14.0,0.1773826777935028,139.0,26.0,0.37824374437332153,112.0,23.0,0.7648170590400696,137.0,28.0,0.8389979600906372,87.0,52.0,0.7998307943344116,141.0,62.0,0.7859258651733398,54.0,86.0,0.8554664850234985,149.0,107.0,0.7902379035949707,47.0,110.0,0.7957407236099243,175.0,123.0,0.559722363948822,89.0,132.0,0.5692641735076904,123.0,133.0,0.5929279327392578,64.0,180.0,0.7370154857635498,150.0,176.0,0.7090572714805603,27.0,235.0,0.7800108194351196,168.0,230.0,0.7709807753562927
18,601,305,674,378,598,386,761,541,73.0,36.0,0.7598353624343872,77.0,28.0,0.7890257239341736,66.0,29.0,0.804469883441925,83.0,31.0,0.6576429605484009,52.0,32.0,0.7591449022293091,86.0,56.0,0.6544420123100281,36.0,62.0,0.6859422922134399,134.0,73.0,0.4956800639629364,28.0,107.0,0.6737218499183655,171.0,99.0,0.5568001866340637,70.0,124.0,0.5355746150016785,69.0,133.0,0.4181966483592987,33.0,133.0,0.4227522015571594,92.0,186.0,0.6474422812461853,48.0,188.0,0.5120964646339417,65.0,205.0,0.43801000714302063,17.0,241.0,0.4009472727775574,137.0,31.0,0.3525778353214264,109.0,16.0,0.23871910572052002,139.0,27.0,0.4134848415851593,112.0,23.0,0.7345364093780518,136.0,28.0,0.8327247500419617,84.0,52.0,0.8025723695755005,141.0,61.0,0.7891334891319275,52.0,84.0,0.8573335409164429,150.0,102.0,0.8118767738342285,45.0,109.0,0.8051097989082336,175.0,119.0,0.7152584195137024,86.0,132.0,0.5807167291641235,121.0,133.0,0.5910228490829468,63.0,177.0,0.7406822443008423,147.0,175.0,0.7274183630943298,31.0,235.0,0.787743866443634,167.0,232.0,0.766593873500824
19,602,304,674,378,603,382,763,540,74.0,36.0,0.7905238270759583,78.0,29.0,0.832484245300293,67.0,30.0,0.8234728574752808,85.0,32.0,0.6831565499305725,53.0,33.0,0.782481849193573,87.0,56.0,0.6623654961585999,39.0,62.0,0.6789419054985046,133.0,73.0,0.4847434461116791,32.0,109.0,0.7115071415901184,171.0,97.0,0.5467015504837036,72.0,122.0,0.5921197533607483,69.0,130.0,0.39264795184135437,31.0,133.0,0.43191614747047424,92.0,182.0,0.7002148628234863,40.0,190.0,0.559567391872406,64.0,211.0,0.6941457986831665,15.0,238.0,0.45659008622169495,136.0,32.0,0.4183618426322937,108.0,20.0,0.2505491375923157,137.0,31.0,0.4391755759716034,111.0,23.0,0.749959409236908,135.0,29.0,0.8445819020271301,82.0,52.0,0.7931180000305176,139.0,61.0,0.7990075349807739,52.0,86.0,0.8413962721824646,150.0,96.0,0.8026692271232605,44.0,111.0,0.8031100630760193,175.0,111.0,0.6497141718864441,85.0,132.0,0.5674137473106384,123.0,133.0,0.5918290615081787,61.0,179.0,0.7504409551620483,143.0,177.0,0.7255772948265076,32.0,235.0,0.8064453601837158,163.0,232.0,0.8298724889755249
20,601,302,674,379,608,380,761,540,77.0,38.0,0.7592225670814514,81.0,31.0,0.8206886649131775,68.0,32.0,0.7779839038848877,88.0,34.0,0.7353699803352356,57.0,35.0,0.7704253196716309,92.0,56.0,0.6624134182929993,43.0,65.0,0.7027799487113953,137.0,73.0,0.5428822636604309,39.0,108.0,0.7306200861930847,171.0,99.0,0.5851412415504456,80.0,118.0,0.6234886646270752,72.0,129.0,0.46174153685569763,36.0,133.0,0.45727890729904175,96.0,178.0,0.6879130005836487,34.0,190.0,0.4047492444515228,67.0,215.0,0.67999267578125,17.0,234.0,0.4566901624202728,140.0,32.0,0.4005025327205658,137.0,24.0,0.22839175164699554,139.0,27.0,0.47970595955848694,112.0,20.0,0.7379263639450073,137.0,28.0,0.8155692219734192,84.0,50.0,0.7751636505126953,143.0,57.0,0.8103543519973755,54.0,86.0,0.7488522529602051,150.0,87.0,0.7639667987823486,45.0,108.0,0.7920491695404053,175.0,91.0,0.7707791924476624,86.0,132.0,0.5553997755050659,124.0,133.0,0.5809441804885864,61.0,177.0,0.7283128499984741,146.0,176.0,0.7194617986679077,35.0,233.0,0.7965970039367676,164.0,232.0,0.8163245320320129
21,599,301,674,381,609,376,762,540,82.0,38.0,0.7575737833976746,87.0,30.0,0.8033913969993591,76.0,30.0,0.7701979279518127,96.0,32.0,0.7588338851928711,65.0,35.0,0.77740478515625,98.0,54.0,0.6753435730934143,52.0,64.0,0.6979495286941528,142.0,71.0,0.5420238375663757,47.0,105.0,0.743798553943634,171.0,97.0,0.6010574698448181,90.0,112.0,0.6233503222465515,78.0,124.0,0.48233288526535034,44.0,129.0,0.4530811607837677,99.0,172.0,0.6985903978347778,33.0,185.0,0.4474182426929474,71.0,217.0,0.6669759750366211,19.0,224.0,0.5187572836875916,140.0,32.0,0.45216289162635803,137.0,24.0,0.2769443392753601,139.0,31.0,0.5342762470245361,113.0,24.0,0.7485962510108948,136.0,30.0,0.8146846890449524,84.0,54.0,0.7912124991416931,142.0,58.0,0.796534538269043,56.0,88.0,0.7503089308738708,147.0,77.0,0.6193143129348755,46.0,108.0,0.7738733291625977,163.0,73.0,0.5776098966598511,87.0,132.0,0.551774799823761,125.0,133.0,0.5999612808227539,61.0,179.0,0.7422611713409424,144.0,178.0,0.7042266130447388,36.0,234.0,0.7951110005378723,163.0,232.0,0.812567412853241
