frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,532,320,624,400,260,434,454,596,113.0,44.0,0.8125952482223511,117.0,37.0,0.8433436155319214,107.0,36.0,0.8402990102767944,125.0,42.0,0.7391036152839661,97.0,43.0,0.7915872931480408,130.0,66.0,0.6742647886276245,88.0,70.0,0.7167297601699829,145.0,82.0,0.33842575550079346,98.0,102.0,0.7584573030471802,133.0,105.0,0.4565204679965973,124.0,95.0,0.4851188659667969,107.0,128.0,0.5707718133926392,76.0,127.0,0.5618366003036499,140.0,174.0,0.7258813381195068,55.0,181.0,0.7017229199409485,156.0,216.0,0.6897870302200317,20.0,219.0,0.6894665956497192,101.0,35.0,0.6754720211029053,98.0,28.0,0.3387328088283539,99.0,31.0,0.6335557699203491,72.0,27.0,0.6077595353126526,95.0,33.0,0.8081318736076355,60.0,58.0,0.733116865158081,105.0,67.0,0.8101635575294495,54.0,92.0,0.46617603302001953,113.0,112.0,0.8527465462684631,82.0,98.0,0.18619190156459808,153.0,109.0,0.6885262727737427,51.0,138.0,0.5521350502967834,80.0,139.0,0.5249816179275513,47.0,176.0,0.7439087629318237,142.0,168.0,0.7746762633323669,15.0,223.0,0.7260972261428833,161.0,228.0,0.6928361058235168
11,533,322,624,399,262,432,455,598,118.0,40.0,0.7816334962844849,123.0,33.0,0.8133000135421753,113.0,34.0,0.8340733051300049,131.0,39.0,0.7059035301208496,103.0,39.0,0.7374743819236755,135.0,65.0,0.5836247801780701,94.0,66.0,0.535017728805542,148.0,88.0,0.2760038673877716,100.0,106.0,0.7244987487792969,141.0,105.0,0.4921437203884125,136.0,95.0,0.5443021655082703,109.0,126.0,0.5544346570968628,79.0,125.0,0.5395258069038391,146.0,174.0,0.6908765435218811,55.0,183.0,0.6739349961280823,156.0,219.0,0.6629789471626282,19.0,220.0,0.6742711067199707,115.0,33.0,0.7557836174964905,114.0,26.0,0.4628838300704956,112.0,28.0,0.6886371374130249,87.0,27.0,0.6046363115310669,108.0,32.0,0.7914693355560303,75.0,56.0,0.7467471361160278,115.0,62.0,0.7782145142555237,77.0,84.0,0.34672367572784424,128.0,106.0,0.8496639132499695,102.0,92.0,0.15666720271110535,166.0,102.0,0.7101832032203674,69.0,135.0,0.553982138633728,97.0,135.0,0.5220181345939636,53.0,177.0,0.7308083772659302,157.0,165.0,0.7897297143936157,16.0,218.0,0.7491289377212524,160.0,226.0,0.7300301790237427
12,533,323,627,399,272,430,461,597,121.0,36.0,0.8038132786750793,125.0,28.0,0.8402084112167358,116.0,28.0,0.8312824964523315,132.0,34.0,0.7389121055603027,105.0,33.0,0.7854264378547668,137.0,61.0,0.7276822328567505,97.0,61.0,0.6302716135978699,146.0,92.0,0.399713397026062,98.0,104.0,0.7978905439376831,149.0,101.0,0.4718879461288452,139.0,99.0,0.6433755159378052,113.0,124.0,0.5821479558944702,80.0,125.0,0.541560709476471,147.0,172.0,0.6683458685874939,59.0,181.0,0.668707549571991,152.0,219.0,0.679122269153595,19.0,219.0,0.6870102286338806,125.0,27.0,0.898739755153656,124.0,22.0,0.5923311710357666,122.0,22.0,0.788787305355072,95.0,23.0,0.5656937956809998,119.0,28.0,0.7823611497879028,85.0,54.0,0.719065248966217,125.0,60.0,0.7684853672981262,87.0,82.0,0.32377392053604126,136.0,102.0,0.8293227553367615,110.0,86.0,0.16245205700397491,177.0,95.0,0.6269997954368591,80.0,130.0,0.5536937117576599,109.0,131.0,0.51614910364151,60.0,176.0,0.7245802879333496,163.0,168.0,0.7600265741348267,16.0,216.0,0.7370349168777466,156.0,228.0,0.7275512218475342
13,533,323,626,399,288,426,481,596,129.0,33.0,0.8293888568878174,133.0,26.0,0.8475515842437744,124.0,26.0,0.8719860315322876,141.0,30.0,0.7785121202468872,113.0,31.0,0.8246268630027771,145.0,60.0,0.7435333728790283,103.0,58.0,0.6605891585350037,152.0,92.0,0.35788145661354065,102.0,102.0,0.7183369994163513,158.0,99.0,0.37441757321357727,143.0,105.0,0.6412316560745239,121.0,124.0,0.5663840174674988,89.0,123.0,0.5310724377632141,155.0,172.0,0.6831368207931519,63.0,179.0,0.6309719085693359,154.0,219.0,0.6526802182197571,20.0,219.0,0.652354896068573,121.0,29.0,0.8574094772338867,118.0,25.0,0.5312885046005249,118.0,24.0,0.7590951919555664,91.0,23.0,0.5756314396858215,115.0,28.0,0.8145626783370972,81.0,55.0,0.7096190452575684,119.0,60.0,0.7891609072685242,85.0,86.0,0.3271559774875641,133.0,103.0,0.843600869178772,106.0,90.0,0.16231052577495575,171.0,93.0,0.6829841136932373,79.0,130.0,0.5605618953704834,107.0,128.0,0.5310817956924438,59.0,177.0,0.7427390217781067,155.0,170.0,0.7760312557220459,19.0,219.0,0.7312626838684082,139.0,227.0,0.7420046925544739
14,534,321,627,399,312,424,494,596,134.0,34.0,0.8226209282875061,139.0,28.0,0.8368019461631775,129.0,28.0,0.8456969261169434,147.0,32.0,0.7925856709480286,119.0,33.0,0.831281840801239,152.0,60.0,0.7701236605644226,109.0,61.0,0.7264095544815063,157.0,92.0,0.5305115580558777,100.0,99.0,0.6882761120796204,149.0,107.0,0.5160823464393616,139.0,111.0,0.6326132416725159,129.0,125.0,0.5577018857002258,99.0,125.0,0.5731392502784729,164.0,174.0,0.7035123109817505,65.0,179.0,0.6081964373588562,154.0,221.0,0.673285186290741,23.0,219.0,0.6351640224456787,119.0,28.0,0.8293955326080322,118.0,25.0,0.5663754940032959,118.0,24.0,0.7719745635986328,91.0,23.0,0.5697481632232666,115.0,29.0,0.8073108792304993,77.0,55.0,0.6712045073509216,117.0,59.0,0.7844382524490356,85.0,80.0,0.24528199434280396,135.0,101.0,0.8549695014953613,102.0,14.0,0.12147225439548492,175.0,85.0,0.7416659593582153,76.0,126.0,0.5684760808944702,107.0,127.0,0.5490320324897766,59.0,177.0,0.7414243817329407,153.0,165.0,0.761606752872467,24.0,222.0,0.7162430882453918,131.0,220.0,0.7895811200141907
15,536,320,626,400,348,423,510,595,144.0,33.0,0.8183301091194153,149.0,26.0,0.8393409252166748,138.0,26.0,0.8590097427368164,157.0,30.0,0.7929868102073669,127.0,31.0,0.8573476076126099,163.0,57.0,0.7688291668891907,116.0,58.0,0.7535730004310608,167.0,90.0,0.5625490546226501,102.0,96.0,0.7931950092315674,155.0,110.0,0.6026067137718201,138.0,112.0,0.6407353281974792,141.0,124.0,0.5693503022193909,107.0,125.0,0.5660615563392639,171.0,173.0,0.6953198313713074,75.0,175.0,0.5717188715934753,156.0,219.0,0.6867674589157104,31.0,215.0,0.6030279397964478,113.0,30.0,0.8299140930175781,112.0,26.0,0.5966758131980896,111.0,25.0,0.8181692361831665,81.0,21.0,0.5054170489311218,105.0,29.0,0.7722712159156799,61.0,55.0,0.6448255181312561,109.0,59.0,0.7547756433486938,70.0,84.0,0.2423391342163086,129.0,101.0,0.8306819200515747,94.0,82.0,0.13121208548545837,170.0,84.0,0.7430069446563721,61.0,127.0,0.5563523173332214,96.0,124.0,0.5132943987846375,50.0,174.0,0.7624393701553345,145.0,163.0,0.7510043978691101,24.0,223.0,0.70442795753479,119.0,215.0,0.768108069896698
16,543,319,627,399,388,423,525,591,146.0,33.0,0.7969944477081299,151.0,26.0,0.8416741490364075,141.0,26.0,0.862608015537262,160.0,30.0,0.7902692556381226,129.0,31.0,0.8688277006149292,167.0,57.0,0.747093915939331,117.0,57.0,0.7033413648605347,173.0,90.0,0.49984973669052124,99.0,93.0,0.72841477394104,161.0,108.0,0.5102495551109314,134.0,114.0,0.6193650960922241,143.0,124.0,0.5469905138015747,108.0,125.0,0.5619146227836609,172.0,174.0,0.7259159684181213,79.0,176.0,0.5658367872238159,152.0,221.0,0.6728423237800598,35.0,216.0,0.5955703258514404,103.0,32.0,0.7796158790588379,102.0,28.0,0.5135891437530518,100.0,28.0,0.7604663372039795,63.0,23.0,0.5309554934501648,95.0,31.0,0.7457190752029419,41.0,56.0,0.5334445238113403,98.0,62.0,0.6825393438339233,49.0,84.0,0.12671691179275513,119.0,103.0,0.8024011850357056,76.0,72.0,0.10451188683509827,167.0,85.0,0.7268863320350647,38.0,128.0,0.48023417592048645,79.0,127.0,0.4597059190273285,33.0,177.0,0.7280503511428833,135.0,162.0,0.7248916625976562,16.0,225.0,0.6983572244644165,108.0,216.0,0.7341229319572449
17,556,318,631,398,415,425,539,591,140.0,34.0,0.7825117111206055,146.0,28.0,0.7982689142227173,134.0,28.0,0.8331692218780518,156.0,32.0,0.7591992020606995,121.0,31.0,0.8410862684249878,166.0,58.0,0.6939687728881836,107.0,57.0,0.6508671045303345,178.0,90.0,0.3738100528717041,83.0,89.0,0.6426612138748169,152.0,112.0,0.34729376435279846,119.0,115.0,0.6020563244819641,139.0,125.0,0.4775526225566864,99.0,127.0,0.5175198912620544,167.0,176.0,0.7237646579742432,72.0,174.0,0.5544487833976746,140.0,221.0,0.6702441573143005,32.0,217.0,0.5607835054397583,99.0,32.0,0.6870580911636353,98.0,28.0,0.5141424536705017,98.0,28.0,0.7311027646064758,59.0,23.0,0.5179399251937866,91.0,31.0,0.7818434834480286,35.0,56.0,0.4667147099971771,91.0,63.0,0.6595768332481384,16.0,68.0,0.12440772354602814,117.0,103.0,0.7640079855918884,62.0,78.0,0.1133696511387825,166.0,84.0,0.6860722303390503,22.0,128.0,0.4409961700439453,71.0,127.0,0.4200914800167084,23.0,179.0,0.6893753409385681,135.0,159.0,0.7153060436248779,14.0,231.0,0.6662150621414185,112.0,212.0,0.710077166557312
18,567,317,637,399,419,425,550,599,129.0,37.0,0.7718731164932251,135.0,28.0,0.8002952933311462,123.0,30.0,0.8150358200073242,145.0,32.0,0.7395844459533691,109.0,33.0,0.8391458988189697,154.0,58.0,0.6744914650917053,92.0,58.0,0.6028150320053101,178.0,84.0,0.38888487219810486,67.0,88.0,0.6241059899330139,136.0,116.0,0.14840364456176758,100.0,115.0,0.5711692571640015,128.0,119.0,0.4849666357040405,84.0,123.0,0.4546892046928406,159.0,171.0,0.6719937920570374,69.0,169.0,0.587744414806366,128.0,215.0,0.6627704501152039,31.0,215.0,0.5980164408683777,111.0,32.0,0.713994026184082,111.0,30.0,0.5708861947059631,111.0,29.0,0.7536802291870117,75.0,24.0,0.5117443799972534,104.0,32.0,0.7963392734527588,47.0,53.0,0.5333242416381836,102.0,62.0,0.6563218832015991,24.0,60.0,0.5140499472618103,127.0,100.0,0.7562126517295837,57.0,69.0,0.12128546088933945,171.0,83.0,0.6808263063430786,34.0,124.0,0.4875332713127136,79.0,123.0,0.46116581559181213,35.0,177.0,0.7481423020362854,146.0,148.0,0.7313064336776733,23.0,229.0,0.7013742327690125,135.0,199.0,0.7422203421592712
19,580,318,654,398,419,428,570,598,97.0,33.0,0.7856910824775696,102.0,26.0,0.8112940192222595,90.0,26.0,0.8122060298919678,112.0,30.0,0.7814954519271851,77.0,31.0,0.8444395065307617,121.0,53.0,0.6761406660079956,60.0,54.0,0.6054457426071167,149.0,77.0,0.4729987680912018,37.0,86.0,0.6455079913139343,186.0,67.0,0.283919095993042,64.0,113.0,0.640261173248291,100.0,118.0,0.486002653837204,56.0,120.0,0.408061683177948,127.0,169.0,0.682426393032074,51.0,169.0,0.6435627341270447,101.0,213.0,0.6455253958702087,27.0,215.0,0.6184443235397339,123.0,32.0,0.8427923321723938,122.0,28.0,0.631558895111084,122.0,28.0,0.825217604637146,89.0,22.0,0.5662921667098999,115.0,31.0,0.8172168731689453,60.0,48.0,0.5156678557395935,107.0,61.0,0.6845665574073792,34.0,65.0,0.6008143424987793,133.0,102.0,0.7839220762252808,38.0,63.0,0.12686078250408173,171.0,81.0,0.7623185515403748,50.0,126.0,0.5305868983268738,88.0,124.0,0.48413538932800293,44.0,183.0,0.7542934417724609,154.0,144.0,0.7553138136863708,20.0,234.0,0.7076007127761841,156.0,198.0,0.7389068007469177
20,591,318,662,400,419,429,606,603,80.0,34.0,0.8072533011436462,86.0,26.0,0.8276680707931519,75.0,27.0,0.8359389305114746,96.0,30.0,0.8003709316253662,61.0,31.0,0.8666267991065979,104.0,54.0,0.6606719493865967,43.0,53.0,0.6050857901573181,141.0,71.0,0.6682513356208801,15.0,81.0,0.6381003260612488,172.0,61.0,0.5264067053794861,39.0,111.0,0.6840324401855469,82.0,114.0,0.49095046520233154,40.0,112.0,0.37939414381980896,112.0,165.0,0.7231555581092834,39.0,165.0,0.6849743127822876,92.0,205.0,0.6552053093910217,20.0,212.0,0.6474477052688599,119.0,32.0,0.8649482131004333,120.0,28.0,0.6158679127693176,118.0,28.0,0.8457865118980408,90.0,22.0,0.6320999264717102,113.0,31.0,0.8277771472930908,60.0,46.0,0.6658886075019836,106.0,61.0,0.6983082294464111,37.0,67.0,0.6201974153518677,125.0,102.0,0.8148277997970581,35.0,67.0,0.518912136554718,155.0,84.0,0.809767484664917,58.0,124.0,0.5946676731109619,90.0,120.0,0.5535641312599182,45.0,179.0,0.717909038066864,145.0,137.0,0.7764466404914856,18.0,227.0,0.7231481671333313,163.0,188.0,0.7593982219696045
21,594,318,665,400,419,424,639,610,82.0,36.0,0.7891068458557129,89.0,28.0,0.7942931056022644,76.0,28.0,0.8219667077064514,98.0,32.0,0.801222026348114,61.0,31.0,0.8484907150268555,104.0,56.0,0.6540968418121338,43.0,53.0,0.591646134853363,145.0,71.0,0.6375999450683594,15.0,79.0,0.5942471623420715,176.0,58.0,0.5302792191505432,37.0,112.0,0.665904700756073,85.0,118.0,0.491161972284317,44.0,117.0,0.4165867865085602,119.0,165.0,0.7062819600105286,43.0,167.0,0.6642293334007263,107.0,201.0,0.6890237331390381,28.0,216.0,0.6601297855377197,119.0,38.0,0.805263876914978,119.0,34.0,0.5952984690666199,119.0,33.0,0.8122366666793823,94.0,30.0,0.7106230854988098,114.0,36.0,0.8358486890792847,68.0,52.0,0.756531298160553,107.0,65.0,0.7414650917053223,51.0,67.0,0.6531358957290649,123.0,105.0,0.8275672793388367,41.0,74.0,0.7330805659294128,150.0,88.0,0.824924111366272,64.0,122.0,0.627924382686615,92.0,120.0,0.5900532603263855,46.0,172.0,0.7110821008682251,139.0,138.0,0.7797744274139404,16.0,216.0,0.7540223002433777,167.0,180.0,0.8075812458992004
22,594,318,670,400,418,431,662,613,85.0,36.0,0.80535489320755,90.0,28.0,0.8221208453178406,79.0,29.0,0.8348193168640137,100.0,32.0,0.8364220261573792,67.0,31.0,0.8630726933479309,108.0,54.0,0.6714438199996948,51.0,57.0,0.5841741561889648,143.0,71.0,0.6733288168907166,20.0,76.0,0.6095558404922485,173.0,55.0,0.5617578029632568,38.0,113.0,0.6672998666763306,85.0,120.0,0.5251855254173279,48.0,119.0,0.4636879861354828,124.0,165.0,0.7142117619514465,48.0,169.0,0.6784924864768982,121.0,205.0,0.6886181831359863,28.0,219.0,0.6604861617088318,124.0,28.0,0.8256585597991943,124.0,25.0,0.5663153529167175,123.0,23.0,0.7793853282928467,103.0,20.0,0.7388124465942383,120.0,28.0,0.8423093557357788,84.0,38.0,0.7553854584693909,115.0,59.0,0.7115709185600281,65.0,60.0,0.7957345843315125,131.0,97.0,0.851664662361145,51.0,75.0,0.8626527786254883,153.0,83.0,0.814527153968811,74.0,112.0,0.6300415992736816,100.0,112.0,0.6130334734916687,51.0,161.0,0.709256649017334,141.0,138.0,0.7487296462059021,17.0,205.0,0.7254625558853149,172.0,174.0,0.8084244728088379
23,595,318,674,399,418,432,679,612,86.0,36.0,0.7893829345703125,93.0,28.0,0.823904812335968,81.0,29.0,0.8253697752952576,101.0,32.0,0.8287418484687805,69.0,33.0,0.8446744084358215,110.0,55.0,0.6774798035621643,55.0,57.0,0.6147051453590393,145.0,73.0,0.6780893206596375,27.0,77.0,0.6202254295349121,169.0,56.0,0.6186520457267761,38.0,113.0,0.6808902621269226,91.0,120.0,0.5317794680595398,55.0,118.0,0.4540189504623413,128.0,166.0,0.6909070611000061,49.0,171.0,0.6731249690055847,133.0,212.0,0.6362137794494629,27.0,221.0,0.6711300015449524,129.0,29.0,0.8246444463729858,128.0,25.0,0.6108977794647217,128.0,25.0,0.8082516193389893,108.0,20.0,0.6802802085876465,124.0,28.0,0.8255155086517334,90.0,38.0,0.7474746108055115,123.0,61.0,0.7588121891021729,75.0,64.0,0.7475135326385498,141.0,97.0,0.8378069400787354,59.0,81.0,0.8012219071388245,160.0,88.0,0.8086002469062805,81.0,112.0,0.6358500719070435,105.0,113.0,0.6269659399986267,57.0,161.0,0.73695307970047,141.0,142.0,0.7409386038780212,21.0,199.0,0.6853001713752747,171.0,177.0,0.7928861975669861
24,595,319,678,400,430,434,690,600,92.0,30.0,0.8119091987609863,97.0,24.0,0.8322345614433289,86.0,24.0,0.8232920169830322,106.0,28.0,0.8243409991264343,75.0,27.0,0.8510648012161255,116.0,50.0,0.7040228247642517,60.0,54.0,0.6421811580657959,151.0,67.0,0.7080471515655518,36.0,75.0,0.5860388875007629,173.0,48.0,0.6491295099258423,43.0,109.0,0.6864346265792847,98.0,114.0,0.5396785736083984,64.0,117.0,0.4788992404937744,135.0,161.0,0.6831329464912415,53.0,167.0,0.6702525615692139,146.0,215.0,0.6388953328132629,25.0,220.0,0.6572209000587463,136.0,30.0,0.7880520224571228,134.0,25.0,0.5567989349365234,135.0,25.0,0.7900033593177795,112.0,21.0,0.6945410966873169,130.0,30.0,0.7840696573257446,96.0,42.0,0.7743871212005615,126.0,59.0,0.6874240636825562,79.0,76.0,0.7825877666473389,152.0,91.0,0.5789280533790588,65.0,87.0,0.8027758002281189,170.0,93.0,0.6793022155761719,87.0,118.0,0.6189894080162048,109.0,121.0,0.6012439131736755,61.0,170.0,0.7421712875366211,145.0,157.0,0.7424783110618591,23.0,207.0,0.694968581199646,171.0,199.0,0.7640550136566162
25,596,318,682,399,447,436,718,596,98.0,30.0,0.8050042986869812,102.0,24.0,0.8421772718429565,91.0,25.0,0.8389957547187805,109.0,27.0,0.8208004832267761,81.0,29.0,0.8535983562469482,119.0,49.0,0.7210490703582764,67.0,54.0,0.6660842895507812,153.0,67.0,0.6982728242874146,42.0,77.0,0.6218758225440979,173.0,50.0,0.6776889562606812,47.0,111.0,0.7092162370681763,105.0,113.0,0.5370138883590698,72.0,115.0,0.48358070850372314,138.0,163.0,0.6961905360221863,61.0,169.0,0.6392895579338074,141.0,217.0,0.6792088150978088,27.0,219.0,0.6530740261077881,132.0,32.0,0.7791793346405029,130.0,27.0,0.5340237021446228,131.0,27.0,0.7805352210998535,110.0,26.0,0.738746702671051,128.0,32.0,0.8365570902824402,96.0,49.0,0.7881087064743042,128.0,66.0,0.7560153603553772,81.0,79.0,0.8091601133346558,151.0,87.0,0.8253694772720337,63.0,87.0,0.800605833530426,180.0,88.0,0.7904172539710999,83.0,124.0,0.6672728657722473,103.0,124.0,0.6426620483398438,59.0,177.0,0.7889785170555115,138.0,154.0,0.7735689282417297,23.0,209.0,0.728923499584198,160.0,200.0,0.7815219163894653
26,599,317,686,399,469,440,733,591,100.0,30.0,0.8127291202545166,105.0,24.0,0.8330445289611816,94.0,24.0,0.8449820876121521,112.0,26.0,0.8033469915390015,83.0,27.0,0.8475692868232727,121.0,49.0,0.7029361724853516,71.0,54.0,0.6766291856765747,155.0,63.0,0.6219980120658875,45.0,81.0,0.6507411003112793,174.0,49.0,0.5435823798179626,50.0,113.0,0.5849353671073914,109.0,117.0,0.5688566565513611,77.0,121.0,0.535273551940918,138.0,166.0,0.6958938241004944,67.0,172.0,0.6488534212112427,134.0,219.0,0.6610881686210632,28.0,220.0,0.6133021712303162,132.0,34.0,0.7417386770248413,130.0,31.0,0.5109372735023499,131.0,30.0,0.7490278482437134,111.0,24.0,0.7064576745033264,128.0,32.0,0.8251022100448608,96.0,48.0,0.7948334813117981,128.0,67.0,0.6672103404998779,79.0,81.0,0.6766504049301147,149.0,83.0,0.8091597557067871,65.0,83.0,0.5573889017105103,183.0,83.0,0.7829959392547607,79.0,126.0,0.6738541722297668,97.0,127.0,0.6370021104812622,59.0,181.0,0.7783829569816589,137.0,154.0,0.7453793883323669,23.0,211.0,0.736095130443573,153.0,205.0,0.7759960293769836
