frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,581,324,656,410,464,411,572,569,47.0,36.0,0.7739151120185852,52.0,27.0,0.7910216450691223,42.0,28.0,0.7653776407241821,69.0,27.0,0.7676403522491455,39.0,35.0,0.4885748028755188,102.0,50.0,0.678305983543396,36.0,68.0,0.6564907431602478,142.0,68.0,0.6033145189285278,22.0,104.0,0.562569797039032,171.0,91.0,0.66932612657547,16.0,131.0,0.589739203453064,115.0,117.0,0.5320157408714294,68.0,123.0,0.5620101094245911,142.0,167.0,0.6280397772789001,52.0,161.0,0.6297607421875,136.0,195.0,0.7047560214996338,63.0,223.0,0.6528099179267883,149.0,35.0,0.3875509202480316,151.0,30.0,0.22103068232536316,147.0,31.0,0.536968469619751,112.0,33.0,0.554059624671936,143.0,33.0,0.6975548267364502,79.0,61.0,0.6076499223709106,167.0,67.0,0.6467196941375732,44.0,100.0,0.6792201399803162,167.0,117.0,0.5541317462921143,23.0,141.0,0.6943264007568359,173.0,128.0,0.17996229231357574,87.0,132.0,0.454376757144928,127.0,136.0,0.4131918251514435,171.0,147.0,0.5033425092697144,162.0,189.0,0.61203932762146,146.0,205.0,0.5475023984909058,84.0,219.0,0.6088335514068604
11,581,322,656,410,475,411,574,570,49.0,36.0,0.7772031426429749,55.0,26.0,0.8058269023895264,44.0,28.0,0.770496666431427,72.0,29.0,0.7415262460708618,43.0,33.0,0.5041142106056213,104.0,51.0,0.6855515837669373,39.0,67.0,0.6705894470214844,144.0,72.0,0.5923399329185486,20.0,108.0,0.5846001505851746,171.0,94.0,0.667876660823822,15.0,144.0,0.6146330237388611,114.0,120.0,0.5315620303153992,68.0,123.0,0.5756168365478516,140.0,168.0,0.6612623333930969,54.0,162.0,0.63002610206604,129.0,195.0,0.7107349038124084,63.0,224.0,0.6626524925231934,145.0,35.0,0.47879400849342346,143.0,30.0,0.27831536531448364,143.0,31.0,0.5763469934463501,107.0,33.0,0.5024319291114807,138.0,32.0,0.6594399213790894,68.0,61.0,0.5702168345451355,167.0,65.0,0.6365413069725037,31.0,101.0,0.7796134948730469,167.0,113.0,0.632324755191803,28.0,143.0,0.7162832617759705,183.0,125.0,0.5091763734817505,79.0,132.0,0.42422249913215637,120.0,132.0,0.3633369505405426,171.0,145.0,0.47241300344467163,169.0,183.0,0.6297731995582581,142.0,199.0,0.5187884569168091,72.0,215.0,0.5728846788406372
12,582,321,655,411,487,410,579,568,51.0,34.0,0.7148188948631287,56.0,25.0,0.7472101449966431,44.0,28.0,0.7145925760269165,74.0,28.0,0.6953926682472229,43.0,31.0,0.5192517638206482,104.0,50.0,0.6691980957984924,39.0,65.0,0.6584451794624329,146.0,72.0,0.5950853824615479,17.0,108.0,0.6605333089828491,171.0,95.0,0.6856206059455872,15.0,149.0,0.7203825116157532,116.0,118.0,0.5192683339118958,69.0,123.0,0.5611771941184998,140.0,168.0,0.6434685587882996,54.0,162.0,0.6363189220428467,127.0,193.0,0.7050250768661499,63.0,220.0,0.6726021766662598,132.0,35.0,0.4985077381134033,131.0,26.0,0.3477063775062561,128.0,30.0,0.5828800797462463,92.0,32.0,0.4592912495136261,124.0,30.0,0.6525298953056335,51.0,61.0,0.5542661547660828,153.0,63.0,0.5888211727142334,15.0,103.0,0.7948660850524902,157.0,111.0,0.6163315176963806,28.0,139.0,0.6823704838752747,182.0,126.0,0.5863396525382996,69.0,134.0,0.396761417388916,110.0,132.0,0.3825375735759735,168.0,145.0,0.44231510162353516,166.0,183.0,0.6240813732147217,134.0,201.0,0.4778837263584137,55.0,215.0,0.506639301776886
13,582,319,655,411,490,407,584,567,55.0,35.0,0.674514889717102,60.0,26.0,0.7212926745414734,50.0,28.0,0.6885432004928589,78.0,30.0,0.6937950849533081,47.0,32.0,0.5438950657844543,108.0,52.0,0.6644490361213684,43.0,65.0,0.6247444748878479,146.0,75.0,0.5751276016235352,20.0,105.0,0.6369723677635193,171.0,96.0,0.6636077761650085,15.0,151.0,0.706058144569397,115.0,120.0,0.522704541683197,69.0,123.0,0.529238224029541,139.0,171.0,0.6089177131652832,56.0,163.0,0.6333227753639221,123.0,193.0,0.7018131613731384,63.0,220.0,0.6755910515785217,121.0,35.0,0.35375237464904785,75.0,35.0,0.20117034018039703,117.0,31.0,0.4711201786994934,80.0,34.0,0.4987010657787323,112.0,32.0,0.632326066493988,46.0,63.0,0.5529356002807617,143.0,63.0,0.5890522599220276,15.0,104.0,0.7969498634338379,151.0,109.0,0.6723227500915527,43.0,126.0,0.6308917999267578,179.0,129.0,0.664104700088501,69.0,134.0,0.3859463930130005,108.0,132.0,0.4131772220134735,165.0,147.0,0.4926895499229431,162.0,184.0,0.6526422500610352,134.0,201.0,0.5313271880149841,47.0,219.0,0.5374835133552551
14,576,318,656,411,493,405,590,567,68.0,34.0,0.7383583188056946,73.0,28.0,0.7438762187957764,64.0,28.0,0.7644461989402771,89.0,29.0,0.7515808343887329,60.0,33.0,0.6008787155151367,115.0,53.0,0.7136573791503906,52.0,66.0,0.6514512300491333,148.0,76.0,0.6309788823127747,35.0,107.0,0.636917233467102,171.0,97.0,0.6867756843566895,28.0,151.0,0.7504624724388123,121.0,124.0,0.5499125123023987,79.0,125.0,0.5862491726875305,140.0,172.0,0.6599579453468323,67.0,165.0,0.6228507161140442,125.0,197.0,0.712053656578064,71.0,223.0,0.692012369632721,112.0,35.0,0.39446091651916504,107.0,30.0,0.21607036888599396,107.0,31.0,0.514331579208374,71.0,33.0,0.48380765318870544,104.0,32.0,0.6538664102554321,40.0,63.0,0.5946023464202881,133.0,63.0,0.6235200762748718,15.0,100.0,0.797217845916748,143.0,109.0,0.7018686532974243,50.0,112.0,0.5007863640785217,175.0,131.0,0.6550484299659729,67.0,134.0,0.3863866627216339,104.0,132.0,0.41278982162475586,165.0,147.0,0.5220040082931519,162.0,184.0,0.672391414642334,134.0,199.0,0.5192433595657349,47.0,219.0,0.543151319026947
15,581,318,657,410,495,405,594,566,64.0,34.0,0.6860231161117554,69.0,24.0,0.7327263355255127,60.0,26.0,0.7293079495429993,86.0,29.0,0.7357235550880432,55.0,31.0,0.6149861812591553,113.0,52.0,0.7018729448318481,47.0,65.0,0.6444289684295654,148.0,78.0,0.6128748655319214,29.0,107.0,0.5602912902832031,170.0,99.0,0.6667255759239197,20.0,148.0,0.6862707734107971,117.0,124.0,0.5377355217933655,72.0,125.0,0.5472814440727234,133.0,175.0,0.6352168321609497,60.0,167.0,0.6124139428138733,117.0,201.0,0.7053766846656799,63.0,224.0,0.6840410232543945,105.0,31.0,0.4101632237434387,103.0,26.0,0.20231319963932037,101.0,27.0,0.4821503162384033,64.0,34.0,0.4593360722064972,96.0,30.0,0.6601977348327637,36.0,62.0,0.6324264407157898,127.0,65.0,0.6162883639335632,13.0,99.0,0.7876725196838379,140.0,108.0,0.686328113079071,50.0,100.0,0.3861379325389862,171.0,133.0,0.7194164991378784,64.0,137.0,0.3711044490337372,103.0,137.0,0.41309115290641785,165.0,151.0,0.4934917092323303,162.0,187.0,0.6560767292976379,142.0,205.0,0.5522010326385498,53.0,219.0,0.5028476119041443
16,583,317,657,410,498,407,612,566,65.0,33.0,0.6679807901382446,70.0,24.0,0.7346059083938599,59.0,26.0,0.7415596842765808,87.0,29.0,0.7336412072181702,52.0,32.0,0.59454745054245,115.0,52.0,0.6860600709915161,47.0,65.0,0.6278547048568726,150.0,78.0,0.6225367188453674,28.0,104.0,0.612521767616272,171.0,101.0,0.6738929152488708,19.0,143.0,0.7064387798309326,115.0,124.0,0.5329309701919556,71.0,125.0,0.5471847653388977,131.0,176.0,0.6204658150672913,58.0,167.0,0.6070489883422852,115.0,203.0,0.7120112776756287,59.0,224.0,0.6787504553794861,85.0,31.0,0.5166683793067932,83.0,20.0,0.2922503650188446,83.0,22.0,0.5678274631500244,48.0,34.0,0.4524485766887665,80.0,28.0,0.7144594192504883,30.0,60.0,0.6750239729881287,107.0,63.0,0.6931542754173279,11.0,95.0,0.8394457101821899,120.0,108.0,0.7160919904708862,46.0,91.0,0.332861989736557,151.0,135.0,0.7072081565856934,55.0,136.0,0.4127204120159149,89.0,137.0,0.4567338228225708,141.0,153.0,0.5661320686340332,142.0,190.0,0.6689999103546143,138.0,205.0,0.6314544677734375,51.0,219.0,0.5544068813323975
17,587,316,657,410,500,409,616,566,61.0,34.0,0.6392866373062134,66.0,26.0,0.7029559016227722,56.0,28.0,0.7069700956344604,85.0,29.0,0.7123270630836487,52.0,32.0,0.5623230338096619,114.0,54.0,0.6786912679672241,43.0,64.0,0.59058678150177,150.0,80.0,0.587893545627594,23.0,101.0,0.5148151516914368,171.0,101.0,0.6676002144813538,15.0,139.0,0.6925428509712219,113.0,124.0,0.5191585421562195,67.0,127.0,0.5320656299591064,128.0,176.0,0.6110687851905823,53.0,169.0,0.5901854634284973,109.0,204.0,0.6886011362075806,52.0,224.0,0.6554747223854065,81.0,31.0,0.5486845374107361,79.0,26.0,0.30314376950263977,77.0,25.0,0.569800615310669,43.0,34.0,0.44591832160949707,75.0,29.0,0.7528131008148193,27.0,60.0,0.6697521209716797,103.0,65.0,0.6992760896682739,11.0,91.0,0.804264485836029,118.0,110.0,0.7068368196487427,38.0,82.0,0.18060606718063354,151.0,137.0,0.672389030456543,53.0,140.0,0.44071635603904724,88.0,137.0,0.46679896116256714,137.0,155.0,0.4860692024230957,144.0,196.0,0.633693516254425,140.0,207.0,0.6069336533546448,48.0,220.0,0.5555309057235718
18,590,316,658,410,501,413,616,568,61.0,32.0,0.6907692551612854,67.0,24.0,0.7573276162147522,56.0,26.0,0.7505525350570679,86.0,28.0,0.73434978723526,51.0,31.0,0.6031528115272522,115.0,53.0,0.6724200248718262,40.0,62.0,0.6218024492263794,150.0,80.0,0.5984310507774353,19.0,97.0,0.49723586440086365,171.0,101.0,0.6649129986763,13.0,135.0,0.6249997615814209,109.0,124.0,0.4975191056728363,63.0,125.0,0.5124306678771973,125.0,175.0,0.6054564714431763,49.0,169.0,0.5788024067878723,105.0,205.0,0.6923471093177795,45.0,224.0,0.6410671472549438,77.0,29.0,0.5161923170089722,73.0,20.0,0.3367215394973755,73.0,25.0,0.5653431415557861,36.0,34.0,0.4071241319179535,71.0,29.0,0.6716435551643372,27.0,54.0,0.6604899764060974,99.0,65.0,0.6430635452270508,9.0,81.0,0.7398114800453186,118.0,112.0,0.6861141920089722,40.0,72.0,0.12660115957260132,156.0,135.0,0.5971276164054871,56.0,137.0,0.3380858898162842,88.0,137.0,0.4303138256072998,146.0,152.0,0.6107655167579651,150.0,198.0,0.6269444823265076,142.0,204.0,0.49754372239112854,53.0,221.0,0.5038145780563354
19,592,315,657,410,497,417,618,573,61.0,33.0,0.6535010933876038,69.0,24.0,0.7152919173240662,56.0,26.0,0.7050708532333374,88.0,29.0,0.6974996328353882,51.0,31.0,0.5133094787597656,120.0,54.0,0.6459270119667053,36.0,64.0,0.5981716513633728,154.0,80.0,0.5865987539291382,21.0,98.0,0.4712613821029663,173.0,103.0,0.6385359764099121,17.0,133.0,0.6186197996139526,110.0,126.0,0.461192786693573,60.0,127.0,0.4848489463329315,127.0,172.0,0.5397129654884338,48.0,170.0,0.5594279766082764,104.0,204.0,0.6892876625061035,39.0,224.0,0.6401578783988953,74.0,22.0,0.5780623555183411,71.0,16.0,0.40982237458229065,71.0,20.0,0.6242631673812866,36.0,32.0,0.39951133728027344,70.0,28.0,0.6520540714263916,29.0,49.0,0.5892465114593506,94.0,66.0,0.6584600806236267,11.0,67.0,0.7160786390304565,114.0,112.0,0.7177882194519043,20.0,52.0,0.11191695183515549,160.0,131.0,0.6296994686126709,64.0,133.0,0.31139492988586426,89.0,133.0,0.41836145520210266,146.0,144.0,0.5309303402900696,151.0,194.0,0.6520874500274658,149.0,197.0,0.37396520376205444,64.0,219.0,0.540354311466217
20,594,314,657,411,493,416,619,578,63.0,32.0,0.5823020935058594,69.0,24.0,0.6599576473236084,56.0,26.0,0.6437208652496338,88.0,26.0,0.674221396446228,52.0,31.0,0.5051646828651428,120.0,54.0,0.6177833676338196,35.0,65.0,0.5871205925941467,156.0,80.0,0.5456854104995728,29.0,97.0,0.40496572852134705,171.0,103.0,0.6063196063041687,25.0,128.0,0.5034042000770569,110.0,126.0,0.4744704067707062,59.0,127.0,0.4837667942047119,128.0,169.0,0.5079940557479858,45.0,169.0,0.5484641790390015,103.0,203.0,0.6586529016494751,29.0,221.0,0.598380982875824,72.0,26.0,0.4648593068122864,67.0,22.0,0.27777808904647827,69.0,25.0,0.4793298840522766,32.0,36.0,0.43806734681129456,66.0,32.0,0.6379258036613464,37.0,54.0,0.4880257248878479,87.0,67.0,0.6725678443908691,8.0,56.0,0.40294981002807617,111.0,116.0,0.6787338852882385,40.0,7.0,0.20543944835662842,159.0,129.0,0.575554370880127,69.0,126.0,0.3575305640697479,87.0,128.0,0.4799337387084961,145.0,140.0,0.5075266361236572,151.0,190.0,0.6827396154403687,149.0,189.0,0.43046605587005615,73.0,221.0,0.5849592089653015
21,593,313,656,411,484,412,620,583,69.0,33.0,0.5948257446289062,76.0,24.0,0.6593470573425293,64.0,26.0,0.6529721617698669,94.0,29.0,0.6907525062561035,56.0,32.0,0.5080547332763672,124.0,54.0,0.6227834820747375,41.0,63.0,0.5536468625068665,161.0,80.0,0.5542963743209839,35.0,95.0,0.3476497530937195,175.0,104.0,0.6135507822036743,34.0,128.0,0.3110935389995575,114.0,126.0,0.45787709951400757,64.0,129.0,0.4844641387462616,132.0,166.0,0.43114691972732544,51.0,167.0,0.5476342439651489,108.0,204.0,0.6731024980545044,31.0,220.0,0.6122430562973022,71.0,29.0,0.5498777627944946,67.0,24.0,0.39664551615715027,67.0,30.0,0.5340015292167664,32.0,40.0,0.45409905910491943,67.0,37.0,0.6925693154335022,41.0,60.0,0.5919342637062073,85.0,71.0,0.7017517685890198,13.0,51.0,0.6183920502662659,108.0,118.0,0.7686768174171448,37.0,23.0,0.3959275186061859,159.0,127.0,0.6556715369224548,71.0,128.0,0.426580548286438,84.0,128.0,0.5403881072998047,142.0,140.0,0.6628599166870117,149.0,184.0,0.7455373406410217,149.0,185.0,0.527567446231842,84.0,220.0,0.6378894448280334
22,593,312,655,409,475,408,616,584,73.0,33.0,0.555465042591095,80.0,24.0,0.6239166259765625,68.0,26.0,0.6265877485275269,98.0,28.0,0.6522215604782104,60.0,32.0,0.5270373821258545,131.0,56.0,0.6067296862602234,43.0,65.0,0.5509811639785767,164.0,82.0,0.5375828742980957,34.0,95.0,0.31818363070487976,175.0,108.0,0.5995851159095764,40.0,130.0,0.14664876461029053,118.0,129.0,0.44563809037208557,67.0,131.0,0.4659959077835083,134.0,169.0,0.42530375719070435,53.0,169.0,0.5799375176429749,108.0,208.0,0.6710508465766907,35.0,223.0,0.6205849647521973,72.0,35.0,0.5843287706375122,67.0,32.0,0.4228587746620178,68.0,35.0,0.5654846429824829,44.0,48.0,0.36238569021224976,66.0,42.0,0.6419223546981812,45.0,64.0,0.6003247499465942,82.0,76.0,0.6957913041114807,11.0,51.0,0.7779104709625244,106.0,122.0,0.7873901724815369,29.0,24.0,0.6345632076263428,159.0,125.0,0.7034268379211426,75.0,128.0,0.46231257915496826,88.0,128.0,0.5425674915313721,139.0,147.0,0.6539193391799927,152.0,184.0,0.7436549663543701,153.0,185.0,0.5886846780776978,91.0,223.0,0.6968881487846375
23,595,311,655,408,468,402,613,584,73.0,33.0,0.5468120574951172,80.0,26.0,0.577639102935791,64.0,26.0,0.5727932453155518,98.0,29.0,0.6655345559120178,60.0,32.0,0.4825650453567505,131.0,56.0,0.6085219383239746,41.0,63.0,0.5127949714660645,163.0,84.0,0.5611109137535095,33.0,84.0,0.21569906175136566,174.0,111.0,0.5952692031860352,58.0,108.0,0.09030278772115707,117.0,129.0,0.40730515122413635,63.0,129.0,0.4358341097831726,132.0,170.0,0.4379900097846985,51.0,169.0,0.5572474002838135,104.0,211.0,0.6558080911636353,33.0,224.0,0.6291188597679138,71.0,42.0,0.6470060348510742,65.0,40.0,0.4580828547477722,65.0,42.0,0.5777363181114197,44.0,58.0,0.3682495951652527,66.0,50.0,0.5928025841712952,45.0,69.0,0.4814596176147461,76.0,84.0,0.6176602840423584,7.0,55.0,0.7922651171684265,102.0,128.0,0.7817805409431458,19.0,25.0,0.739951491355896,155.0,123.0,0.7044306993484497,75.0,132.0,0.4185084104537964,88.0,136.0,0.5524014830589294,128.0,155.0,0.4530077576637268,149.0,185.0,0.757658064365387,157.0,189.0,0.6008833646774292,93.0,227.0,0.6827442049980164
24,596,310,653,407,455,402,608,585,73.0,35.0,0.5360603332519531,81.0,26.0,0.5851531624794006,67.0,26.0,0.5569100379943848,100.0,29.0,0.6252188086509705,60.0,32.0,0.43983322381973267,135.0,57.0,0.5805618166923523,44.0,63.0,0.4813658595085144,167.0,85.0,0.5422846078872681,29.0,86.0,0.2056034803390503,175.0,113.0,0.5850234627723694,40.0,116.0,0.09790322929620743,120.0,131.0,0.38440611958503723,63.0,131.0,0.42415952682495117,129.0,174.0,0.3782023787498474,52.0,170.0,0.5630477666854858,108.0,212.0,0.6477227210998535,36.0,224.0,0.5984680652618408,74.0,46.0,0.6506628394126892,69.0,44.0,0.4470881223678589,69.0,45.0,0.6020151972770691,48.0,58.0,0.3419603407382965,70.0,52.0,0.6551651358604431,49.0,69.0,0.40304380655288696,78.0,86.0,0.5773232579231262,15.0,51.0,0.8293383121490479,102.0,130.0,0.7117013931274414,18.0,19.0,0.6966403126716614,143.0,115.0,0.6789187788963318,83.0,132.0,0.42390286922454834,96.0,136.0,0.5554388165473938,129.0,159.0,0.26967260241508484,151.0,186.0,0.755425751209259,155.0,191.0,0.6002817153930664,100.0,228.0,0.6729592084884644
25,597,310,652,405,442,397,588,587,71.0,32.0,0.528651773929596,79.0,24.0,0.6088165640830994,66.0,24.0,0.5646135807037354,102.0,28.0,0.6075766682624817,60.0,29.0,0.4144850969314575,139.0,57.0,0.5636619925498962,44.0,62.0,0.4709775745868683,169.0,88.0,0.5028639435768127,26.0,74.0,0.20324669778347015,173.0,116.0,0.5526811480522156,62.0,108.0,0.08830774575471878,121.0,132.0,0.352273553609848,63.0,131.0,0.38536685705184937,125.0,177.0,0.33279550075531006,51.0,173.0,0.5415298342704773,108.0,216.0,0.6465929746627808,39.0,224.0,0.5928087830543518,81.0,51.0,0.7129091024398804,74.0,51.0,0.4721435308456421,75.0,51.0,0.6433965563774109,52.0,62.0,0.2738177180290222,80.0,59.0,0.6984644532203674,60.0,74.0,0.37723878026008606,88.0,92.0,0.5187742710113525,21.0,56.0,0.7959631085395813,116.0,134.0,0.6113665699958801,20.0,22.0,0.7057638168334961,140.0,110.0,0.694456934928894,99.0,136.0,0.4086993932723999,116.0,140.0,0.5436069965362549,142.0,160.0,0.28979048132896423,167.0,186.0,0.7415353059768677,162.0,195.0,0.6369412541389465,121.0,229.0,0.6618452668190002
26,599,310,651,405,434,398,576,587,69.0,30.0,0.5090945363044739,78.0,22.0,0.5400373935699463,63.0,22.0,0.5428584218025208,102.0,26.0,0.5753322839736938,56.0,28.0,0.422869473695755,138.0,56.0,0.5376582145690918,39.0,61.0,0.4687826335430145,171.0,88.0,0.46413931250572205,18.0,86.0,0.20362895727157593,173.0,116.0,0.504277229309082,63.0,109.0,0.09008429199457169,118.0,128.0,0.3218323886394501,57.0,131.0,0.38217875361442566,126.0,174.0,0.3830510675907135,47.0,173.0,0.586884617805481,108.0,216.0,0.6134193539619446,39.0,224.0,0.5881063342094421,82.0,52.0,0.7289195656776428,77.0,48.0,0.5190353989601135,77.0,52.0,0.6689453721046448,56.0,66.0,0.26029855012893677,80.0,59.0,0.7886508107185364,65.0,74.0,0.3642837107181549,91.0,92.0,0.5348712801933289,27.0,55.0,0.7980457544326782,121.0,135.0,0.7150616645812988,20.0,22.0,0.7346824407577515,128.0,106.0,0.7235433459281921,107.0,136.0,0.3736104667186737,129.0,141.0,0.5056895017623901,147.0,168.0,0.40775924921035767,178.0,184.0,0.7480032444000244,161.0,198.0,0.5008637309074402,133.0,230.0,0.6813967227935791
27,599,310,649,406,432,402,572,587,71.0,28.0,0.5447587370872498,79.0,20.0,0.6002258658409119,64.0,20.0,0.5734571814537048,104.0,22.0,0.5894901752471924,56.0,24.0,0.3899417221546173,143.0,56.0,0.5218909978866577,40.0,58.0,0.4778764843940735,176.0,86.0,0.4217090904712677,17.0,86.0,0.24068661034107208,174.0,115.0,0.4452689588069916,31.0,109.0,0.1200958788394928,122.0,128.0,0.3155536651611328,59.0,131.0,0.3674343526363373,128.0,174.0,0.377360463142395,51.0,172.0,0.55484938621521,109.0,213.0,0.6141406893730164,47.0,220.0,0.5940647721290588,69.0,47.0,0.7633081078529358,65.0,46.0,0.544404149055481,63.0,47.0,0.7363758683204651,48.0,62.0,0.30723458528518677,68.0,55.0,0.7893689870834351,57.0,74.0,0.41281959414482117,92.0,82.0,0.5516297817230225,19.0,53.0,0.7595088481903076,118.0,128.0,0.5528785586357117,19.0,23.0,0.677126944065094,100.0,99.0,0.5499722957611084,111.0,136.0,0.42001211643218994,129.0,137.0,0.4981265366077423,139.0,159.0,0.5229582190513611,178.0,180.0,0.7558437585830688,135.0,207.0,0.6703133583068848,136.0,231.0,0.6817476153373718
28,599,309,649,406,431,421,565,586,73.0,29.0,0.4967232644557953,79.0,20.0,0.5827696323394775,64.0,22.0,0.5354697704315186,104.0,25.0,0.5906583666801453,56.0,25.0,0.37832170724868774,143.0,57.0,0.5017358660697937,40.0,60.0,0.4413629174232483,173.0,91.0,0.41244885325431824,18.0,91.0,0.25033706426620483,172.0,119.0,0.4619397819042206,23.0,129.0,0.1307605654001236,118.0,130.0,0.3135708272457123,57.0,133.0,0.3621252477169037,126.0,174.0,0.36812418699264526,51.0,173.0,0.5261587500572205,109.0,213.0,0.6194596886634827,48.0,220.0,0.5919696092605591,52.0,24.0,0.6624274849891663,45.0,24.0,0.46085378527641296,45.0,24.0,0.5773572325706482,28.0,48.0,0.2058991640806198,51.0,32.0,0.7146586179733276,57.0,50.0,0.26639822125434875,75.0,71.0,0.40040168166160583,25.0,15.0,0.19503234326839447,119.0,105.0,0.6882178783416748,18.0,0.0,0.3562965989112854,76.0,78.0,0.5702993273735046,111.0,124.0,0.33942869305610657,131.0,123.0,0.47048649191856384,131.0,148.0,0.46680206060409546,176.0,168.0,0.7148453593254089,117.0,205.0,0.6790732145309448,143.0,229.0,0.6555323600769043
29,599,309,648,405,416,426,563,587,73.0,29.0,0.5106990933418274,81.0,20.0,0.5966761708259583,66.0,20.0,0.5419068932533264,104.0,25.0,0.5942287445068359,60.0,25.0,0.38612714409828186,144.0,58.0,0.48019734025001526,37.0,61.0,0.4276123344898224,175.0,91.0,0.3979973793029785,17.0,98.0,0.25519147515296936,173.0,120.0,0.46002885699272156,20.0,131.0,0.33787909150123596,118.0,132.0,0.32695552706718445,57.0,134.0,0.3680233061313629,134.0,174.0,0.42069169878959656,53.0,176.0,0.5293956398963928,113.0,215.0,0.5898171067237854,51.0,224.0,0.5911772847175598,46.0,9.0,0.6932418346405029,38.0,8.0,0.5390965342521667,38.0,15.0,0.6471484899520874,23.0,29.0,0.21885743737220764,42.0,27.0,0.6469494104385376,56.0,44.0,0.37980595231056213,79.0,52.0,0.39267513155937195,24.0,7.0,0.10351768881082535,121.0,83.0,0.6914202570915222,29.0,0.0,0.15185245871543884,58.0,69.0,0.5603412985801697,111.0,112.0,0.38758981227874756,135.0,112.0,0.4264627993106842,117.0,145.0,0.5946065783500671,171.0,160.0,0.7127143740653992,101.0,201.0,0.6756434440612793,151.0,225.0,0.6882764101028442
30,597,309,648,405,395,426,564,586,75.0,28.0,0.5273187160491943,83.0,18.0,0.602981448173523,70.0,20.0,0.573115885257721,108.0,22.0,0.6110311150550842,64.0,24.0,0.44042715430259705,145.0,56.0,0.5261036157608032,42.0,60.0,0.4455094337463379,171.0,91.0,0.46288618445396423,23.0,97.0,0.3250196874141693,170.0,119.0,0.499660462141037,18.0,131.0,0.3657678961753845,122.0,132.0,0.36656665802001953,63.0,133.0,0.41174203157424927,142.0,174.0,0.47489145398139954,59.0,176.0,0.5279658436775208,121.0,213.0,0.614449679851532,55.0,224.0,0.6239611506462097,42.0,19.0,0.835155189037323,36.0,16.0,0.6093471050262451,36.0,19.0,0.79268479347229,23.0,39.0,0.268235981464386,39.0,29.0,0.6811386942863464,53.0,54.0,0.41661539673805237,75.0,48.0,0.526444673538208,64.0,36.0,0.3970568776130676,114.0,58.0,0.764563262462616,74.0,24.0,0.7513885498046875,65.0,65.0,0.6216105222702026,109.0,117.0,0.49698299169540405,138.0,109.0,0.48117780685424805,107.0,153.0,0.6887093782424927,164.0,160.0,0.6860605478286743,87.0,205.0,0.6884298920631409,159.0,224.0,0.7037026882171631
