frame,abb_xmin,abb_ymin,abb_xmax,abb_ymax,bbb_xmin,bbb_ymin,bbb_xmax,bbb_ymax,a_nose_x,a_nose_y,a_nose_confidence,a_left_eye_x,a_left_eye_y,a_left_eye_confidence,a_right_eye_x,a_right_eye_y,a_right_eye_confidence,a_left_ear_x,a_left_ear_y,a_left_ear_confidence,a_right_ear_x,a_right_ear_y,a_right_ear_confidence,a_left_shoulder_x,a_left_shoulder_y,a_left_shoulder_confidence,a_right_shoulder_x,a_right_shoulder_y,a_right_shoulder_confidence,a_left_elbow_x,a_left_elbow_y,a_left_elbow_confidence,a_right_elbow_x,a_right_elbow_y,a_right_elbow_confidence,a_left_wrist_x,a_left_wrist_y,a_left_wrist_confidence,a_right_wrist_x,a_right_wrist_y,a_right_wrist_confidence,a_left_hip_x,a_left_hip_y,a_left_hip_confidence,a_right_hip_x,a_right_hip_y,a_right_hip_confidence,a_left_knee_x,a_left_knee_y,a_left_knee_confidence,a_right_knee_x,a_right_knee_y,a_right_knee_confidence,a_left_ankle_x,a_left_ankle_y,a_left_ankle_confidence,a_right_ankle_x,a_right_ankle_y,a_right_ankle_confidence,b_nose_x,b_nose_y,b_nose_confidence,b_left_eye_x,b_left_eye_y,b_left_eye_confidence,b_right_eye_x,b_right_eye_y,b_right_eye_confidence,b_left_ear_x,b_left_ear_y,b_left_ear_confidence,b_right_ear_x,b_right_ear_y,b_right_ear_confidence,b_left_shoulder_x,b_left_shoulder_y,b_left_shoulder_confidence,b_right_shoulder_x,b_right_shoulder_y,b_right_shoulder_confidence,b_left_elbow_x,b_left_elbow_y,b_left_elbow_confidence,b_right_elbow_x,b_right_elbow_y,b_right_elbow_confidence,b_left_wrist_x,b_left_wrist_y,b_left_wrist_confidence,b_right_wrist_x,b_right_wrist_y,b_right_wrist_confidence,b_left_hip_x,b_left_hip_y,b_left_hip_confidence,b_right_hip_x,b_right_hip_y,b_right_hip_confidence,b_left_knee_x,b_left_knee_y,b_left_knee_confidence,b_right_knee_x,b_right_knee_y,b_right_knee_confidence,b_left_ankle_x,b_left_ankle_y,b_left_ankle_confidence,b_right_ankle_x,b_right_ankle_y,b_right_ankle_confidence
10,587,318,664,401,323,451,475,612,53.0,30.0,0.8105621337890625,59.0,23.0,0.8303081393241882,48.0,24.0,0.8789254426956177,74.0,30.0,0.8159677386283875,44.0,29.0,0.6664143800735474,92.0,60.0,0.6806301474571228,40.0,62.0,0.7476902008056641,115.0,84.0,0.45510074496269226,30.0,88.0,0.3917040228843689,102.0,93.0,0.46613121032714844,30.0,93.0,0.22073589265346527,102.0,128.0,0.5097092986106873,67.0,129.0,0.5473595261573792,132.0,179.0,0.6361711025238037,30.0,173.0,0.7267691493034363,171.0,212.0,0.6025468111038208,43.0,223.0,0.6402196288108826,21.0,31.0,0.22353611886501312,22.0,28.0,0.3621048331260681,63.0,25.0,0.18958288431167603,26.0,30.0,0.6678030490875244,57.0,24.0,0.7766842246055603,24.0,62.0,0.6546616554260254,89.0,51.0,0.7038252353668213,34.0,104.0,0.7116944193840027,121.0,92.0,0.7610251307487488,26.0,133.0,0.7207645177841187,108.0,106.0,0.22705413401126862,62.0,128.0,0.4602994918823242,109.0,121.0,0.5025566220283508,30.0,178.0,0.771109938621521,129.0,147.0,0.6157050132751465,28.0,234.0,0.7197250127792358,168.0,189.0,0.6481691002845764
11,587,317,657,400,322,450,474,613,49.0,31.0,0.7607622742652893,57.0,23.0,0.8100950121879578,45.0,22.0,0.840622067451477,74.0,30.0,0.7758193016052246,40.0,31.0,0.6375597715377808,95.0,61.0,0.6489422917366028,35.0,64.0,0.6961813569068909,122.0,87.0,0.5035797953605652,22.0,88.0,0.35177263617515564,106.0,97.0,0.5107232332229614,26.0,93.0,0.17576512694358826,103.0,129.0,0.49868059158325195,63.0,129.0,0.5074673891067505,134.0,183.0,0.6433770060539246,31.0,177.0,0.6962973475456238,172.0,219.0,0.5596461296081543,45.0,225.0,0.6339256763458252,28.0,28.0,0.2488347440958023,28.0,28.0,0.39744138717651367,30.0,27.0,0.16363003849983215,32.0,30.0,0.6358208656311035,62.0,24.0,0.7699689269065857,26.0,61.0,0.6599733233451843,91.0,51.0,0.7114512920379639,36.0,102.0,0.7519124150276184,127.0,95.0,0.7645748257637024,29.0,129.0,0.7498556971549988,112.0,106.0,0.21883714199066162,64.0,130.0,0.43345406651496887,110.0,118.0,0.4977225959300995,31.0,177.0,0.7773720622062683,130.0,144.0,0.6149545907974243,30.0,232.0,0.724607527256012,171.0,184.0,0.6564983129501343
12,586,317,647,399,322,449,472,613,53.0,31.0,0.7293721437454224,61.0,22.0,0.7833304405212402,47.0,22.0,0.8289245963096619,80.0,29.0,0.7403604984283447,40.0,29.0,0.6917687058448792,108.0,60.0,0.6166054010391235,32.0,62.0,0.6094765663146973,135.0,87.0,0.4436858296394348,14.0,84.0,0.30847010016441345,116.0,97.0,0.4655419886112213,0.0,90.0,0.14009374380111694,110.0,128.0,0.45139801502227783,63.0,133.0,0.4564714729785919,140.0,184.0,0.5944164991378784,35.0,181.0,0.6485523581504822,164.0,219.0,0.5802534222602844,51.0,227.0,0.6296778917312622,32.0,28.0,0.20178265869617462,34.0,28.0,0.31424063444137573,75.0,25.0,0.19218243658542633,38.0,28.0,0.6084647178649902,68.0,26.0,0.7369440793991089,30.0,61.0,0.6644499897956848,95.0,53.0,0.6724894642829895,37.0,100.0,0.749553382396698,135.0,96.0,0.7836924195289612,31.0,127.0,0.7591583728790283,123.0,109.0,0.26181986927986145,66.0,124.0,0.4689764678478241,113.0,117.0,0.5055872797966003,31.0,177.0,0.7871590256690979,133.0,141.0,0.6463788747787476,30.0,232.0,0.740132749080658,171.0,182.0,0.6824275255203247
13,582,316,634,399,322,449,468,613,69.0,35.0,0.6139400005340576,77.0,24.0,0.6790655255317688,60.0,24.0,0.7514361143112183,100.0,32.0,0.6442431807518005,52.0,33.0,0.6205589771270752,135.0,65.0,0.5273812413215637,45.0,65.0,0.4776841402053833,165.0,88.0,0.32539692521095276,10.0,84.0,0.2531309425830841,142.0,99.0,0.42673489451408386,0.0,88.0,0.13849443197250366,134.0,128.0,0.36361315846443176,79.0,129.0,0.3833117187023163,161.0,184.0,0.47295668721199036,53.0,184.0,0.5492109060287476,157.0,216.0,0.5254246592521667,60.0,220.0,0.5715848207473755,41.0,24.0,0.19051043689250946,40.0,24.0,0.2817077338695526,83.0,25.0,0.18662036955356598,46.0,26.0,0.5904385447502136,78.0,26.0,0.703815221786499,32.0,57.0,0.6814526915550232,105.0,51.0,0.6561628580093384,39.0,96.0,0.7671783566474915,144.0,93.0,0.7732518315315247,34.0,121.0,0.7414224743843079,138.0,108.0,0.4930839240550995,66.0,124.0,0.47729310393333435,119.0,117.0,0.47541216015815735,33.0,177.0,0.7888645529747009,141.0,141.0,0.6475167870521545,31.0,232.0,0.7482477426528931,175.0,180.0,0.7316464185714722
14,579,317,628,399,322,446,467,614,68.0,34.0,0.545902669429779,83.0,24.0,0.6396936774253845,64.0,24.0,0.7258964776992798,106.0,30.0,0.6327832341194153,56.0,33.0,0.4946850836277008,146.0,62.0,0.43252184987068176,50.0,62.0,0.42638546228408813,181.0,87.0,0.30387458205223083,15.0,76.0,0.27590733766555786,156.0,100.0,0.35722604393959045,0.0,86.0,0.1292886734008789,133.0,151.0,0.13830924034118652,77.0,161.0,0.22797581553459167,161.0,186.0,0.38289880752563477,64.0,182.0,0.4236181378364563,120.0,216.0,0.4029128849506378,65.0,220.0,0.38480663299560547,50.0,24.0,0.19104614853858948,52.0,24.0,0.2735100984573364,91.0,29.0,0.22393395006656647,54.0,27.0,0.6069321632385254,86.0,28.0,0.7142345905303955,39.0,56.0,0.6845067143440247,111.0,51.0,0.6942522525787354,40.0,96.0,0.7769784331321716,155.0,92.0,0.7164302468299866,35.0,117.0,0.7586019039154053,152.0,102.0,0.62338787317276,70.0,124.0,0.4904024600982666,120.0,116.0,0.4779622554779053,36.0,176.0,0.8024693131446838,146.0,140.0,0.6333891153335571,32.0,230.0,0.7397793531417847,172.0,180.0,0.7611187100410461
15,576,318,627,400,322,445,467,613,73.0,35.0,0.6104640364646912,83.0,26.0,0.719200611114502,66.0,28.0,0.7656956315040588,106.0,30.0,0.6824097037315369,60.0,33.0,0.5337758660316467,142.0,62.0,0.498649924993515,54.0,62.0,0.4775974750518799,179.0,84.0,0.4065079689025879,15.0,73.0,0.3282485604286194,156.0,103.0,0.4544762372970581,0.0,84.0,0.1291176825761795,137.0,141.0,0.19854018092155457,80.0,144.0,0.26894018054008484,152.0,188.0,0.3851676881313324,64.0,182.0,0.5019103288650513,96.0,214.0,0.31869328022003174,61.0,221.0,0.3926088511943817,61.0,26.0,0.19293834269046783,60.0,24.0,0.2668563425540924,99.0,29.0,0.13713790476322174,66.0,24.0,0.634178102016449,96.0,26.0,0.7276872992515564,47.0,52.0,0.6512849926948547,119.0,49.0,0.6843090653419495,43.0,93.0,0.7348516583442688,164.0,88.0,0.6628298163414001,39.0,110.0,0.748248815536499,165.0,95.0,0.6280262470245361,77.0,124.0,0.49382686614990234,127.0,115.0,0.4789862036705017,40.0,176.0,0.800610363483429,149.0,141.0,0.628728449344635,32.0,232.0,0.7403758764266968,168.0,180.0,0.7363967895507812
16,573,320,623,402,322,441,467,613,77.0,35.0,0.5826393365859985,87.0,26.0,0.6932685971260071,71.0,26.0,0.742453396320343,110.0,30.0,0.6819936037063599,64.0,33.0,0.5878550410270691,146.0,62.0,0.4814836084842682,59.0,61.0,0.46649736166000366,185.0,82.0,0.4562244415283203,19.0,72.0,0.2571074366569519,158.0,105.0,0.45714816451072693,0.0,80.0,0.1833624243736267,137.0,142.0,0.22388394176959991,81.0,141.0,0.3190026581287384,149.0,184.0,0.39803603291511536,68.0,174.0,0.478948175907135,87.0,214.0,0.27103856205940247,57.0,217.0,0.36954811215400696,72.0,24.0,0.26711350679397583,73.0,22.0,0.34644705057144165,71.0,22.0,0.18667937815189362,75.0,24.0,0.6332299709320068,106.0,28.0,0.7413395047187805,59.0,54.0,0.6615126729011536,131.0,51.0,0.6838654279708862,51.0,91.0,0.799700140953064,176.0,84.0,0.5830879807472229,40.0,102.0,0.7342544198036194,176.0,91.0,0.5546577572822571,83.0,120.0,0.509489893913269,133.0,113.0,0.49469009041786194,46.0,176.0,0.7690385580062866,152.0,140.0,0.6349157691001892,32.0,232.0,0.7407621741294861,167.0,185.0,0.7255886793136597
17,534,322,621,404,570,323,621,404,126.0,35.0,0.7784474492073059,132.0,29.0,0.8240934014320374,121.0,29.0,0.8842412233352661,146.0,33.0,0.7920928597450256,115.0,35.0,0.7975548505783081,165.0,59.0,0.6937914490699768,108.0,58.0,0.6472589373588562,187.0,83.0,0.571125328540802,77.0,86.0,0.6785642504692078,174.0,103.0,0.5725595355033875,26.0,107.0,0.649552047252655,157.0,140.0,0.3786267936229706,124.0,139.0,0.48518800735473633,157.0,188.0,0.396610289812088,120.0,169.0,0.6419374346733093,121.0,215.0,0.36458930373191833,111.0,217.0,0.4931003749370575,82.0,35.0,0.563784658908844,91.0,26.0,0.6773296594619751,72.0,28.0,0.7290065884590149,112.0,30.0,0.640019416809082,64.0,33.0,0.607877254486084,142.0,58.0,0.48880451917648315,54.0,54.0,0.4219142496585846,185.0,78.0,0.3890502452850342,17.0,74.0,0.24441011250019073,160.0,102.0,0.44484519958496094,0.0,82.0,0.2775706648826599,134.0,156.0,0.21415749192237854,77.0,144.0,0.289252370595932,141.0,187.0,0.1473425328731537,68.0,162.0,0.5057669878005981,75.0,218.0,0.2510559856891632,53.0,216.0,0.41165727376937866
18,569,325,618,404,534,325,619,404,77.0,37.0,0.5940800905227661,87.0,28.0,0.6892111897468567,71.0,30.0,0.7272622585296631,110.0,33.0,0.6476069688796997,63.0,35.0,0.5335436463356018,142.0,62.0,0.41247305274009705,53.0,57.0,0.3434605002403259,177.0,89.0,0.3237159848213196,19.0,73.0,0.24132108688354492,157.0,114.0,0.43105870485305786,0.0,85.0,0.2604868412017822,127.0,160.0,0.1953572779893875,68.0,141.0,0.2559553384780884,71.0,163.0,0.27681848406791687,59.0,161.0,0.5538564324378967,66.0,217.0,0.42055004835128784,43.0,223.0,0.49199023842811584,121.0,36.0,0.8076558113098145,129.0,29.0,0.8144495487213135,119.0,29.0,0.8581150770187378,143.0,33.0,0.8045737147331238,112.0,34.0,0.6913313865661621,166.0,62.0,0.6428619623184204,107.0,61.0,0.5582060813903809,181.0,89.0,0.5672149658203125,75.0,87.0,0.5981051325798035,171.0,110.0,0.6275830268859863,23.0,113.0,0.5751603245735168,151.0,144.0,0.36999067664146423,119.0,137.0,0.48654645681381226,147.0,192.0,0.42570093274116516,114.0,162.0,0.6768468022346497,119.0,215.0,0.551045298576355,104.0,221.0,0.624152421951294
19,564,327,616,410,523,327,616,411,85.0,37.0,0.5014053583145142,93.0,28.0,0.5789130926132202,76.0,28.0,0.6216766834259033,114.0,33.0,0.5939806699752808,67.0,35.0,0.5842141509056091,140.0,58.0,0.4056602120399475,55.0,54.0,0.3294358551502228,175.0,81.0,0.41540762782096863,25.0,79.0,0.4233870208263397,157.0,114.0,0.4578518867492676,0.0,90.0,0.2707914113998413,125.0,148.0,0.18474717438220978,72.0,129.0,0.30289530754089355,128.0,172.0,0.14218491315841675,64.0,150.0,0.5126100182533264,78.0,198.0,0.4365127980709076,41.0,213.0,0.4973052144050598,129.0,33.0,0.7832874655723572,135.0,26.0,0.820855975151062,125.0,27.0,0.8638849854469299,149.0,30.0,0.8031330108642578,120.0,31.0,0.7144579887390137,168.0,58.0,0.690616250038147,115.0,59.0,0.6386042237281799,182.0,85.0,0.6211748123168945,91.0,83.0,0.6218619346618652,174.0,105.0,0.6796523332595825,46.0,112.0,0.6157201528549194,156.0,126.0,0.5008546710014343,127.0,124.0,0.5465545058250427,152.0,174.0,0.5366128087043762,120.0,154.0,0.6913549304008484,129.0,195.0,0.6392245292663574,107.0,212.0,0.6224772334098816
20,561,329,613,412,520,330,614,412,92.0,38.0,0.3997725546360016,95.0,30.0,0.48266518115997314,82.0,30.0,0.4926091134548187,120.0,34.0,0.47634661197662354,71.0,36.0,0.43766364455223083,140.0,65.0,0.21393483877182007,64.0,62.0,0.2651611566543579,176.0,86.0,0.33326324820518494,30.0,81.0,0.4384618103504181,162.0,116.0,0.39694690704345703,0.0,99.0,0.2801336944103241,129.0,132.0,0.15972347557544708,77.0,124.0,0.2604690492153168,137.0,166.0,0.13169628381729126,61.0,152.0,0.4207647442817688,90.0,190.0,0.47184526920318604,37.0,213.0,0.4441176950931549,131.0,33.0,0.7538926601409912,135.0,26.0,0.8103631138801575,126.0,26.0,0.8326365947723389,150.0,30.0,0.7847232222557068,121.0,31.0,0.7355355620384216,171.0,62.0,0.6608144044876099,116.0,62.0,0.6373454332351685,179.0,91.0,0.4797790050506592,83.0,93.0,0.6004023551940918,174.0,111.0,0.5447825193405151,49.0,119.0,0.6247754096984863,156.0,130.0,0.5105812549591064,124.0,125.0,0.5431125164031982,154.0,172.0,0.487004816532135,118.0,158.0,0.6182788610458374,134.0,189.0,0.6734955310821533,104.0,213.0,0.6408414840698242
21,527,332,609,414,371,419,513,595,129.0,36.0,0.6911115050315857,133.0,28.0,0.7908990979194641,122.0,28.0,0.7706528306007385,147.0,29.0,0.7206975817680359,116.0,33.0,0.6495910882949829,171.0,60.0,0.6685649156570435,115.0,61.0,0.6597580909729004,181.0,92.0,0.4215672016143799,79.0,99.0,0.5215340852737427,178.0,115.0,0.46784520149230957,26.0,128.0,0.3627217710018158,157.0,132.0,0.4500493109226227,121.0,128.0,0.4792676568031311,155.0,172.0,0.34262803196907043,108.0,161.0,0.5714153051376343,142.0,183.0,0.5537424683570862,92.0,216.0,0.5935090184211731,61.0,26.0,0.3834763169288635,66.0,24.0,0.41536226868629456,67.0,22.0,0.418375700712204,63.0,24.0,0.604852557182312,94.0,26.0,0.7594003677368164,48.0,50.0,0.7533811330795288,121.0,48.0,0.6927857995033264,43.0,87.0,0.7713612914085388,154.0,76.0,0.5709657669067383,17.0,95.0,0.6191932559013367,183.0,89.0,0.5105684995651245,75.0,120.0,0.4997560679912567,121.0,117.0,0.524614155292511,47.0,173.0,0.7250185012817383,118.0,157.0,0.7051841616630554,43.0,230.0,0.7214095592498779,111.0,207.0,0.7329292297363281
22,542,335,606,415,385,416,515,592,112.0,34.0,0.5501670241355896,117.0,26.0,0.6188849806785583,106.0,28.0,0.672357439994812,136.0,29.0,0.5557159781455994,96.0,33.0,0.473418265581131,160.0,62.0,0.5518532991409302,97.0,61.0,0.5421158075332642,177.0,100.0,0.30680176615715027,65.0,95.0,0.49548301100730896,178.0,123.0,0.3104861080646515,27.0,127.0,0.4819800555706024,147.0,136.0,0.30486786365509033,97.0,133.0,0.3522903621196747,149.0,183.0,0.1713457554578781,84.0,158.0,0.46055909991264343,154.0,184.0,0.4106602966785431,66.0,223.0,0.5755515098571777,60.0,24.0,0.2980421185493469,58.0,20.0,0.39261361956596375,63.0,20.0,0.41637372970581055,59.0,24.0,0.6129785180091858,92.0,26.0,0.7270522117614746,42.0,50.0,0.7235168218612671,121.0,47.0,0.676322877407074,39.0,87.0,0.7427712082862854,157.0,77.0,0.6166617274284363,14.0,96.0,0.6212026476860046,186.0,88.0,0.6040669083595276,71.0,116.0,0.48788249492645264,121.0,113.0,0.4737415313720703,46.0,172.0,0.7025264501571655,119.0,155.0,0.6745231747627258,59.0,227.0,0.7093406319618225,109.0,205.0,0.6838401556015015
23,548,338,603,414,395,413,525,592,108.0,38.0,0.2789720296859741,111.0,26.0,0.3607971966266632,99.0,28.0,0.3473126292228699,128.0,32.0,0.35233113169670105,89.0,36.0,0.39771249890327454,155.0,65.0,0.3775065541267395,83.0,65.0,0.4735030233860016,176.0,132.0,0.24398832023143768,61.0,99.0,0.43043094873428345,169.0,184.0,0.37962496280670166,33.0,131.0,0.40396538376808167,142.0,160.0,0.12440907955169678,91.0,140.0,0.13300448656082153,64.0,152.0,0.09669811278581619,64.0,150.0,0.4650799334049225,166.0,189.0,0.22473673522472382,52.0,228.0,0.353133887052536,56.0,22.0,0.25233379006385803,54.0,20.0,0.3446042537689209,59.0,20.0,0.3476165235042572,55.0,24.0,0.587425172328949,88.0,26.0,0.7225090861320496,36.0,50.0,0.7377102971076965,115.0,47.0,0.6893330216407776,35.0,87.0,0.7937726378440857,150.0,79.0,0.6596680283546448,10.0,97.0,0.6633968353271484,180.0,90.0,0.6600432991981506,64.0,114.0,0.4923252761363983,116.0,109.0,0.46641749143600464,51.0,171.0,0.7436536550521851,115.0,153.0,0.7029237747192383,70.0,220.0,0.6966961622238159,109.0,201.0,0.6228781342506409
